AdminStrata,Al-Hasakeh,Aleppo,Ar-Raqqa,As-Sweida,Damascus,Dar'a,Deir-ez-Zor,Hama,Homs,Lattakia,Rural Damascus,Tartous
2020-02-05,,,,,,,,,,,,
2020-02-06,,,,,,,,,,,,
2020-02-07,,,,,,,,,,,,
2020-02-08,,,,,,,,,,,,
2020-02-09,,,,,,,,,,,,
2020-02-10,,,,,,,,,,,,
2020-02-11,,,,,,,,,,,,
2020-02-12,,,,,,,,,,,,
2020-02-13,,,,,,,,,,,,
2020-02-14,,,,,,,,,,,,
2020-02-15,,,,,,,,,,,,
2020-02-16,,,,,,,,,,,,
2020-02-17,,,,,,,,,,,,
2020-02-18,,,,,,,,,,,,
2020-02-19,,,,,,,,,,,,
2020-02-20,,,,,,,,,,,,
2020-02-21,,,,,,,,,,,,
2020-02-22,,,,,,,,,,,,
2020-02-23,,,,,,,,,,,,
2020-02-24,,,,,,,,,,,,
2020-02-25,,,,,,,,,,,,
2020-02-26,,,,,,,,,,,,
2020-02-27,,,,,,,,,,,,
2020-02-28,,,,,,,,,,,,
2020-02-29,0.11617188420986842,0.07658714989845983,0.1165422629131884,0.08263326583583921,0.0975311669633971,0.10429298425567449,0.0989937604057759,0.102267100639547,0.08062790319748922,0.09868663041401361,0.08721754489414399,0.0944239034688377
2020-03-01,,,,,,,,,,,,
2020-03-02,,,,,,,,,,,,
2020-03-03,,,,,,,,,,,,
2020-03-04,,,,,,,,,,,,
2020-03-05,,,,,,,,,,,,
2020-03-06,,,,,,,,,,,,
2020-03-07,,,,,,,,,,,,
2020-03-08,,,,,,,,,,,,
2020-03-09,,,,,,,,,,,,
2020-03-10,,,,,,,,,,,,
2020-03-11,,,,,,,,,,,,
2020-03-12,,,,,,,,,,,,
2020-03-13,,,,,,,,,,,,
2020-03-14,,,,,,,,,,,,
2020-03-15,,,,,,,,,,,,
2020-03-16,,,,,,,,,,,,
2020-03-17,,,,,,,,,,,,
2020-03-18,,,,,,,,,,,,
2020-03-19,,,,,,,,,,,,
2020-03-20,,,,,,,,,,,,
2020-03-21,,,,,,,,,,,,
2020-03-22,,,,,,,,,,,,
2020-03-23,,,,,,,,,,,,
2020-03-24,,,,,,,,,,,,
2020-03-25,,,,,,,,,,,,
2020-03-26,,,,,,,,,,,,
2020-03-27,,,,,,,,,,,,
2020-03-28,,,,,,,,,,,,
2020-03-29,,,,,,,,,,,,
2020-03-30,,,,,,,,,,,,
2020-03-31,0.13434140573133702,0.09211580995644286,0.1313362182026932,0.10624425281858504,0.11810468544544908,0.1305799577220972,0.16512166718747764,0.12239124474305378,0.10713616294971746,0.11893841992426554,0.10773024600022371,0.12607898857091188
2020-04-01,,,,,,,,,,,,
2020-04-02,,,,,,,,,,,,
2020-04-03,,,,,,,,,,,,
2020-04-04,,,,,,,,,,,,
2020-04-05,,,,,,,,,,,,
2020-04-06,,,,,,,,,,,,
2020-04-07,,,,,,,,,,,,
2020-04-08,,,,,,,,,,,,
2020-04-09,,,,,,,,,,,,
2020-04-10,,,,,,,,,,,,
2020-04-11,,,,,,,,,,,,
2020-04-12,,,,,,,,,,,,
2020-04-13,,,,,,,,,,,,
2020-04-14,,,,,,,,,,,,
2020-04-15,,,,,,,,,,,,
2020-04-16,,,,,,,,,,,,
2020-04-17,,,,,,,,,,,,
2020-04-18,,,,,,,,,,,,
2020-04-19,,,,,,,,,,,,
2020-04-20,,,,,,,,,,,,
2020-04-21,,,,,,,,,,,,
2020-04-22,,,,,,,,,,,,
2020-04-23,,,,,,,,,,,,
2020-04-24,,,,,,,,,,,,
2020-04-25,,,,,,,,,,,,
2020-04-26,,,,,,,,,,,,
2020-04-27,,,,,,,,,,,,
2020-04-28,,,,,,,,,,,,
2020-04-29,,,,,,,,,,,,
2020-04-30,0.15210988200813663,0.1121334787551728,0.14646804595631827,0.1498760016978328,0.1427059494163395,0.16462722822021933,0.1468255601736045,0.1651760428233634,0.1645396295450254,0.1394039352965704,0.1562530813276115,0.15852293254853386
2020-05-01,,,,,,,,,,,,
2020-05-02,,,,,,,,,,,,
2020-05-03,,,,,,,,,,,,
2020-05-04,,,,,,,,,,,,
2020-05-05,,,,,,,,,,,,
2020-05-06,,,,,,,,,,,,
2020-05-07,,,,,,,,,,,,
2020-05-08,,,,,,,,,,,,
2020-05-09,,,,,,,,,,,,
2020-05-10,,,,,,,,,,,,
2020-05-11,,,,,,,,,,,,
2020-05-12,,,,,,,,,,,,
2020-05-13,,,,,,,,,,,,
2020-05-14,,,,,,,,,,,,
2020-05-15,,,,,,,,,,,,
2020-05-16,,,,,,,,,,,,
2020-05-17,,,,,,,,,,,,
2020-05-18,,,,,,,,,,,,
2020-05-19,,,,,,,,,,,,
2020-05-20,,,,,,,,,,,,
2020-05-21,,,,,,,,,,,,
2020-05-22,,,,,,,,,,,,
2020-05-23,,,,,,,,,,,,
2020-05-24,,,,,,,,,,,,
2020-05-25,,,,,,,,,,,,
2020-05-26,,,,,,,,,,,,
2020-05-27,,,,,,,,,,,,
2020-05-28,,,,,,,,,,,,
2020-05-29,,,,,,,,,,,,
2020-05-30,,,,,,,,,,,,
2020-05-31,0.18574904092386507,0.12163164899140895,0.18671184630505225,0.15125282677850876,0.1562173821784692,0.16046698054606293,0.1635884211450061,0.15131951578243152,0.15160152703801472,0.16052536099482606,0.15968840654550726,0.16356036933746623
2020-06-01,,,,,,,,,,,,
2020-06-02,,,,,,,,,,,,
2020-06-03,,,,,,,,,,,,
2020-06-04,,,,,,,,,,,,
2020-06-05,,,,,,,,,,,,
2020-06-06,,,,,,,,,,,,
2020-06-07,,,,,,,,,,,,
2020-06-08,,,,,,,,,,,,
2020-06-09,,,,,,,,,,,,
2020-06-10,,,,,,,,,,,,
2020-06-11,,,,,,,,,,,,
2020-06-12,,,,,,,,,,,,
2020-06-13,,,,,,,,,,,,
2020-06-14,,,,,,,,,,,,
2020-06-15,,,,,,,,,,,,
2020-06-16,,,,,,,,,,,,
2020-06-17,,,,,,,,,,,,
2020-06-18,,,,,,,,,,,,
2020-06-19,,,,,,,,,,,,
2020-06-20,,,,,,,,,,,,
2020-06-21,,,,,,,,,,,,
2020-06-22,,,,,,,,,,,,
2020-06-23,,,,,,,,,,,,
2020-06-24,,,,,,,,,,,,
2020-06-25,,,,,,,,,,,,
2020-06-26,,,,,,,,,,,,
2020-06-27,,,,,,,,,,,,
2020-06-28,,,,,,,,,,,,
2020-06-29,,,,,,,,,,,,
2020-06-30,0.2612086619604225,0.18025866700346344,0.25049300103813543,0.2161623068337773,0.22631323286627242,0.2270677537681966,0.2070129934767661,0.18866970336706107,0.19102533594999122,0.20326048547578282,0.22995291482320274,0.20908750654178468
2020-07-01,,,,,,,,,,,,
2020-07-02,,,,,,,,,,,,
2020-07-03,,,,,,,,,,,,
2020-07-04,,,,,,,,,,,,
2020-07-05,,,,,,,,,,,,
2020-07-06,,,,,,,,,,,,
2020-07-07,,,,,,,,,,,,
2020-07-08,,,,,,,,,,,,
2020-07-09,,,,,,,,,,,,
2020-07-10,,,,,,,,,,,,
2020-07-11,,,,,,,,,,,,
2020-07-12,,,,,,,,,,,,
2020-07-13,,,,,,,,,,,,
2020-07-14,,,,,,,,,,,,
2020-07-15,,,,,,,,,,,,
2020-07-16,,,,,,,,,,,,
2020-07-17,,,,,,,,,,,,
2020-07-18,,,,,,,,,,,,
2020-07-19,,,,,,,,,,,,
2020-07-20,,,,,,,,,,,,
2020-07-21,,,,,,,,,,,,
2020-07-22,,,,,,,,,,,,
2020-07-23,,,,,,,,,,,,
2020-07-24,,,,,,,,,,,,
2020-07-25,,,,,,,,,,,,
2020-07-26,,,,,,,,,,,,
2020-07-27,,,,,,,,,,,,
2020-07-28,,,,,,,,,,,,
2020-07-29,,,,,,,,,,,,
2020-07-30,,,,,,,,,,,,
2020-07-31,0.259176914174862,0.19632780230776298,0.24778454484151222,0.2289800467383681,0.23710849844232032,0.24241012028112158,0.19941965140890439,0.21081650433805238,0.21138086108036439,0.237139072437847,0.24026244541094352,0.2301334581024707
2020-08-01,,,,,,,,,,,,
2020-08-02,,,,,,,,,,,,
2020-08-03,,,,,,,,,,,,
2020-08-04,,,,,,,,,,,,
2020-08-05,,,,,,,,,,,,
2020-08-06,,,,,,,,,,,,
2020-08-07,,,,,,,,,,,,
2020-08-08,,,,,,,,,,,,
2020-08-09,,,,,,,,,,,,
2020-08-10,,,,,,,,,,,,
2020-08-11,,,,,,,,,,,,
2020-08-12,,,,,,,,,,,,
2020-08-13,,,,,,,,,,,,
2020-08-14,,,,,,,,,,,,
2020-08-15,,,,,,,,,,,,
2020-08-16,,,,,,,,,,,,
2020-08-17,,,,,,,,,,,,
2020-08-18,,,,,,,,,,,,
2020-08-19,,,,,,,,,,,,
2020-08-20,,,,,,,,,,,,
2020-08-21,,,,,,,,,,,,
2020-08-22,,,,,,,,,,,,
2020-08-23,,,,,,,,,,,,
2020-08-24,,,,,,,,,,,,
2020-08-25,,,,,,,,,,,,
2020-08-26,,,,,,,,,,,,
2020-08-27,,,,,,,,,,,,
2020-08-28,,,,,,,,,,,,
2020-08-29,,,,,,,,,,,,
2020-08-30,,,,,,,,,,,,
2020-08-31,0.23991413489945163,0.18770330906214444,0.23572558428051557,0.2193126046850157,0.2234940836627406,0.224929556744604,0.19642848744475228,0.21430581293022438,0.21374385323736816,0.25347576586758847,0.22830731393773754,0.24913589807554093
2020-09-01,,,,,,,,,,,,
2020-09-02,,,,,,,,,,,,
2020-09-03,,,,,,,,,,,,
2020-09-04,,,,,,,,,,,,
2020-09-05,,,,,,,,,,,,
2020-09-06,,,,,,,,,,,,
2020-09-07,,,,,,,,,,,,
2020-09-08,,,,,,,,,,,,
2020-09-09,,,,,,,,,,,,
2020-09-10,,,,,,,,,,,,
2020-09-11,,,,,,,,,,,,
2020-09-12,,,,,,,,,,,,
2020-09-13,,,,,,,,,,,,
2020-09-14,,,,,,,,,,,,
2020-09-15,,,,,,,,,,,,
2020-09-16,,,,,,,,,,,,
2020-09-17,,,,,,,,,,,,
2020-09-18,,,,,,,,,,,,
2020-09-19,,,,,,,,,,,,
2020-09-20,,,,,,,,,,,,
2020-09-21,,,,,,,,,,,,
2020-09-22,,,,,,,,,,,,
2020-09-23,,,,,,,,,,,,
2020-09-24,,,,,,,,,,,,
2020-09-25,,,,,,,,,,,,
2020-09-26,,,,,,,,,,,,
2020-09-27,,,,,,,,,,,,
2020-09-28,,,,,,,,,,,,
2020-09-29,,,,,,,,,,,,
2020-09-30,0.2451281216446039,0.2024882773628356,0.2412571949938564,0.2254103210134791,0.21882161642432232,0.23466044741054573,0.20174994313829156,0.2332878674119033,0.233400809123802,0.2264446991894636,0.21970474784403216,0.25210177281668167
2020-10-01,,,,,,,,,,,,
2020-10-02,,,,,,,,,,,,
2020-10-03,,,,,,,,,,,,
2020-10-04,,,,,,,,,,,,
2020-10-05,,,,,,,,,,,,
2020-10-06,,,,,,,,,,,,
2020-10-07,,,,,,,,,,,,
2020-10-08,,,,,,,,,,,,
2020-10-09,,,,,,,,,,,,
2020-10-10,,,,,,,,,,,,
2020-10-11,,,,,,,,,,,,
2020-10-12,,,,,,,,,,,,
2020-10-13,,,,,,,,,,,,
2020-10-14,,,,,,,,,,,,
2020-10-15,,,,,,,,,,,,
2020-10-16,,,,,,,,,,,,
2020-10-17,,,,,,,,,,,,
2020-10-18,,,,,,,,,,,,
2020-10-19,,,,,,,,,,,,
2020-10-20,,,,,,,,,,,,
2020-10-21,,,,,,,,,,,,
2020-10-22,,,,,,,,,,,,
2020-10-23,,,,,,,,,,,,
2020-10-24,,,,,,,,,,,,
2020-10-25,,,,,,,,,,,,
2020-10-26,,,,,,,,,,,,
2020-10-27,,,,,,,,,,,,
2020-10-28,,,,,,,,,,,,
2020-10-29,,,,,,,,,,,,
2020-10-30,,,,,,,,,,,,
2020-10-31,0.2679929653057447,0.20890472497345733,0.2514477066303974,0.24371450691460042,0.22868158481498485,0.24613155933651454,0.2212530940289481,0.23861252249814643,0.2392037059402619,0.247298472391357,0.23008153364308598,0.26859167297491837
2020-11-01,,,,,,,,,,,,
2020-11-02,,,,,,,,,,,,
2020-11-03,,,,,,,,,,,,
2020-11-04,,,,,,,,,,,,
2020-11-05,,,,,,,,,,,,
2020-11-06,,,,,,,,,,,,
2020-11-07,,,,,,,,,,,,
2020-11-08,,,,,,,,,,,,
2020-11-09,,,,,,,,,,,,
2020-11-10,,,,,,,,,,,,
2020-11-11,,,,,,,,,,,,
2020-11-12,,,,,,,,,,,,
2020-11-13,,,,,,,,,,,,
2020-11-14,,,,,,,,,,,,
2020-11-15,,,,,,,,,,,,
2020-11-16,,,,,,,,,,,,
2020-11-17,,,,,,,,,,,,
2020-11-18,,,,,,,,,,,,
2020-11-19,,,,,,,,,,,,
2020-11-20,,,,,,,,,,,,
2020-11-21,,,,,,,,,,,,
2020-11-22,,,,,,,,,,,,
2020-11-23,,,,,,,,,,,,
2020-11-24,,,,,,,,,,,,
2020-11-25,,,,,,,,,,,,
2020-11-26,,,,,,,,,,,,
2020-11-27,,,,,,,,,,,,
2020-11-28,,,,,,,,,,,,
2020-11-29,,,,,,,,,,,,
2020-11-30,0.3126621711400626,0.27829166911415504,0.2755773057107413,0.32436377132382027,0.28954070244047686,0.31185511719808834,0.27783816759243474,0.2953021118222834,0.2957365098802348,0.3050256789653504,0.2794329983701936,0.3184664588701983
2020-12-01,,,,,,,,,,,,
2020-12-02,,,,,,,,,,,,
2020-12-03,,,,,,,,,,,,
2020-12-04,,,,,,,,,,,,
2020-12-05,,,,,,,,,,,,
2020-12-06,,,,,,,,,,,,
2020-12-07,,,,,,,,,,,,
2020-12-08,,,,,,,,,,,,
2020-12-09,,,,,,,,,,,,
2020-12-10,,,,,,,,,,,,
2020-12-11,,,,,,,,,,,,
2020-12-12,,,,,,,,,,,,
2020-12-13,,,,,,,,,,,,
2020-12-14,,,,,,,,,,,,
2020-12-15,,,,,,,,,,,,
2020-12-16,,,,,,,,,,,,
2020-12-17,,,,,,,,,,,,
2020-12-18,,,,,,,,,,,,
2020-12-19,,,,,,,,,,,,
2020-12-20,,,,,,,,,,,,
2020-12-21,,,,,,,,,,,,
2020-12-22,,,,,,,,,,,,
2020-12-23,,,,,,,,,,,,
2020-12-24,,,,,,,,,,,,
2020-12-25,,,,,,,,,,,,
2020-12-26,,,,,,,,,,,,
2020-12-27,,,,,,,,,,,,
2020-12-28,,,,,,,,,,,,
2020-12-29,,,,,,,,,,,,
2020-12-30,,,,,,,,,,,,
2020-12-31,0.3417991647689371,0.3241727908440225,0.3001685489781317,0.3485708267220927,0.3291865071126122,0.3453913495008201,0.3049459722387723,0.317089427432493,0.31652720216691016,0.33503335714748317,0.3301346033732291,0.327511917329635
2021-01-01,,,,,,,,,,,,
2021-01-02,,,,,,,,,,,,
2021-01-03,,,,,,,,,,,,
2021-01-04,,,,,,,,,,,,
2021-01-05,,,,,,,,,,,,
2021-01-06,,,,,,,,,,,,
2021-01-07,,,,,,,,,,,,
2021-01-08,,,,,,,,,,,,
2021-01-09,,,,,,,,,,,,
2021-01-10,,,,,,,,,,,,
2021-01-11,,,,,,,,,,,,
2021-01-12,,,,,,,,,,,,
2021-01-13,,,,,,,,,,,,
2021-01-14,,,,,,,,,,,,
2021-01-15,,,,,,,,,,,,
2021-01-16,,,,,,,,,,,,
2021-01-17,,,,,,,,,,,,
2021-01-18,,,,,,,,,,,,
2021-01-19,,,,,,,,,,,,
2021-01-20,,,,,,,,,,,,
2021-01-21,,,,,,,,,,,,
2021-01-22,,,,,,,,,,,,
2021-01-23,,,,,,,,,,,,
2021-01-24,,,,,,,,,,,,
2021-01-25,,,,,,,,,,,,
2021-01-26,,,,,,,,,,,,
2021-01-27,,,,,,,,,,,,
2021-01-28,,,,,,,,,,,,
2021-01-29,,,,,,,,,,,,
2021-01-30,,,,,,,,,,,,
2021-01-31,0.3494529907043479,0.3356620936328575,0.3210214329973371,0.3636155360083903,0.3270309346920107,0.34345937962389406,0.3234381112545405,0.33688715419571325,0.33700588164051093,0.35351109618481436,0.33233021331252954,0.3574677196124594
2021-02-01,,,,,,,,,,,,
2021-02-02,,,,,,,,,,,,
2021-02-03,,,,,,,,,,,,
2021-02-04,,,,,,,,,,,,
2021-02-05,,,,,,,,,,,,
2021-02-06,,,,,,,,,,,,
2021-02-07,,,,,,,,,,,,
2021-02-08,,,,,,,,,,,,
2021-02-09,,,,,,,,,,,,
2021-02-10,,,,,,,,,,,,
2021-02-11,,,,,,,,,,,,
2021-02-12,,,,,,,,,,,,
2021-02-13,,,,,,,,,,,,
2021-02-14,,,,,,,,,,,,
2021-02-15,,,,,,,,,,,,
2021-02-16,,,,,,,,,,,,
2021-02-17,,,,,,,,,,,,
2021-02-18,,,,,,,,,,,,
2021-02-19,,,,,,,,,,,,
2021-02-20,,,,,,,,,,,,
2021-02-21,,,,,,,,,,,,
2021-02-22,,,,,,,,,,,,
2021-02-23,,,,,,,,,,,,
2021-02-24,,,,,,,,,,,,
2021-02-25,,,,,,,,,,,,
2021-02-26,,,,,,,,,,,,
2021-02-27,,,,,,,,,,,,
2021-02-28,0.3421026920912773,0.3938214803592269,0.327838615783327,0.3946824071033717,0.34744692348921136,0.3937557850759458,0.3396626143063542,0.4070280606662632,0.4068638607480768,0.40533062816398946,0.34015711368959023,0.41230122469514524
2021-03-01,,,,,,,,,,,,
2021-03-02,,,,,,,,,,,,
2021-03-03,,,,,,,,,,,,
2021-03-04,,,,,,,,,,,,
2021-03-05,,,,,,,,,,,,
2021-03-06,,,,,,,,,,,,
2021-03-07,,,,,,,,,,,,
2021-03-08,,,,,,,,,,,,
2021-03-09,,,,,,,,,,,,
2021-03-10,,,,,,,,,,,,
2021-03-11,,,,,,,,,,,,
2021-03-12,,,,,,,,,,,,
2021-03-13,,,,,,,,,,,,
2021-03-14,,,,,,,,,,,,
2021-03-15,,,,,,,,,,,,
2021-03-16,,,,,,,,,,,,
2021-03-17,,,,,,,,,,,,
2021-03-18,,,,,,,,,,,,
2021-03-19,,,,,,,,,,,,
2021-03-20,,,,,,,,,,,,
2021-03-21,,,,,,,,,,,,
2021-03-22,,,,,,,,,,,,
2021-03-23,,,,,,,,,,,,
2021-03-24,,,,,,,,,,,,
2021-03-25,,,,,,,,,,,,
2021-03-26,,,,,,,,,,,,
2021-03-27,,,,,,,,,,,,
2021-03-28,,,,,,,,,,,,
2021-03-29,,,,,,,,,,,,
2021-03-30,,,,,,,,,,,,
2021-03-31,0.41189369619358435,0.488363877166668,0.43704758883733164,0.4731218289294915,0.45195853838937544,0.4971867660453812,0.49142894795673725,0.5393781653060336,0.5525665624171546,0.5054120176967077,0.4426364560897834,0.6034605991051929
2021-04-01,,,,,,,,,,,,
2021-04-02,,,,,,,,,,,,
2021-04-03,,,,,,,,,,,,
2021-04-04,,,,,,,,,,,,
2021-04-05,,,,,,,,,,,,
2021-04-06,,,,,,,,,,,,
2021-04-07,,,,,,,,,,,,
2021-04-08,,,,,,,,,,,,
2021-04-09,,,,,,,,,,,,
2021-04-10,,,,,,,,,,,,
2021-04-11,,,,,,,,,,,,
2021-04-12,,,,,,,,,,,,
2021-04-13,,,,,,,,,,,,
2021-04-14,,,,,,,,,,,,
2021-04-15,,,,,,,,,,,,
2021-04-16,,,,,,,,,,,,
2021-04-17,,,,,,,,,,,,
2021-04-18,,,,,,,,,,,,
2021-04-19,,,,,,,,,,,,
2021-04-20,,,,,,,,,,,,
2021-04-21,,,,,,,,,,,,
2021-04-22,,,,,,,,,,,,
2021-04-23,,,,,,,,,,,,
2021-04-24,,,,,,,,,,,,
2021-04-25,,,,,,,,,,,,
2021-04-26,,,,,,,,,,,,
2021-04-27,,,,,,,,,,,,
2021-04-28,,,,,,,,,,,,
2021-04-29,,,,,,,,,,,,
2021-04-30,0.4065278171167133,0.4879658339398921,0.46165343635664025,0.5388656758824059,0.5516970932354412,0.5428690937215009,0.5025238670021656,0.5131055236229229,0.5228831947347338,0.5020320443291427,0.5299402366560159,0.5880737836157185
2021-05-01,,,,,,,,,,,,
2021-05-02,,,,,,,,,,,,
2021-05-03,,,,,,,,,,,,
2021-05-04,,,,,,,,,,,,
2021-05-05,,,,,,,,,,,,
2021-05-06,,,,,,,,,,,,
2021-05-07,,,,,,,,,,,,
2021-05-08,,,,,,,,,,,,
2021-05-09,,,,,,,,,,,,
2021-05-10,,,,,,,,,,,,
2021-05-11,,,,,,,,,,,,
2021-05-12,,,,,,,,,,,,
2021-05-13,,,,,,,,,,,,
2021-05-14,,,,,,,,,,,,
2021-05-15,,,,,,,,,,,,
2021-05-16,,,,,,,,,,,,
2021-05-17,,,,,,,,,,,,
2021-05-18,,,,,,,,,,,,
2021-05-19,,,,,,,,,,,,
2021-05-20,,,,,,,,,,,,
2021-05-21,,,,,,,,,,,,
2021-05-22,,,,,,,,,,,,
2021-05-23,,,,,,,,,,,,
2021-05-24,,,,,,,,,,,,
2021-05-25,,,,,,,,,,,,
2021-05-26,,,,,,,,,,,,
2021-05-27,,,,,,,,,,,,
2021-05-28,,,,,,,,,,,,
2021-05-29,,,,,,,,,,,,
2021-05-30,,,,,,,,,,,,
2021-05-31,0.38695387087193434,0.4628550314953318,0.47559608269948406,0.523442068309437,0.47146537828533075,0.49606320541585924,0.4304138538375704,0.45679591990978813,0.4846316641535182,0.5622199401450156,0.46252203015365156,0.5481111752904021
2021-06-01,,,,,,,,,,,,
2021-06-02,,,,,,,,,,,,
2021-06-03,,,,,,,,,,,,
2021-06-04,,,,,,,,,,,,
2021-06-05,,,,,,,,,,,,
2021-06-06,,,,,,,,,,,,
2021-06-07,,,,,,,,,,,,
2021-06-08,,,,,,,,,,,,
2021-06-09,,,,,,,,,,,,
2021-06-10,,,,,,,,,,,,
2021-06-11,,,,,,,,,,,,
2021-06-12,,,,,,,,,,,,
2021-06-13,,,,,,,,,,,,
2021-06-14,,,,,,,,,,,,
2021-06-15,,,,,,,,,,,,
2021-06-16,,,,,,,,,,,,
2021-06-17,,,,,,,,,,,,
2021-06-18,,,,,,,,,,,,
2021-06-19,,,,,,,,,,,,
2021-06-20,,,,,,,,,,,,
2021-06-21,,,,,,,,,,,,
2021-06-22,,,,,,,,,,,,
2021-06-23,,,,,,,,,,,,
2021-06-24,,,,,,,,,,,,
2021-06-25,,,,,,,,,,,,
2021-06-26,,,,,,,,,,,,
2021-06-27,,,,,,,,,,,,
2021-06-28,,,,,,,,,,,,
2021-06-29,,,,,,,,,,,,
2021-06-30,0.39087220004113143,0.4436141638544001,0.47081513215789883,0.5004174244030843,0.45945850355019874,0.4815653964682113,0.4287051665037769,0.4602502193972452,0.4583491271181794,0.5282590224295637,0.45734173113241416,0.47196113929893413
2021-07-01,,,,,,,,,,,,
2021-07-02,,,,,,,,,,,,
2021-07-03,,,,,,,,,,,,
2021-07-04,,,,,,,,,,,,
2021-07-05,,,,,,,,,,,,
2021-07-06,,,,,,,,,,,,
2021-07-07,,,,,,,,,,,,
2021-07-08,,,,,,,,,,,,
2021-07-09,,,,,,,,,,,,
2021-07-10,,,,,,,,,,,,
2021-07-11,,,,,,,,,,,,
2021-07-12,,,,,,,,,,,,
2021-07-13,,,,,,,,,,,,
2021-07-14,,,,,,,,,,,,
2021-07-15,,,,,,,,,,,,
2021-07-16,,,,,,,,,,,,
2021-07-17,,,,,,,,,,,,
2021-07-18,,,,,,,,,,,,
2021-07-19,,,,,,,,,,,,
2021-07-20,,,,,,,,,,,,
2021-07-21,,,,,,,,,,,,
2021-07-22,,,,,,,,,,,,
2021-07-23,,,,,,,,,,,,
2021-07-24,,,,,,,,,,,,
2021-07-25,,,,,,,,,,,,
2021-07-26,,,,,,,,,,,,
2021-07-27,,,,,,,,,,,,
2021-07-28,,,,,,,,,,,,
2021-07-29,,,,,,,,,,,,
2021-07-30,,,,,,,,,,,,
2021-07-31,0.4354546273403196,0.4899980962725152,0.4838428927543614,0.5223618663609939,0.476665518431183,0.5307809596124162,0.47584684658438936,0.514240029769763,0.5277341391443747,0.5599922392929383,0.49119621667603425,0.5232901161302362
2021-08-01,,,,,,,,,,,,
2021-08-02,,,,,,,,,,,,
2021-08-03,,,,,,,,,,,,
2021-08-04,,,,,,,,,,,,
2021-08-05,,,,,,,,,,,,
2021-08-06,,,,,,,,,,,,
2021-08-07,,,,,,,,,,,,
2021-08-08,,,,,,,,,,,,
2021-08-09,,,,,,,,,,,,
2021-08-10,,,,,,,,,,,,
2021-08-11,,,,,,,,,,,,
2021-08-12,,,,,,,,,,,,
2021-08-13,,,,,,,,,,,,
2021-08-14,,,,,,,,,,,,
2021-08-15,,,,,,,,,,,,
2021-08-16,,,,,,,,,,,,
2021-08-17,,,,,,,,,,,,
2021-08-18,,,,,,,,,,,,
2021-08-19,,,,,,,,,,,,
2021-08-20,,,,,,,,,,,,
2021-08-21,,,,,,,,,,,,
2021-08-22,,,,,,,,,,,,
2021-08-23,,,,,,,,,,,,
2021-08-24,,,,,,,,,,,,
2021-08-25,,,,,,,,,,,,
2021-08-26,,,,,,,,,,,,
2021-08-27,,,,,,,,,,,,
2021-08-28,,,,,,,,,,,,
2021-08-29,,,,,,,,,,,,
2021-08-30,,,,,,,,,,,,
2021-08-31,0.455512159147809,0.5489376865343332,0.5113727258070011,0.5524915435535915,0.5379785257113983,0.5754881419986255,0.5431390702505317,0.5514701488004213,0.5758964831511691,0.5545760774106891,0.5238756647675775,0.5793434305030889
2021-09-01,,,,,,,,,,,,
2021-09-02,,,,,,,,,,,,
2021-09-03,,,,,,,,,,,,
2021-09-04,,,,,,,,,,,,
2021-09-05,,,,,,,,,,,,
2021-09-06,,,,,,,,,,,,
2021-09-07,,,,,,,,,,,,
2021-09-08,,,,,,,,,,,,
2021-09-09,,,,,,,,,,,,
2021-09-10,,,,,,,,,,,,
2021-09-11,,,,,,,,,,,,
2021-09-12,,,,,,,,,,,,
2021-09-13,,,,,,,,,,,,
2021-09-14,,,,,,,,,,,,
2021-09-15,,,,,,,,,,,,
2021-09-16,,,,,,,,,,,,
2021-09-17,,,,,,,,,,,,
2021-09-18,,,,,,,,,,,,
2021-09-19,,,,,,,,,,,,
2021-09-20,,,,,,,,,,,,
2021-09-21,,,,,,,,,,,,
2021-09-22,,,,,,,,,,,,
2021-09-23,,,,,,,,,,,,
2021-09-24,,,,,,,,,,,,
2021-09-25,,,,,,,,,,,,
2021-09-26,,,,,,,,,,,,
2021-09-27,,,,,,,,,,,,
2021-09-28,,,,,,,,,,,,
2021-09-29,,,,,,,,,,,,
2021-09-30,0.5279104764895071,0.6009400727950797,0.5439908109027927,0.5853239756412322,0.579143902752553,0.6443159477763333,0.5953713401311251,0.588593351462481,0.6204965635275075,0.6199873535668615,0.5648679714951521,0.6468990935178873
2021-10-01,,,,,,,,,,,,
2021-10-02,,,,,,,,,,,,
2021-10-03,,,,,,,,,,,,
2021-10-04,,,,,,,,,,,,
2021-10-05,,,,,,,,,,,,
2021-10-06,,,,,,,,,,,,
2021-10-07,,,,,,,,,,,,
2021-10-08,,,,,,,,,,,,
2021-10-09,,,,,,,,,,,,
2021-10-10,,,,,,,,,,,,
2021-10-11,,,,,,,,,,,,
2021-10-12,,,,,,,,,,,,
2021-10-13,,,,,,,,,,,,
2021-10-14,,,,,,,,,,,,
2021-10-15,,,,,,,,,,,,
2021-10-16,,,,,,,,,,,,
2021-10-17,,,,,,,,,,,,
2021-10-18,,,,,,,,,,,,
2021-10-19,,,,,,,,,,,,
2021-10-20,,,,,,,,,,,,
2021-10-21,,,,,,,,,,,,
2021-10-22,,,,,,,,,,,,
2021-10-23,,,,,,,,,,,,
2021-10-24,,,,,,,,,,,,
2021-10-25,,,,,,,,,,,,
2021-10-26,,,,,,,,,,,,
2021-10-27,,,,,,,,,,,,
