AdminStrata,Agadez,Agadez,Diffa,Diffa,Dosso,Dosso,Maradi,Maradi,Niamey,Niamey,Tahoua,Tahoua,Tillaberi,Tillaberi,Zinder,Zinder
2020-05-05,,,,,,,,,,,,,,,,
2020-05-06,,,,,,,,,,,,,,,,
2020-05-07,,,,,,,,,,,,,,,,
2020-05-08,,,,,,,,,,,,,,,,
2020-05-09,,,,,,,,,,,,,,,,
2020-05-10,0.10477760000000001,101.174989426729,0.1063106,99.6597897786466,0.1775174,101.218668544667,0.15650239999999999,99.85556169672209,0.1659,101.49764261265,0.1367076,101.943063813105,0.13871270000000002,98.4723977537072,0.1293515,99.83539960544891
2020-05-11,,,,,,,,,,,,,,,,
2020-05-12,,,,,,,,,,,,,,,,
2020-05-13,,,,,,,,,,,,,,,,
2020-05-14,,,,,,,,,,,,,,,,
2020-05-15,,,,,,,,,,,,,,,,
2020-05-16,,,,,,,,,,,,,,,,
2020-05-17,,,,,,,,,,,,,,,,
2020-05-18,,,,,,,,,,,,,,,,
2020-05-19,,,,,,,,,,,,,,,,
2020-05-20,0.1046331,101.169017503204,0.1065139,99.7128016681457,0.1756914,100.557744711718,0.1563278,100.101397834647,0.1647,101.581636008443,0.13574170000000002,101.69736795998301,0.1376713,98.02796287426209,0.1299804,100.16317244634001
2020-05-21,,,,,,,,,,,,,,,,
2020-05-22,,,,,,,,,,,,,,,,
2020-05-23,,,,,,,,,,,,,,,,
2020-05-24,,,,,,,,,,,,,,,,
2020-05-25,,,,,,,,,,,,,,,,
2020-05-26,,,,,,,,,,,,,,,,
2020-05-27,,,,,,,,,,,,,,,,
2020-05-28,,,,,,,,,,,,,,,,
2020-05-29,,,,,,,,,,,,,,,,
2020-05-30,,,,,,,,,,,,,,,,
2020-05-31,0.10425419999999999,101.150693051907,0.107359,100.098725348878,0.172802,99.22115653956409,0.1545651,100.229155295462,0.1609429,100.75058006967501,0.1329989,101.60825175011499,0.1364434,97.6257437386668,0.1307093,100.552761330522
2020-06-01,,,,,,,,,,,,,,,,
2020-06-02,,,,,,,,,,,,,,,,
2020-06-03,,,,,,,,,,,,,,,,
2020-06-04,,,,,,,,,,,,,,,,
2020-06-05,,,,,,,,,,,,,,,,
2020-06-06,,,,,,,,,,,,,,,,
2020-06-07,,,,,,,,,,,,,,,,
2020-06-08,,,,,,,,,,,,,,,,
2020-06-09,,,,,,,,,,,,,,,,
2020-06-10,0.1039493,101.076756311007,0.1072386,99.8920008182526,0.17247,98.52515631075609,0.15204310000000001,99.4942633110438,0.16008570000000003,100.382252585819,0.1311061,101.36998799385401,0.1366726,97.55328461050041,0.1299807,100.02717696371599
2020-06-11,,,,,,,,,,,,,,,,
2020-06-12,,,,,,,,,,,,,,,,
2020-06-13,,,,,,,,,,,,,,,,
2020-06-14,,,,,,,,,,,,,,,,
2020-06-15,,,,,,,,,,,,,,,,
2020-06-16,,,,,,,,,,,,,,,,
2020-06-17,,,,,,,,,,,,,,,,
2020-06-18,,,,,,,,,,,,,,,,
2020-06-19,,,,,,,,,,,,,,,,
2020-06-20,0.1038228,101.081835894504,0.1073288,99.71270505336159,0.1743231,97.86601632968251,0.1511961,99.0593609464192,0.1621714,100.82821441572099,0.13084769999999998,101.53012931571699,0.13919,98.0487170331336,0.1297349,99.4838581836015
2020-06-21,,,,,,,,,,,,,,,,
2020-06-22,,,,,,,,,,,,,,,,
2020-06-23,,,,,,,,,,,,,,,,
2020-06-24,,,,,,,,,,,,,,,,
2020-06-25,,,,,,,,,,,,,,,,
2020-06-26,,,,,,,,,,,,,,,,
2020-06-27,,,,,,,,,,,,,,,,
2020-06-28,,,,,,,,,,,,,,,,
2020-06-29,,,,,,,,,,,,,,,,
2020-06-30,0.103698,101.047502148191,0.1066411,98.9075040742862,0.18212160000000002,98.3820394254447,0.151562,98.1883847937144,0.16858570000000003,102.39577760768,0.1299943,100.645943756147,0.1432358,98.4128018872201,0.1292806,98.33697634556049
2020-07-01,,,,,,,,,,,,,,,,
2020-07-02,,,,,,,,,,,,,,,,
2020-07-03,,,,,,,,,,,,,,,,
2020-07-04,,,,,,,,,,,,,,,,
2020-07-05,,,,,,,,,,,,,,,,
2020-07-06,,,,,,,,,,,,,,,,
2020-07-07,,,,,,,,,,,,,,,,
2020-07-08,,,,,,,,,,,,,,,,
2020-07-09,,,,,,,,,,,,,,,,
2020-07-10,0.1036877,101.039667653477,0.1074081,98.01227145137871,0.21074890000000002,97.7022360510969,0.1622044,95.5456910102014,0.18547139999999998,104.223812301763,0.1329839,98.2468112614712,0.1533958,95.53745389776442,0.13346370000000002,96.5880559847745
2020-07-11,,,,,,,,,,,,,,,,
2020-07-12,,,,,,,,,,,,,,,,
2020-07-13,,,,,,,,,,,,,,,,
2020-07-14,,,,,,,,,,,,,,,,
2020-07-15,,,,,,,,,,,,,,,,
2020-07-16,,,,,,,,,,,,,,,,
2020-07-17,,,,,,,,,,,,,,,,
2020-07-18,,,,,,,,,,,,,,,,
2020-07-19,,,,,,,,,,,,,,,,
2020-07-20,0.10378119999999999,100.973813855852,0.1112843,98.7581469625086,0.232657,98.13695434045201,0.17591110000000001,94.7857795589972,0.19721429999999998,104.612501232469,0.1390512,97.69199287299959,0.1618807,94.0619693549353,0.1415192,96.6957600004443
2020-07-21,,,,,,,,,,,,,,,,
2020-07-22,,,,,,,,,,,,,,,,
2020-07-23,,,,,,,,,,,,,,,,
2020-07-24,,,,,,,,,,,,,,,,
2020-07-25,,,,,,,,,,,,,,,,
2020-07-26,,,,,,,,,,,,,,,,
2020-07-27,,,,,,,,,,,,,,,,
2020-07-28,,,,,,,,,,,,,,,,
2020-07-29,,,,,,,,,,,,,,,,
2020-07-30,,,,,,,,,,,,,,,,
2020-07-31,0.104278,101.05305354086599,0.12153330000000001,102.106375974956,0.2595194,98.7631291686516,0.19885529999999998,95.3589151118724,0.2103,104.251064438212,0.15292329999999998,99.1320953258893,0.1763897,93.8783084382774,0.1576984,98.9002794656772
2020-08-01,,,,,,,,,,,,,,,,
2020-08-02,,,,,,,,,,,,,,,,
2020-08-03,,,,,,,,,,,,,,,,
2020-08-04,,,,,,,,,,,,,,,,
2020-08-05,,,,,,,,,,,,,,,,
2020-08-06,,,,,,,,,,,,,,,,
2020-08-07,,,,,,,,,,,,,,,,
2020-08-08,,,,,,,,,,,,,,,,
2020-08-09,,,,,,,,,,,,,,,,
2020-08-10,0.10757249999999999,102.11934624435301,0.15938070000000001,114.471167172285,0.3191147,99.801648405576,0.2756437,101.507381831931,0.2357714,101.193838526912,0.2103544,108.32870789148899,0.2252297,97.6691806432908,0.2169587,109.359508846587
2020-08-11,,,,,,,,,,,,,,,,
2020-08-12,,,,,,,,,,,,,,,,
2020-08-13,,,,,,,,,,,,,,,,
2020-08-14,,,,,,,,,,,,,,,,
2020-08-15,,,,,,,,,,,,,,,,
2020-08-16,,,,,,,,,,,,,,,,
2020-08-17,,,,,,,,,,,,,,,,
2020-08-18,,,,,,,,,,,,,,,,
2020-08-19,,,,,,,,,,,,,,,,
2020-08-20,0.11042629999999999,103.160741040827,0.17254339999999999,116.98470664117501,0.3472986,100.315111250936,0.3189967,104.900309700324,0.2465143,99.06926161042429,0.2446312,112.634226398346,0.2558143,100.946669113744,0.2488467,113.90950031350701
2020-08-21,,,,,,,,,,,,,,,,
2020-08-22,,,,,,,,,,,,,,,,
2020-08-23,,,,,,,,,,,,,,,,
2020-08-24,,,,,,,,,,,,,,,,
2020-08-25,,,,,,,,,,,,,,,,
2020-08-26,,,,,,,,,,,,,,,,
2020-08-27,,,,,,,,,,,,,,,,
2020-08-28,,,,,,,,,,,,,,,,
2020-08-29,,,,,,,,,,,,,,,,
2020-08-30,,,,,,,,,,,,,,,,
2020-08-31,0.11342290000000001,104.305343336052,0.176406,116.09492457106501,0.3691864,100.358952909965,0.3528684,106.864309083569,0.2553857,97.15492004227421,0.2709987,114.980352966039,0.28301950000000003,103.873668319295,0.26965229999999996,115.52798420749399
2020-09-01,,,,,,,,,,,,,,,,
2020-09-02,,,,,,,,,,,,,,,,
2020-09-03,,,,,,,,,,,,,,,,
2020-09-04,,,,,,,,,,,,,,,,
2020-09-05,,,,,,,,,,,,,,,,
2020-09-06,,,,,,,,,,,,,,,,
2020-09-07,,,,,,,,,,,,,,,,
2020-09-08,,,,,,,,,,,,,,,,
2020-09-09,,,,,,,,,,,,,,,,
2020-09-10,0.1157599,105.26489925337799,0.1743833,114.598622160549,0.3848189,100.534395233748,0.37070949999999997,107.400237720093,0.2593,94.95221383250829,0.286525,116.637431491431,0.3039501,106.81906524365999,0.2787695,116.154293214342
2020-09-11,,,,,,,,,,,,,,,,
2020-09-12,,,,,,,,,,,,,,,,
2020-09-13,,,,,,,,,,,,,,,,
2020-09-14,,,,,,,,,,,,,,,,
2020-09-15,,,,,,,,,,,,,,,,
2020-09-16,,,,,,,,,,,,,,,,
2020-09-17,,,,,,,,,,,,,,,,
2020-09-18,,,,,,,,,,,,,,,,
2020-09-19,,,,,,,,,,,,,,,,
2020-09-20,0.1177335,106.609891447425,0.16494520000000001,114.668752213938,0.3981855,102.516375816789,0.376861,110.568593112105,0.2552857,91.9060762004194,0.2899751,121.484759692693,0.3164324,111.744858788212,0.27364859999999996,119.47271569505101
2020-09-21,,,,,,,,,,,,,,,,
2020-09-22,,,,,,,,,,,,,,,,
2020-09-23,,,,,,,,,,,,,,,,
2020-09-24,,,,,,,,,,,,,,,,
2020-09-25,,,,,,,,,,,,,,,,
2020-09-26,,,,,,,,,,,,,,,,
2020-09-27,,,,,,,,,,,,,,,,
2020-09-28,,,,,,,,,,,,,,,,
2020-09-29,,,,,,,,,,,,,,,,
2020-09-30,0.1171453,106.75265452106899,0.1581344,115.140873509806,0.3972144,104.60455744948999,0.37156669999999997,114.045196413461,0.24815720000000002,91.3911969858032,0.2814725,124.444552067565,0.30894499999999997,113.65269885779,0.26402800000000004,122.130338788132
2020-10-01,,,,,,,,,,,,,,,,
2020-10-02,,,,,,,,,,,,,,,,
2020-10-03,,,,,,,,,,,,,,,,
2020-10-04,,,,,,,,,,,,,,,,
2020-10-05,,,,,,,,,,,,,,,,
2020-10-06,,,,,,,,,,,,,,,,
2020-10-07,,,,,,,,,,,,,,,,
2020-10-08,,,,,,,,,,,,,,,,
2020-10-09,,,,,,,,,,,,,,,,
2020-10-10,0.1156734,106.43088365949801,0.1485911,113.840168348837,0.3908728,107.00653267978201,0.3579454,116.69783316326901,0.23994279999999998,91.94527352455799,0.267494,126.36401084959999,0.2961413,115.278066410361,0.24864179999999997,123.247466991759
2020-10-11,,,,,,,,,,,,,,,,
2020-10-12,,,,,,,,,,,,,,,,
2020-10-13,,,,,,,,,,,,,,,,
2020-10-14,,,,,,,,,,,,,,,,
2020-10-15,,,,,,,,,,,,,,,,
2020-10-16,,,,,,,,,,,,,,,,
2020-10-17,,,,,,,,,,,,,,,,
2020-10-18,,,,,,,,,,,,,,,,
2020-10-19,,,,,,,,,,,,,,,,
2020-10-20,0.1138539,105.83605587442301,0.1401417,112.10715824986099,0.3798435,109.407062531848,0.3360905,117.236852812964,0.2300428,92.7820624023038,0.2500261,126.411461319983,0.28039949999999997,116.275497330129,0.23036869999999998,122.346424785859
2020-10-21,,,,,,,,,,,,,,,,
2020-10-22,,,,,,,,,,,,,,,,
2020-10-23,,,,,,,,,,,,,,,,
2020-10-24,,,,,,,,,,,,,,,,
2020-10-25,,,,,,,,,,,,,,,,
2020-10-26,,,,,,,,,,,,,,,,
2020-10-27,,,,,,,,,,,,,,,,
2020-10-28,,,,,,,,,,,,,,,,
2020-10-29,,,,,,,,,,,,,,,,
2020-10-30,,,,,,,,,,,,,,,,
2020-10-31,0.1110471,104.80449915823,0.1297932,109.521680386837,0.34648629999999997,112.619020973141,0.2884488,115.03388999804899,0.2081428,93.82623253271379,0.2143312,121.29151266114701,0.24687849999999997,115.40327405189699,0.1978828,117.42774187221902
2020-11-01,,,,,,,,,,,,,,,,
2020-11-02,,,,,,,,,,,,,,,,
2020-11-03,,,,,,,,,,,,,,,,
2020-11-04,,,,,,,,,,,,,,,,
2020-11-05,,,,,,,,,,,,,,,,
2020-11-06,,,,,,,,,,,,,,,,
2020-11-07,,,,,,,,,,,,,,,,
2020-11-08,,,,,,,,,,,,,,,,
2020-11-09,,,,,,,,,,,,,,,,
2020-11-10,0.1104046,104.59405109051201,0.12614260000000002,108.200485525158,0.3246243,112.28089262614701,0.2690941,113.540699275618,0.1979714,93.7510018903592,0.201483,118.41325866123199,0.2314165,113.682048257503,0.1863858,114.778302878516
2020-11-11,,,,,,,,,,,,,,,,
2020-11-12,,,,,,,,,,,,,,,,
2020-11-13,,,,,,,,,,,,,,,,
2020-11-14,,,,,,,,,,,,,,,,
2020-11-15,,,,,,,,,,,,,,,,
2020-11-16,,,,,,,,,,,,,,,,
2020-11-17,,,,,,,,,,,,,,,,
2020-11-18,,,,,,,,,,,,,,,,
2020-11-19,,,,,,,,,,,,,,,,
2020-11-20,0.10997760000000001,104.463092266233,0.1236974,107.32297159945801,0.30338899999999996,111.248856074946,0.25438910000000003,112.559651540706,0.1902,93.81244073256501,0.1918444,116.148664127362,0.2185831,112.17758921623998,0.17878010000000003,113.199810591535
2020-11-21,,,,,,,,,,,,,,,,
2020-11-22,,,,,,,,,,,,,,,,
2020-11-23,,,,,,,,,,,,,,,,
2020-11-24,,,,,,,,,,,,,,,,
2020-11-25,,,,,,,,,,,,,,,,
2020-11-26,,,,,,,,,,,,,,,,
2020-11-27,,,,,,,,,,,,,,,,
2020-11-28,,,,,,,,,,,,,,,,
2020-11-29,,,,,,,,,,,,,,,,
2020-11-30,0.10955989999999999,104.314038013586,0.12195530000000002,106.78662584535499,0.2709439,108.82966299633001,0.2334462,110.432150231815,0.1833857,95.29836668027771,0.1807354,113.160892848122,0.2024456,110.449361071358,0.17060899999999998,111.556893464479
2020-12-01,,,,,,,,,,,,,,,,
2020-12-02,,,,,,,,,,,,,,,,
2020-12-03,,,,,,,,,,,,,,,,
2020-12-04,,,,,,,,,,,,,,,,
2020-12-05,,,,,,,,,,,,,,,,
2020-12-06,,,,,,,,,,,,,,,,
2020-12-07,,,,,,,,,,,,,,,,
2020-12-08,,,,,,,,,,,,,,,,
2020-12-09,,,,,,,,,,,,,,,,
2020-12-10,0.10944300000000001,104.24660946636101,0.1215221,106.48063823037701,0.2617813,108.459326009049,0.2269585,109.614861728034,0.1830286,96.61218905472641,0.17837120000000004,112.61684731687599,0.19823759999999999,110.1928971415,0.16794360000000003,110.79239604806001
2020-12-11,,,,,,,,,,,,,,,,
2020-12-12,,,,,,,,,,,,,,,,
2020-12-13,,,,,,,,,,,,,,,,
2020-12-14,,,,,,,,,,,,,,,,
2020-12-15,,,,,,,,,,,,,,,,
2020-12-16,,,,,,,,,,,,,,,,
2020-12-17,,,,,,,,,,,,,,,,
2020-12-18,,,,,,,,,,,,,,,,
2020-12-19,,,,,,,,,,,,,,,,
2020-12-20,0.10922280000000001,104.125717723688,0.1203087,105.824656941817,0.2562984,108.92786398562099,0.22180360000000002,109.213161337606,0.18241429999999997,97.74695358651209,0.1755612,112.105723544264,0.1945666,110.07370454451299,0.1644112,109.7313411448
