AdminStrata,Abyan,Abyan,Abyan,Abyan,Aden,Aden,Aden,Aden,Al Bayda,Al Bayda,Al Bayda,Al Bayda,Al Dhale'e,Al Dhale'e,Al Dhale'e,Al Dhale'e,Al Hudaydah,Al Hudaydah,Al Hudaydah,Al Hudaydah,Al Hudaydah,Al Hudaydah,Al Jawf,Al Jawf,Al Jawf,Al Jawf,Al Maharah,Al Maharah,Al Maharah,Al Maharah,Al Mahwit,Al Mahwit,Al Mahwit,Al Mahwit,Amanat Al Asimah,Amanat Al Asimah,Amanat Al Asimah,Amanat Al Asimah,Amanat Al Asimah,Amanat Al Asimah,Amran,Amran,Amran,Amran,Dhamar,Dhamar,Dhamar,Dhamar,Dhamar,Dhamar,Hadramaut,Hadramaut,Hadramaut,Hadramaut,Hadramaut,Hadramaut,Hajjah,Hajjah,Hajjah,Hajjah,Hajjah,Hajjah,Ibb,Ibb,Ibb,Ibb,Lahj,Lahj,Lahj,Lahj,Marib,Marib,Marib,Marib,Raymah,Raymah,Raymah,Raymah,Sa'ada,Sa'ada,Sa'ada,Sa'ada,Sana'a,Sana'a,Sana'a,Sana'a,Shabwah,Shabwah,Shabwah,Shabwah,Socotra,Socotra,Socotra,Socotra,Taizz,Taizz,Taizz,Taizz
2019-12-31,1.5994,3.1988,0.7997,0.9996,1.4994,3.5987,1.1996,1.1996,1.7493,3.4487,0.9996,1.0196,1.5994,4.3984,1.3195,1.1996,,0.9996,2.3991,,1.0396,0.9996,1.3995,3.1988,1.1996,1.3995,1.9993,3.5987,1.1196,0.8797,1.5994,3.5987,0.9596,1.1996,,1.2995,2.9989,,0.9996,0.9996,2.1492,3.5987,0.7997,1.0196,,1.5994,3.5987,,1.1996,1.1996,,1.5744,3.1238,,0.9746,1.1296,,1.5494,3.5987,,1.0396,1.0796,1.1996,3.5987,1.0996,1.1996,1.5994,3.5987,1.1996,1.1996,1.7993,3.2238,1.1996,1.1996,1.8993,4.1984,0.8797,1.0056,2.3491,3.5987,0.9996,1.1996,1.2995,3.5987,0.9996,0.9996,1.3995,3.1988,0.9596,0.9996,3.9985,2.9989,1.5994,1.1996,1.2995,3.5987,0.9996,1.1996
2020-01-31,1.5994,3.2488,0.8797,1.0596,1.7993,3.5987,1.1996,1.1996,1.4495,3.5487,0.9996,1.1596,1.5994,4.3984,1.3195,1.1996,1.3995,1.2495,2.4491,0.8797,1.0396,0.9996,1.3995,3.1988,1.1996,1.3995,1.9993,3.5987,1.1196,0.8797,1.5994,3.5987,0.9596,1.1996,1.8353,1.0996,3.1988,2.0072,0.9996,1.0496,2.1492,3.5987,0.8197,1.0396,2.0792,1.8993,3.9985,1.2835,1.1496,1.2395,2.767,1.77435,3.29875,2.0832,1.0996000000000001,1.1296,1.2275,1.6194,3.6986,0.8517,1.0396,1.1156,1.1996,3.5987,1.1996,1.1996,1.6994,3.6986,1.1996,1.3495,1.5994,3.2988,1.1996,1.1996,1.5994,4.1984,0.8797,1.0056,1.9993,3.5987,0.9996,1.1596,1.1996,3.5987,0.9996,0.9996,1.4994,3.1988,0.9596,0.9996,3.9985,2.9989,1.5994,1.1996,1.7493,3.8985,0.9996,1.1996
2020-02-29,1.6994,3.3487,0.9197,1.0596,1.2995,3.5987,1.1996,1.1996,1.7993,3.6486,0.9996,1.1996,1.6994,4.3984,1.3195,1.1996,1.3275,1.5994,2.3991,0.9476,1.0396,0.9996,1.8993,3.1988,1.1996,1.1996,2.1992,3.5987,1.1196,0.8797,1.6994,3.5987,0.8797,1.1596,1.7513,1.8993,3.1988,1.8113,0.9996,1.1996,2.2991,3.5987,0.8797,1.0396,2.1992,1.9993,3.9985,1.1196,1.0996,1.1996,2.767,1.7244000000000002,3.42375,2.1312,1.0996000000000001,1.1396,1.1516,1.69535,3.7986,0.8877,1.0556,1.1396,1.3995,3.5987,1.0496,1.1996,1.6994,3.9985,1.1996,1.3995,1.5994,3.1988,1.1996,1.1996,1.5994,4.1984,0.8797,1.0116,1.6994,3.5987,0.9996,1.0996,1.1996,3.6486,0.9996,0.9996,1.5994,3.1988,0.9796,0.9996,3.9985,2.9989,1.5994,1.1996,1.8993,3.9985,0.9996,1.1996
2020-03-31,1.9993,3.5987,0.9596,1.0396,1.6994,3.5987,1.1996,1.1996,1.6994,3.7986,0.9996,1.1996,1.9993,4.3984,1.3195,1.1996,1.2235,1.6994,2.3991,1.0356,1.0396,1.0196,1.7993,3.1988,1.1996,1.1996,2.0992,3.5987,1.1196,0.8797,1.9993,3.5987,0.8797,1.1596,1.7154,1.9993,3.5487,1.8633,0.9996,1.1996,2.5989999999999998,3.6986,0.9097,1.0796,1.9993,2.0992,3.9985,1.1076,1.1296,1.1996,2.767,1.59945,3.4987,2.1592,1.0996000000000001,1.1396,1.2755,1.6994,3.7986,0.9237,1.0396,1.0796,1.7993,3.5987,0.9996,1.1996,1.8993,3.9985,1.1996,1.3995,1.4495,3.3987,1.1996,1.1996,1.7993,4.3984,0.9916,1.0796,2.0992,3.5987,0.9996,1.0396,1.5994,3.7986,0.9996,1.0396,1.5994,3.1988,0.9796,0.9996,3.2488,3.5987,1.1996,1.1996,1.9993,3.9985,0.9996,1.1996
2020-04-30,1.7993,3.5987,0.9796,1.0596,1.7993,3.5987,1.1996,1.1996,1.8993,3.7986,0.9996,1.1996,2.0992,4.4983,1.3295,1.1996,1.1196,1.4495,2.799,1.0596,1.0096,1.0096,1.7993,3.4987,1.4994,1.1996,1.9993,3.5987,1.1196,0.8797,1.9993,3.5987,0.8797,1.1996,1.6794,1.9993,3.5987,1.6514,0.9996,1.1996,1.9993,3.9985,0.9996,1.1996,2.2232,2.1992,3.9985,1.1676,1.1996,1.1996,2.799,1.82435,3.4987,2.3671,1.1846,1.1996,1.4315,1.9993,3.7986,1.0716,1.0396,1.0896,1.5994,3.8985,0.9996,1.1996,2.1992,3.9985,1.1996,1.3995,1.7993,3.8985,1.1996,1.1996,2.1992,4.3984,0.9956,1.0596,2.2991,3.5987,0.9996,1.0396,1.8993,4.2984,0.9996,1.1996,1.9993,3.4987,1.0096,1.1496,3.9985,3.2988,1.1096,1.1296,2.2991,3.9985,0.9996,1.1996
2020-05-31,1.5994,3.5987,1.0796,1.0796,1.5494,3.5987,1.1996,1.1996,1.6994,3.8486,0.9796,1.1996,1.6994,4.1984,1.0796,1.2195,1.0356,1.1996,2.6489999999999996,1.0196,1.0096,1.0296,1.5494,3.2988,1.5994,1.2995,1.9993,3.5987,1.1396,0.9396,1.2495,3.6986,0.9396,1.1096,1.6514,1.5994,3.5987,1.8993,0.9996,1.1996,1.5994,3.8985,1.0796,1.1696,2.2991,1.2495,3.9985,1.2036,1.1996,1.1996,2.8309,1.7993,3.4987,2.4511,1.1996,1.1696,1.4195,1.3995,3.7986,1.1156,1.0196,1.0796,1.2995,3.9985,1.0996,1.1996,1.3495,3.7986,1.1996,1.3995,1.9993,3.9985,1.1996,1.1996,2.1992,3.9985,0.9796,1.1696,1.5494,3.5987,0.9996,1.0396,1.4495,4.2984,0.9996,1.1996,1.1496,3.4987,1.1196,1.1996,3.9985,3.3987,1.1596,1.1596,1.7493,3.9985,0.9996,1.1996
2020-06-30,1.5994,3.5987,1.0796,1.0796,1.5494,3.5987,1.1996,1.1996,1.6994,3.8486,0.9796,1.1996,1.6994,4.1984,1.0796,1.2195,1.0156,1.1996,2.6489999999999996,0.9796,1.0096,1.0296,1.5494,3.2988,1.5994,1.2995,1.9993,3.5987,1.1396,0.9396,1.2495,3.6986,0.9396,1.1096,1.7993,1.5994,3.5987,1.8993,0.9996,1.1996,1.5994,3.8985,1.0796,1.1696,2.1112,1.2495,3.9985,1.1876,1.1996,1.1996,2.8509,1.7993,3.4987,2.3151,1.1996,1.1696,1.3995,1.3995,3.7986,1.1236,1.0196,1.0796,1.2995,3.9985,1.0996,1.1996,1.3495,3.7986,1.1996,1.3995,1.9993,3.9985,1.1996,1.1996,2.1992,3.9985,0.9796,1.1696,1.5494,3.5987,0.9996,1.0396,1.4495,4.2984,0.9996,1.1996,1.1496,3.4987,1.1196,1.1996,3.9985,3.3987,1.1596,1.1596,1.7493,3.9985,0.9996,1.1996
2020-07-31,1.5994,3.5987,1.2995,1.3495,1.4994,3.9985,1.2995,1.3495,1.5294,3.9985,0.9996,1.1996,1.7993,4.4983,1.0796,1.2895,1.0076,1.2995,3.5987,0.9876,0.9996,0.9996,1.4994,3.1988,1.1996,1.5994,2.4991,3.9985,1.4495,1.3995,1.5994,3.7486,0.9297,1.0196,2.0512,1.5994,3.9985,1.9993,1.1996,1.1996,1.4994,3.5987,0.9996,1.1196,1.7513,1.6494,3.9985,1.1596,1.1996,1.3995,2.8669,1.79935,3.6736,2.5071,1.37945,1.3995,1.3075,1.4495,3.9985,1.1076,0.9596,1.0796,1.1796,3.5787,0.9996,1.1996,1.4994,4.5983,1.3495,1.4994,1.9993,4.2984,1.1996,1.3495,1.7993,3.9485,0.8997,1.1996,1.9993,3.5987,0.9197,0.9796,1.5494,3.5987,0.9996,1.1996,1.3495,3.5987,1.1996,1.3995,6.9974,3.9985,1.1996,1.1996,1.5994,3.9985,1.3495,1.5994
2020-08-31,1.5994,3.6986,1.5494,1.4994,1.7993,3.9985,1.3995,1.3995,1.5494,3.7986,0.9996,1.1896,1.7993,4.4983,1.1256,1.2795,0.9996,1.5994,3.6986,0.9716,1.0196,1.0696,1.3995,3.1988,1.1996,1.5994,2.3991,3.9985,1.2495,1.4994,1.5994,3.6486,0.9197,1.0096,1.7993,1.2995,3.9985,1.9513,1.1996,1.1996,1.3995,3.7986,0.9996,1.2495,1.6914,1.2995,3.9985,1.1236,1.1996,1.3995,2.9309,2.1742,3.7485999999999997,2.699,1.3695,1.4295,1.3195,1.5994,3.9985,1.1036,0.9696,1.0796,1.2495,3.5487,1.0496,1.2495,1.4994,4.4983,1.4994,1.5494,1.9493,4.4983,1.1996,1.3995,2.799,3.9985,0.9197,1.1996,2.0992,3.5987,0.8797,0.9596,1.5494,3.5987,0.9996,1.1996,1.4994,3.7986,1.1756,1.3995,2.9989,3.9985,3.9985,3.1988,1.6994,3.9985,1.1996,1.3995
2020-09-30,2.0992,4.0485,1.5494,1.5994,2.0992,3.9985,1.3995,1.3995,1.7993,3.9985,1.0296,1.1996,2.3991,4.7982,1.1176,1.3695,0.9596,1.4994,3.5987,1.0396,1.0396,1.1196,1.4994,3.1988,1.1996,1.5994,2.2991,4.1984,1.5994,1.5994,1.5994,3.7986,0.9197,1.0896,1.8393,1.7993,3.9985,1.9193,1.1996,1.1996,1.4994,3.6986,0.9996,1.1396,1.3995,1.4994,3.5987,1.0396,1.0996,1.1996,2.9189,2.4491,3.7986,2.759,1.4344999999999999,1.5493999999999999,1.3595,1.5994,3.9985,1.1596,0.9596,1.1096,1.3595,3.5987,0.9996,1.1996,1.9993,4.1984,1.5994,1.5994,2.7489999999999997,4.3984,1.2495,1.3995,1.8993,4.2984,0.9197,1.2095,2.2991,3.5987,0.8597,0.9596,1.8493,3.5987,1.0096,1.1996,2.5989999999999998,3.9985,1.2275,1.4495,4.9981,3.9985,1.8393,1.6794,1.9993,3.9985,1.3995,1.5994
2020-10-31,2.719,4.3184,1.3995,1.5994,1.9993,3.9985,1.3995,1.3995,2.1992,3.9985,1.0636,1.1836,2.8789,4.7982,1.1740000000000002,1.3995,0.9996,1.5994,3.5987,1.0396,1.0316,1.1036,2.2392,3.1988,1.1996,1.5994,5.7578,4.2384,1.5994,1.5994,2.1592,3.7986,0.9197,1.1196,2.0392,2.0792,3.9985,1.9193,1.1996,1.1996,1.7593,3.5987,0.9996,1.1196,1.3595,1.8393,3.5587,0.9197,0.9996,1.1996,2.9989,2.9989,3.7986,2.799,1.52345,1.52345,1.3995,1.9193,3.9985,1.1996,0.9596,1.1996,1.5194,3.7586,0.9996,1.1996,2.799,5.1181,1.4794,1.5994,3.7586,4.0785,1.3595,1.3995,2.639,4.3984,0.9197,1.1996,2.2392,3.5987,0.8397,1.0796,2.3191,3.5987,0.8797,1.1996,2.8789,3.9985,1.5194,1.6794,2.3191,3.9985,1.4395,1.6794,2.3191,3.9985,1.4395,1.6794
2020-11-30,3.1988,4.2984,1.3995,1.5994,3.5987,4.3984,1.4195,1.4195,2.8989,3.9985,1.0396,1.1996,3.7986,4.7982,1.1776,1.4195,,2.0992,3.5987,,1.0396,1.0596,2.3991,3.1988,1.1996,1.5994,4.1984,4.1984,1.5994,1.5994,1.8993,3.7486,0.9197,1.1396,,1.9993,3.9985,,1.1996,1.1996,1.9993,3.5987,0.9996,1.1196,,1.9993,3.5987,,0.9996,1.1996,,3.4486999999999997,3.82355,,1.5544,1.5544,,2.1992,3.9985,,0.9596,1.1996,1.3995,3.6986,0.9996,1.1996,3.0988,4.1984,1.3995,1.5994,3.6986,3.9985,1.3995,1.3995,3.1988,4.3984,0.9197,1.1996,3.2988,3.5987,0.8797,1.1596,2.1992,3.5987,0.8897,1.1996,2.799,3.7986,1.3695,1.5994,5.9978,3.9985,1.4395,1.4395,3.9985,4.3984,1.3995,1.9993
2020-12-31,3.1988,4.3984,1.3995,1.5994,3.1488,4.7982,1.6294,1.6294,2.799,3.9985,1.0396,1.1996,3.9985,5.1981,1.2495,1.5294,,1.5994,3.5987,,1.0296,1.0396,2.2991,3.3987,1.1996,1.5994,3.9985,4.3484,1.5494,1.5994,2.3991,3.7486,0.9197,1.1996,,2.3991,3.9985,,1.1996,1.1996,1.9993,3.5987,1.0196,1.1596,,2.0992,3.6986,,0.9996,1.1996,,3.89855,4.09845,,1.5744,1.6644,,2.2991,3.9985,,0.9596,1.2795,1.7993,3.9985,0.9996,1.1996,3.0988,4.4983,1.3995,1.5994,3.9985,4.2984,1.4395,1.4994,2.4991,4.3984,0.9197,1.1996,2.699,3.5987,0.9796,1.1996,1.9993,3.5987,0.8797,1.1996,3.0988,3.8985,1.3495,1.9993,5.9978,3.9985,1.4395,1.4794,3.9985,4.5983,1.7493,1.9993
2021-01-31,2.799,3.9985,1.4495,1.5994,2.6489999999999996,4.7982,1.5694,1.5694,2.1492,3.9985,0.9996,1.1996,3.1988,4.7982,1.2395,1.4495,1.0836,1.7993,3.5987,0.9516,1.0396,1.0396,2.0992,3.5487,1.1996,1.5994,3.3987,4.7982,1.3995,1.5994,2.0992,3.7986,0.9197,1.2495,1.9113,2.1992,3.6986,1.8113,1.1996,1.1996,1.9993,3.5987,1.0396,1.1996,1.6674,2.4991,3.5987,0.8997,0.9996,1.1996,2.7510000000000003,2.9489,3.7986,2.7310000000000003,1.51445,1.5944,1.4675,2.2991,3.9985,1.1876,0.9596,1.1996,1.9993,3.5987,0.9996,1.1996,2.3991,4.0985,1.3995,1.5994,3.8985,3.9985,1.3995,1.4595,2.2991,4.3984,0.9396,1.1996,2.9489,3.5987,1.0996,1.2395,2.0992,3.5987,0.9496,1.1996,2.8989,3.5987,1.2675,1.7993,4.3317,3.9985,1.3995,1.5194,3.5987,4.3984,1.8493,2.2492
2021-02-28,2.1992,3.9985,1.3995,1.5994,1.7993,4.7982,1.7993,1.7993,1.7993,3.9985,0.9996,1.1996,2.1992,4.8982,1.2935,1.6794,1.1956,1.5494,3.5987,1.0036,1.0396,1.0396,1.3995,3.9985,1.1996,1.5994,3.1988,4.7982,1.3995,1.5994,1.6994,3.8486,0.9197,1.1996,1.8353,1.7993,3.9985,1.7873,1.1996,1.1996,1.6994,3.5987,1.0396,1.1996,1.6674,1.7993,3.6986,0.9796,1.0496,1.1496,2.7710000000000004,2.0992,4.0485,2.687,1.6243500000000002,1.82935,1.4794,1.8993,3.9985,1.2715,0.9596,1.1996,1.6294,3.5987,0.9996,1.1996,1.6994,4.2984,1.3995,1.5994,2.799,4.3984,1.3995,1.5194,1.8993,4.3984,0.9297,1.1996,3.1988,3.5987,1.1996,1.2395,2.0992,3.5987,0.9996,1.2495,2.1992,3.9985,1.3175,1.9993,4.2484,3.9985,1.4595,1.5727,3.0988,4.8982,1.6994,1.9993
2021-03-31,1.7993,4.3984,1.5994,1.8493,1.6994,4.7982,1.7993,1.7993,1.3495,3.9985,1.0096,1.1996,2.799,5.0981,1.4135,1.7194,1.2955,1.4994,3.5987,1.1476,1.0396,1.1196,1.1996,3.9985,1.1996,1.5994,2.2991,4.7982,1.3995,1.5994,1.1996,3.7986,1.0496,1.5994,1.7993,1.7493,3.9985,1.7314,1.1996,1.2495,1.4495,3.5987,1.0396,1.1996,1.7074,1.5994,3.5987,1.0836,1.3995,1.3995,2.7510000000000003,1.64935,4.198449999999999,2.759,1.7693500000000002,1.9143,1.4595,1.6994,3.9985,1.3155,1.0396,1.3995,1.3895,3.7986,1.0496,1.1996,1.5994,4.0485,1.3995,1.5994,1.9993,4.7982,1.3995,1.6494,1.5994,4.4983,1.0016,1.4495,3.1988,3.5987,1.1996,1.2395,1.9493,3.5987,0.9996,1.3995,1.3495,3.9985,1.3655,1.9993,3.9985,3.9985,1.5394,1.7993,2.699,4.7982,1.7993,1.9993
2021-04-30,1.9993,4.0985,1.5994,1.9493,1.3995,4.7982,1.9993,1.9993,1.4495,3.9985,1.0396,1.3995,2.799,5.1981,1.4335,1.7194,1.3835,1.5994,3.5987,1.2715,1.0396,1.1196,1.5994,3.9985,1.1996,1.5994,2.8989,4.7982,1.3995,1.5994,1.1496,3.5987,1.0496,1.7993,1.7993,1.7493,3.8985,1.7314,1.1996,1.2495,1.5994,3.5987,1.0396,1.1996,2.1312,1.7993,3.5987,1.2195,1.3995,1.4994,2.7510000000000003,1.5994000000000002,4.198449999999999,2.767,1.6494,1.9493,1.6234,1.6994,3.9985,1.4754,1.0396,1.3995,1.3195,3.9985,1.1996,1.3995,1.6994,4.3984,1.3995,1.9993,1.9993,4.9981,1.6494,1.7993,1.6994,4.3984,0.9596,1.3995,3.6986,3.5987,1.1996,1.2395,1.9993,3.5987,0.9996,1.3995,1.4994,3.9985,1.4035,1.9993,3.9985,3.9985,1.706,1.8127,2.4991,4.9981,1.7993,1.9993
2021-05-31,1.9993,3.9985,1.5994,1.9993,1.9993,4.7982,1.9993,1.9993,1.6394,3.9985,1.0396,1.5994,1.9993,5.5179,1.4619,1.7753,1.4555,1.4395,3.5987,1.3075,1.0396,1.0876,1.4395,3.9985,1.1996,1.5994,3.9985,4.7982,1.3995,1.5994,1.4794,3.5987,0.9996,1.5994,1.7993,1.5994,3.9185,1.7314,1.1996,1.1996,1.5194,3.5987,1.0396,1.1996,2.2192,1.3995,3.5987,1.2635,1.3195,1.5194,2.799,2.599,4.198449999999999,2.8309,1.79135,1.9273,1.7314,1.8393,3.9985,1.5674,1.0396,1.3995,1.1916,3.9185,1.1996,1.4794,2.0792,4.3984,1.3995,1.9993,1.9993,4.8382,1.6794,1.7993,1.9993,4.7982,0.9596,1.5594,2.9589,3.5987,1.1996,1.3595,1.2795,3.5987,0.9996,1.3595,2.639,3.9985,1.3979,1.9993,4.3984,4.0185,1.7673,1.8393,2.639,5.1181,1.7993,1.9993
2021-06-30,1.5994,3.9985,1.7993,1.9993,1.5994,4.7982,1.9993,1.9993,1.2995,3.9985,1.0796,1.5994,2.0992,5.6979,1.5344,1.8393,1.3435,1.2495,3.5987,1.3035,1.0396,1.1196,1.1496,3.9985,1.1996,1.5994,3.9985,4.7982,1.3995,1.5994,1.1996,3.5987,0.9996,1.5994,1.7993,1.5994,3.9985,1.7314,1.1996,1.1996,1.2495,3.5987,1.0396,1.1996,2.2592,1.3995,3.8985,1.2155,1.1996,1.3995,2.8509,2.1492,3.9985,2.8309,1.82435,1.8993,1.7314,1.5994,3.9985,1.5674,1.0396,1.3995,1.1496,3.9985,1.1996,1.5994,1.8993,4.4983,1.3995,1.9493,1.9993,4.9981,1.7993,1.9493,1.8993,4.5983,0.9636,1.5994,3.8985,3.3587,1.1196,1.3595,0.9996,3.5987,0.9996,1.2995,1.5494,3.9985,1.5554,1.9993,3.9985,4.3984,1.7993,1.8393,2.0992,5.4979,1.9993,2.3491
2021-07-31,2.0792,4.4783,2.0792,2.0792,2.2392,4.7982,2.0792,2.0792,1.2795,3.9985,1.0796,1.5994,2.4791,5.5979,1.5794,1.9353,,1.2395,3.7586,,1.0396,1.1196,1.2395,3.9985,1.1996,1.5994,3.0389,4.7982,1.5994,1.5994,1.3995,3.5987,0.9996,1.2395,1.7993,1.5994,3.9985,1.7314,1.2395,1.2395,1.2795,3.5987,1.0636,1.3195,2.3991,1.1196,3.9985,1.1516,1.2795,1.4395,2.8509,2.55905,4.458349999999999,2.8669,1.96325,2.1272,1.8073,1.5594,3.9985,1.6634,0.9996,1.3835,1.1996,3.9985,1.2795,1.5994,1.8393,4.7182,1.5594,1.9993,2.0792,5.1581,1.9193,2.1192,1.9193,4.7982,0.9724,1.5994,2.3191,3.3587,0.8797,1.3595,1.2395,3.5987,0.9996,1.1996,2.1992,4.3184,1.6106,1.9993,5.5979,4.3384,2.3991,2.1392,2.3191,5.278,1.9993,2.1992
2021-08-31,2.4991,4.7982,1.9993,2.3991,2.5989999999999998,4.7982,2.1992,2.3491,1.5994,3.9985,1.0796,1.5994,2.799,5.9978,1.6594,1.9993,,1.2495,3.7986,,1.0596,1.1196,1.2995,3.9985,1.1996,1.5994,3.1988,5.1981,2.3991,2.3991,1.7493,3.5987,0.9996,1.5994,1.7993,1.5994,3.9985,1.7314,1.1996,1.2595,1.5994,3.9985,1.0496,1.3995,2.3991,1.2995,3.9985,1.2755,1.1096,1.3995,2.8989,2.79895,4.7482,3.1148,2.3541,2.3991,2.1232,1.5494,3.9985,2.3991,0.9996,1.3995,1.3295,3.9985,1.3995,1.5994,2.1992,4.8982,1.6994,1.9993,2.699,5.5979,2.0492,2.1992,1.9493,4.6982,0.9756,1.5994,3.3987,3.3587,0.8797,1.3595,1.4495,3.5987,0.9996,1.3495,1.9993,4.8982,1.6934,2.2332,5.9978,4.7982,,2.0792,2.699,5.297999999999999,1.9993,2.1992
2021-09-30,2.559,4.8382,1.9993,2.559,2.799,5.358,2.4791,2.799,1.6794,3.9985,1.0796,1.5994,2.799,6.3176,1.7913,2.2791,,1.1996,3.8386,,1.0876,1.3995,1.5194,3.9985,1.1996,1.5994,3.9985,5.6779,2.639,2.639,1.5194,3.5187,1.0076,1.1996,1.7993,1.7194,3.9985,1.7314,1.1196,1.4315,1.5994,3.9985,1.1036,1.4794,2.1752,1.2795,3.9985,1.2955,1.1996,1.4395,2.8989,2.7989499999999996,4.91815,3.1148,2.4271,2.53105,1.7713,1.5994,3.9985,1.7393,0.9996,1.3995,1.0636,3.8386,1.3995,1.5994,2.0792,5.1981,1.9993,2.3191,3.9985,5.9978,2.0792,2.4391,2.1992,4.8782,0.9868,1.5994,3.9985,3.3587,0.8797,1.3595,1.5194,3.5987,1.1196,1.3995,2.1592,5.1981,1.8649,2.3991,5.9978,4.4783,2.559,2.559,3.1188,5.6779,2.0792,2.4791
2021-10-31,2.799,5.4979,2.3991,2.799,2.9989,5.6979,2.3991,2.799,1.5994,3.9985,1.0996,1.5994,3.2988,6.8974,2.2791,2.699,,1.4994,3.9985,,1.1996,1.5994,1.5994,3.9985,1.1996,1.5994,3.9985,5.9978,2.9989,2.9489,1.5994,3.5487,1.0496,1.3495,1.7993,1.5994,3.9985,1.7314,1.1496,1.4495,1.5494,3.8985,1.1996,1.7993,1.4994,1.1996,3.9985,1.2075,1.1996,1.3995,2.9509,3.1988,5.8978,3.1508,2.7489999999999997,3.0289,1.7393,1.5994,3.9985,1.5874,0.9996,1.3995,1.2595,3.5987,1.3995,1.5994,2.8989,6.0977,2.2991,2.699,3.9985,6.8974,2.699,3.0988,2.3991,4.7982,0.9916,1.5994,3.9985,3.3587,0.8797,1.3595,1.5994,3.9985,1.1196,1.3995,2.799,5.7978,2.2492,3.1488,6.4976,4.4983,2.9189,2.8789,3.1988,6.1977,2.7489999999999997,3.0489
2021-11-30,3.1188,6.0777,3.0389,3.4387,3.0109,7.8371,3.7586,3.5587,1.3595,3.9985,1.1516,1.5674,3.5987,7.8371,2.6430000000000002,3.3787,,1.2795,3.8386,,1.2795,1.5994,1.7314,3.8785,1.2315,1.5994,3.9985,7.5972,3.7986,3.7586,1.5874,3.4907,1.1516,1.5194,1.7993,1.5994,3.9985,1.7314,1.2395,1.5594,1.4395,3.5987,1.4794,1.9593,1.8313,1.1476,3.9985,1.1716,1.2395,1.4675,3.0509,3.63865,6.88345,3.4307,3.2767999999999997,3.3507499999999997,1.7673,1.5994,3.9985,1.6434,1.0836,1.4675,1.0676,3.6786,1.3995,1.5994,2.8269,7.3293,2.627,3.3587,5.6779,8.157,2.8989,3.4587,1.4395,3.9185,1.1476,1.5994,3.9985,3.3707,1.0196,1.3355,1.4794,3.9985,1.1516,1.4794,2.3991,6.7975,2.8629,3.6786,5.9978,4.5983,3.1988,3.1028,3.9985,6.9574,3.2788,3.5987
2021-12-31,2.8989,6.206,2.9489,3.2788,2.9989,7.4972,4.1305,3.5987,1.1916,3.9505,1.1316,1.5994,3.0988,7.8491,2.4791,3.8506,,1.1516,3.3987,,1.2515,1.5994,1.5674,3.9985,1.1996,1.5994,3.7986,7.6971,3.7506,3.4987,1.3515,3.5667,1.1996,1.4515,1.7993,1.4635,3.9985,1.7314,1.5314,1.9993,1.1996,3.5987,1.5994,2.0672,,1.0516,3.9665,,1.4675,1.8513,3.6986,3.14885,6.81745,3.6746,3.2068000000000003,3.2947499999999996,1.7673,1.4155,3.9985,1.6514,1.1996,1.5594,0.9676,3.7986,1.5834,1.7833,1.9993,7.1653,2.8669,3.3987,4.0665,8.081,3.0749,3.6226,1.2995,3.9985,1.1996,1.5994,3.9985,3.3308,1.1636,1.3595,0.9516,3.9985,1.1996,1.5994,3.3987,6.5975,2.759,3.9985,5.7499,7.4972,2.8389,2.8789,3.1988,8.1969,3.3987,3.6986
2022-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7993,,,1.7314,,,,,,,,,,,,,3.4667,,,2.9149,,,1.7673,,,1.6354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7993,,,1.7314,,,,,,,,,,,,,3.4667,,,2.9309,,,1.7673,,,1.6874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
