AdminStrata,Bamako,Kayes,Koulikoro,Mopti,Segou,Sikasso,Tombouctou-Taoudeni
2021-12-18,,,,,,,
2021-12-19,,,,,,,
2021-12-20,,,,,,,
2021-12-21,,,,,,,
2021-12-22,,,,,,,
2021-12-23,,,,,,,
2021-12-24,,,,,,,
2021-12-25,,,,,,,
2021-12-26,,,,,,,
2021-12-27,,,,,,,
2021-12-28,,,,,,,
2021-12-29,,,,,,,
2021-12-30,,,,,,,
2021-12-31,0.6990625880773316,0.7989483308443921,0.6160570784866204,0.7313210371048171,0.5229980999653273,0.569450529129454,0.5885602998923721
2022-01-01,,,,,,,
2022-01-02,,,,,,,
2022-01-03,,,,,,,
2022-01-04,,,,,,,
2022-01-05,,,,,,,
2022-01-06,,,,,,,
2022-01-07,,,,,,,
2022-01-08,,,,,,,
2022-01-09,,,,,,,
2022-01-10,,,,,,,
2022-01-11,,,,,,,
2022-01-12,,,,,,,
2022-01-13,,,,,,,
2022-01-14,,,,,,,
2022-01-15,,,,,,,
2022-01-16,,,,,,,
2022-01-17,,,,,,,
2022-01-18,,,,,,,
2022-01-19,,,,,,,
2022-01-20,,,,,,,
2022-01-21,,,,,,,
2022-01-22,,,,,,,
2022-01-23,,,,,,,
2022-01-24,,,,,,,
2022-01-25,,,,,,,
2022-01-26,,,,,,,
2022-01-27,,,,,,,
2022-01-28,,,,,,,
2022-01-29,,,,,,,
2022-01-30,,,,,,,
2022-01-31,0.7128082524186451,0.818027522885842,0.6510525379650469,0.7290869246018629,0.5515755454358126,0.6003609535450286,0.6363015436657933
2022-02-01,,,,,,,
2022-02-02,,,,,,,
2022-02-03,,,,,,,
2022-02-04,,,,,,,
2022-02-05,,,,,,,
2022-02-06,,,,,,,
2022-02-07,,,,,,,
2022-02-08,,,,,,,
2022-02-09,,,,,,,
2022-02-10,,,,,,,
2022-02-11,,,,,,,
2022-02-12,,,,,,,
2022-02-13,,,,,,,
2022-02-14,,,,,,,
2022-02-15,,,,,,,
2022-02-16,,,,,,,
2022-02-17,,,,,,,
2022-02-18,,,,,,,
2022-02-19,,,,,,,
2022-02-20,,,,,,,
2022-02-21,,,,,,,
2022-02-22,,,,,,,
2022-02-23,,,,,,,
2022-02-24,,,,,,,
2022-02-25,,,,,,,
2022-02-26,,,,,,,
2022-02-27,,,,,,,
2022-02-28,0.7619064002151344,0.847795081609758,0.6940009822100868,0.8044848310813315,0.6453889731227465,0.6743493620169779,0.6576632633193087
