data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7577631,854,BFO3873,3873,"05 July 2020",2020,1,"Strategic developments","Looting/property destruction","JNIM: Group for Support of Islam and Muslims",,2,"Police Forces of Burkina Faso (2015-)",,1,12,"Western Africa","Burkina Faso",Nord,Yatenga,Kain,Kain,14.0445,-2.7586,1,Facebook,"New media","On 5 July 2020, presumed JNIM militants entered the village of Kain (Kain, Yatenga) and burned the recently constructed police station while it was unmanned.",0,1611613347,BFA
7157477,854,BFO3874,3874,"05 July 2020",2020,1,"Strategic developments","Looting/property destruction","JNIM: Group for Support of Islam and Muslims and/or Islamic State (Greater Sahara)",,2,"Civilians (Burkina Faso)",,7,27,"Western Africa","Burkina Faso",Est,Tapoa,Tansarga,Toptiagou,12.0068,1.9564,1,Facebook,"New media","On 5 July 2020, JNIM or ISGS militants burned a school in the village of Toptiagou (Tansarga, Tapoa).",0,1594671475,BFA
7157078,854,BFO3861,3861,"04 July 2020",2020,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"Military Forces of Burkina Faso (2015-)",,1,12,"Western Africa","Burkina Faso",Est,Komondjari,Bartiebougou,Haaba,12.9265,0.743,2,"Whatsapp; AIB (Burkina Faso); Reelle Afrique; Sahel Security Alerts; Menastream","Local partner-New media","On 4 July 2020, JNIM militants ambushed an army unit in the area of Haaba (Bartiebougou, Komondjari). 1 soldier was killed and 5 wounded, and motorbike and pickup truck were set ablaze and a heavy machine gun seized by the militants. A JNIM video showed motorbikes, arms, ammunition, and other equipment purportedly seized in the attack.",1,1594671459,BFA
7239519,854,BFO4079,4079,"04 July 2020",2020,1,"Violence against civilians","Abduction/forced disappearance","Military Forces of Burkina Faso (2015-)",,1,"Civilians (Burkina Faso)",,7,17,"Western Africa","Burkina Faso",Est,Gourma,"Fada Ngourma","Fada NGourma",12.0616,0.3584,1,UNHCR,Other,"On 4 July 2020, Burkinabe forces reportedly abducted a man and a woman in Fada NGourma (Fada Ngourma, Gourma).",0,1601932936,BFA
7157481,854,BFO3872,3872,"04 July 2020",2020,2,"Strategic developments","Disrupted weapons use","JNIM: Group for Support of Islam and Muslims",,2,,,0,20,"Western Africa","Burkina Faso","Boucle du Mouhoun",Sourou,Toeni,Toeni,13.3799,-3.2008,2,Facebook,"New media","Around 4 July 2020 (between 4 - 5 July), two suspected JNIM militants were killed while in the process of planting IEDs on the road between Toeni and Tougan (Toeni, Sourou).",2,1594671475,BFA
7153645,854,BFO3860,3860,"04 July 2020",2020,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"Dozo Communal Militia (Burkina Faso)",,4,24,"Western Africa","Burkina Faso","Boucle du Mouhoun",Kossi,Bourasso,Dimasso,12.6672,-3.6123,1,Whatsapp,"New media","On 4 July 2020, suspected JNIM militants abducted two Dozo militiamen and a village chief in Dimasso (Bourasso, Kossi).",0,1594063540,BFA
7157563,854,BFO3870,3870,"03 July 2020",2020,1,Protests,"Peaceful protest","Protesters (Burkina Faso)","Taxi Drivers (Burkina Faso)",6,,,0,60,"Western Africa","Burkina Faso",Centre-Ouest,Boulkiemde,Koudougou,Koudougou,12.25,-2.3667,1,"Le Pays",National,"On 3 July 2020, at least ten motortaxi drivers demonstrated in front of the police station in Koudougou (Koudougou, Boulkiemde) after policemen seized their tricycles in a sensitization operation on road security issues. [size=at least ten]",0,1594671475,BFA
7233107,854,BFO3871,3871,"03 July 2020",2020,2,"Violence against civilians","Abduction/forced disappearance","Unidentified Armed Group (Burkina Faso)",,3,"Civilians (Burkina Faso)",,7,37,"Western Africa","Burkina Faso",Sahel,Oudalan,Markoye,Markoye,14.6387,0.0342,1,"Facebook; UNHCR","Other-New media","Around 3 July 2020 (between 3 - 4 July), unknown gunmen entered the village of Markoye (Markoye, Oudalan), and took a man hostage and seized two motorbikes. The man was released shortly after on the roadside.",0,1601324139,BFA
7186518,854,BFO3859,3859,"03 July 2020",2020,1,Battles,"Armed clash","Islamic State (Greater Sahara)",,2,"JNIM: Group for Support of Islam and Muslims",,2,22,"Western Africa","Burkina Faso",Sahel,Oudalan,Tin-Akoff,Korfooueyouey,15.0652,-0.4596,2,"Undisclosed Source; Al Nabaa","Local partner-Other","On 3 July 2020, ISGS militants ambushed JNIM militants in the area of Korfooueyouey (Tin-Akoff, Oudalan), and reportedly killed 5 JNIM militants.",5,1599525350,BFA
7238846,854,BFO3858,3858,"02 July 2020",2020,1,"Violence against civilians",Attack,"Military Forces of Burkina Faso (2015-)",,1,"Civilians (Burkina Faso)",,7,17,"Western Africa","Burkina Faso",Est,Tapoa,Partiaga,Tatiangou,11.9423,1.3821,1,"UNHCR; Facebook","Other-New media","On 2 July 2020, the military detachment of Tawori reportedly killed between 2 and 6 people at the market in Tatiangou (Partiaga, Tapoa).",2,1601932925,BFA
7153515,854,BFO3855,3855,"01 July 2020",2020,1,Protests,"Peaceful protest","Protesters (Burkina Faso)",,6,,,0,60,"Western Africa","Burkina Faso",Centre,Kadiogo,Ouagadougou,Ouagadougou,12.3703,-1.5247,1,"Radio Omega",National,"On 1 July 2020, a number of residents in the non-allotted area of Garghin in Ouagadougou (Ouagadougou, Kadiogo) demonstrated after being evicted and having their houses razed. [size=no report]",0,1594063539,BFA
7153024,854,BFO3857,3857,"01 July 2020",2020,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"VDP: Volunteer for Defense of Homeland",,4,24,"Western Africa","Burkina Faso",Nord,Loroum,Titao,Posso,13.9704,-2.247,1,"Whatsapp; Facebook","New media","On 1 July 2020, suspected JNIM militants attacked the village of Posso (Titao, Loroum), killed two volunteer fighters (VDP) and seized livestock.",2,1594063538,BFA
7153386,854,BFO3856,3856,"01 July 2020",2020,1,Protests,"Peaceful protest","Protesters (Burkina Faso)",,6,,,0,60,"Western Africa","Burkina Faso",Centre,Kadiogo,Ouagadougou,Ouagadougou,12.3703,-1.5247,1,"Le Pays",National,"On 1 July 2020, a number of residents in the non-allotted area of Pazani in Ouagadougou (Ouagadougou, Kadiogo) demonstrated against the construction of an enclosure wall around a school. According to the residents, the wall would prevent access and cause flooding. [size=no report]",0,1594063539,BFA
7579962,854,BFO4046,4046,"30 June 2020",2020,1,Battles,"Armed clash","Islamic State (Greater Sahara)",,2,"VDP: Volunteer for Defense of Homeland",,4,24,"Western Africa","Burkina Faso",Centre-Nord,Sanmatenga,Namissiguima,Namissiguima,13.5119,-1.2874,1,UNHCR,Other,"On 30 June 2020, presumed ISGS militants attacked volunteer fighters (VDP) in Namissiguima (Namissiguima, Sanmatenga). One volunteer fighter was killed.",1,1611613362,BFA
7153023,854,BFO3854,3854,"30 June 2020",2020,1,Protests,"Peaceful protest","Protesters (Burkina Faso)","Students (Burkina Faso)",6,,,0,60,"Western Africa","Burkina Faso",Centre-Ouest,Boulkiemde,Koudougou,Koudougou,12.25,-2.3667,1,"AIB (Burkina Faso); Sidwaya; Radio Omega","New media-National","On 30 June 2020, hundreds of students staged a demonstration in Koudougou (Koudougou, Boulkiemde) to demand the resumption of classes and exams, and also expressed their solidarity with workers and teachers striking over the application of single tax (IUTS) for the processing of salaries, bonuses, and allowances. [size=hundreds]",0,1594063538,BFA
7153022,854,BFO3853,3853,"29 June 2020",2020,1,"Violence against civilians",Attack,"Police Forces of Burkina Faso (2015-) Gendarmerie","VDP: Volunteer for Defense of Homeland",1,"Civilians (Burkina Faso)","Fulani Ethnic Group (Burkina Faso); Pastoralists (Burkina Faso); Muslim Group (Burkina Faso); Prisoners (Burkina Faso)",7,17,"Western Africa","Burkina Faso",Est,Gourma,"Fada Ngourma",Bomoana,12.0923,0.7671,2,"Infowakat; Ouaga24; Burkina24; PANAPRESS; Gulmu Info; Radio Omega; Wakat Sera; Fasozine; Ouaga Flash Info; Berger sahelien infos; Aujourd8; Twitter","New media-Subnational","On 29 June 2020, gendarmes and volunteer fighters (VDP) arrested 12 members of the Fulani community at the residence of a Muslim religious notable in Bomoana (Fada Ngourma, Gourma). 7 were executed on the outskirts of the locality, while the other 5 were tortured, severely wounded, and released in the town of Matiacoali.",7,1594063538,BFA
7153020,854,BFO3850,3850,"28 June 2020",2020,1,"Violence against civilians",Attack,"VDP: Volunteer for Defense of Homeland","Military Forces of Burkina Faso (2015-); Police Forces of Burkina Faso (2015-) Gendarmerie",4,"Civilians (Burkina Faso)","Fulani Ethnic Group (Burkina Faso); Tuareg Ethnic Group (Burkina Faso); Pastoralists (Burkina Faso)",7,47,"Western Africa","Burkina Faso",Sahel,Oudalan,Gorom-Gorom,Petabouli,14.332,-0.6016,2,"Twitter; Sahel Security Alerts; CISC Collectif contre l'impunite et la stigmatisation des communautes; Facebook; Berger sahelien infos; Undisclosed Source","Local partner-Other","On 28 June 2020, volunteer fighters supported by soldiers and gendarmes reportedly killed at least twenty villagers of the Fulani and Bellah communities (some sources reported numbers between 50 and 100 dead) in the village of Petabouli [and/or in neighboring Tiofolboye] (Gorom-Gorom, Oudalan), in retaliation for an attack by militants against a VDP force.",20,1594063538,BFA
7153021,854,BFO3852,3852,"28 June 2020",2020,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"VDP: Volunteer for Defense of Homeland","Military Forces of Burkina Faso (2015-); Police Forces of Burkina Faso (2015-) Gendarmerie",4,24,"Western Africa","Burkina Faso",Sahel,Oudalan,Gorom-Gorom,Tiofolboye,14.3142,-0.5552,1,"Undisclosed Source; Twitter; Facebook; Sahel Security Alerts; Berger sahelien infos","Local partner-Other","On 28 June 2020, suspected JNIM militants ambushed volunteer fighters (VDP) in Tiofolboye (Gorom-Gorom, Oudalan). Three volunteer fighters were killed and one went missing. Soldiers and gendarmes intervened in support of the VDPs.",3,1594063538,BFA
7153600,854,BFO3849,3849,"28 June 2020",2020,1,Battles,"Armed clash","Military Forces of Burkina Faso (2015-)",,1,"JNIM: Group for Support of Islam and Muslims",,2,12,"Western Africa","Burkina Faso",Sahel,Oudalan,Gorom-Gorom,Petabouli,14.332,-0.6016,1,"Undisclosed Source","Local partner-Other","On 28 June 2020, the army clashed with suspected JNIM militants in the village of Petabouli (Gorom-Gorom). 2 militants were killed and 1 wounded and captured, with 5 civilians were wounded in the crossfire.",2,1594063540,BFA
7153642,854,BFO3851,3851,"28 June 2020",2020,1,"Violence against civilians","Abduction/forced disappearance","JNIM: Group for Support of Islam and Muslims and/or Islamic State (Greater Sahara)",,2,"Civilians (Burkina Faso)",,7,27,"Western Africa","Burkina Faso",Est,Komonjdjari,Foutouri,Tangounga,12.833,1.25,1,Whatsapp,"New media","On 28 June 2020, suspected JNIM or ISGS militants abducted an individual in Tangounga (Foutouri, Komondjari).",0,1594063540,BFA
7152999,854,BFO3843,3843,"27 June 2020",2020,1,"Violence against civilians",Attack,"JNIM: Group for Support of Islam and Muslims and/or Islamic State (Greater Sahara)",,2,"Civilians (Burkina Faso)","Women (Burkina Faso)",7,27,"Western Africa","Burkina Faso",Est,Gourma,Matiacoali,Nassougou,12.074,1.181,1,Facebook,"New media","On 27 June 2020, suspected JNIM or ISGS militants entered the village of Nassougou (Matiacoali, Gourma), reportedly assaulted a woman and gave the villagers an ultimatum to leave.",0,1594063522,BFA
7153019,854,BFO3848,3848,"27 June 2020",2020,2,"Strategic developments","Looting/property destruction","Unidentified Armed Group (Burkina Faso)",,3,"Civilians (Burkina Faso)","Labour Group (Burkina Faso)",7,37,"Western Africa","Burkina Faso",Hauts-Bassins,Kenedougou,Kayan,Kayan,11.8301,-4.7375,1,"Whatsapp; Facebook","New media","Around 27 June 2020 (between 27 - 28 June), unknown gunmen pillaged several shops in Kayan (Kayan, Kenedougou).",0,1594063538,BFA
7135615,854,BFO3844,3844,"27 June 2020",2020,1,"Explosions/Remote violence","Remote explosive/landmine/IED","JNIM: Group for Support of Islam and Muslims",,2,"Civilians (Burkina Faso)",,7,27,"Western Africa","Burkina Faso",Nord,Loroum,Solle,Solle,14.1333,-2.1,2,"Twitter; Infowakat; Whatsapp","New media-National","On 27 June 2020, three women and one child were killed when the cart they were travelling on struck an IED between Solle (Solle, Loroum) and Ingane. The device was likely planted by JNIM militants.",4,1593456869,BFA
7135616,854,BFO3845,3845,"27 June 2020",2020,1,"Strategic developments","Looting/property destruction","Islamic State (Greater Sahara)",,2,"Civilians (Burkina Faso)","Labour Group (Burkina Faso)",7,27,"Western Africa","Burkina Faso",Sahel,Oudalan,Markoye,Tokabangou,14.6402,0.1525,1,"Facebook; Undisclosed Source","Local partner-Other","On 27 June 2020, presumed ISGS militants entered the village of Tokabangou (Markoye, Oudalan), pillaged shops, and seized motorbikes and livestock.",0,1593456869,BFA
7135617,854,BFO3846,3846,"27 June 2020",2020,1,"Violence against civilians",Attack,"Unidentified Armed Group (Burkina Faso)",,3,"Civilians (Burkina Faso)",,7,37,"Western Africa","Burkina Faso","Boucle du Mouhoun",Kossi,Barani,Torokoto,13.3448,-3.7982,1,"Infowakat; Facebook","New media-National","On 27 June 2020, unknown gunmen killed two people in the village of Torokoto (Barani, Kossi).",2,1593456869,BFA
7135613,854,BFO3841,3841,"26 June 2020",2020,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"VDP: Volunteer for Defense of Homeland","Military Forces of Burkina Faso (2015-)",4,24,"Western Africa","Burkina Faso",Nord,Loroum,Solle,Doungouma,14.0085,-2.1548,2,"Undisclosed Source; Whatsapp; Infowakat; Twitter","Local partner-Other","On 26 June 2020, presumed JNIM militants ambushed a joint VDP and army force near Doungouma (Solle, Loroum), killing 6 volunteer fighters and 1 soldier, and wounding five soldiers.",7,1593456869,BFA
7135614,854,BFO3842,3842,"26 June 2020",2020,1,"Strategic developments","Looting/property destruction","Katiba Macina","JNIM: Group for Support of Islam and Muslims",2,"Civilians (Burkina Faso)","Labour Group (Burkina Faso)",7,27,"Western Africa","Burkina Faso","Boucle du Mouhoun",Sourou,Kassoum,Nare,13.0503,-3.3422,2,"Infowakat; Facebook","New media-National","On 26 June 2020, suspected Katiba Macina (JNIM) militants seized a vehicle from a road construction company near Nare (Kassoum, Sourou).",0,1593456869,BFA
7153009,854,BFO3840,3840,"25 June 2020",2020,1,"Strategic developments","Looting/property destruction","Fulani Ethnic Militia (Burkina Faso)","Pastoralists (Burkina Faso)",4,"Civilians (Burkina Faso)","Gourmantche Ethnic Group (Burkina Faso)",7,47,"Western Africa","Burkina Faso",Est,Tapoa,Diapaga,Tontolbouli,12.059,1.8497,2,"Undisclosed Source","Local partner-Other","On 25 June 2020, Fulani attacked and burned huts belonging to members of the Gourmantche community between Tontolbouli and Diapaga (Diapaga, Tapoa).",0,1594063522,BFA
7135612,854,BFO3839,3839,"25 June 2020",2020,1,Battles,"Armed clash","VDP: Volunteer for Defense of Homeland",,4,"JNIM: Group for Support of Islam and Muslims and/or Islamic State (Greater Sahara)",,2,24,"Western Africa","Burkina Faso",Centre-Nord,Sanmatenga,Barsalogho,Goenega,13.4569,-0.8564,2,"Whatsapp; Ouaga Flash Info","New media","On 25 June 2020, volunteer fighters (VDP) ambushed two suspected JNIM or ISGS militants in the area of Wabsouya, near Goenega (Barsalogho, Sanmatenga), killed one militant, and seized one weapon, ammunition, detonators, fuel, and communications equipment.",1,1593456869,BFA
7153000,854,BFO3838,3838,"24 June 2020",2020,1,"Violence against civilians","Abduction/forced disappearance","JNIM: Group for Support of Islam and Muslims",,2,"Civilians (Togo)","Labour Group (Togo); Aid Workers (Togo)",7,27,"Western Africa","Burkina Faso",Sahel,Soum,Pobe-Mengao,Gaskinde,13.913,-1.6343,2,Infowakat,National,"On 24 June 2020, suspected JNIM militants seized a truck loaded with aid from an international NGO intended for IDPs, abducting the Togolese driver and his apprentice, between Gaskinde and Mentao (Pobe-Mengao, Soum). The assailants removed goods and later released the abductees together with the vehicle.",0,1594063522,BFA
7135611,854,BFO3837,3837,"23 June 2020",2020,1,"Strategic developments","Looting/property destruction","Military Forces of Burkina Faso (2015-)","Police Forces of Burkina Faso (2015-) Forest Guards",1,"Civilians (Burkina Faso)","Fulani Ethnic Group (Burkina Faso); Pastoralists (Burkina Faso)",7,17,"Western Africa","Burkina Faso",Centre-Ouest,Sissili,Bieha,Yalle,11.2249,-1.964,1,"Berger sahelien infos; Radio Omega","New media-National","On 23 June 2020, the army and forest guards entered the village of Yalle (Bieha, Sissili), fired gunshots in the air, burned houses and granaries, and shot dead livestock. 384 members of the Fulani community were reportedly displaced due to the heavy-handed eviction operation.",0,1593456869,BFA
7135798,854,BFO3833,3833,"22 June 2020",2020,1,"Strategic developments","Looting/property destruction","VDP: Volunteer for Defense of Homeland",,4,"Civilians (Burkina Faso)","Fulani Ethnic Group (Burkina Faso); Pastoralists (Burkina Faso)",7,47,"Western Africa","Burkina Faso",Sahel,Soum,Kelbo,Diomsogui,13.9278,-1.1451,1,"Berger sahelien infos","New media","On 22 June 2020, volunteer fighters (VDP) reportedly seized 70 heads of livestock from members of the Fulani community in the village of Diomsogui (Kelbo, Soum).",0,1593456870,BFA
7136092,854,BFO3836,3836,"22 June 2020",2020,1,"Violence against civilians",Attack,"Dozo Communal Militia (Burkina Faso)",,4,"Civilians (Burkina Faso)","Fulani Ethnic Group (Burkina Faso); Pastoralists (Burkina Faso)",7,47,"Western Africa","Burkina Faso","Boucle du Mouhoun",Kossi,Barani,Yalankoro,13.2703,-3.9137,1,Twitter,"New media","On 22 June 2020, suspected Dozo militiamen killed 6 Fulani civilians and seized 5 motorbikes in Yalankoro (Barani, Kossi).",6,1593456871,BFA
7135870,854,BFO3834,3834,"22 June 2020",2020,1,"Strategic developments","Looting/property destruction","JNIM: Group for Support of Islam and Muslims and/or Islamic State (Greater Sahara)",,2,"Civilians (Burkina Faso)",,7,27,"Western Africa","Burkina Faso",Sahel,Yagha,Boundore,Kankantiari,13.4816,0.8782,2,Facebook,"New media","On 22 June 2020, presumed ISGS or JNIM militants burned schools in the village of Kankantiari and in the hamlets of Bomborou-Gourmantche and Bomborou-Peul (locations unknown) (Boundore, Yagha).",0,1593456870,BFA
7135910,854,BFO3835,3835,"22 June 2020",2020,1,Protests,"Protest with intervention","Protesters (Burkina Faso)","Government of Burkina Faso (2015-)",6,"Police Forces of Burkina Faso (2015-)",,1,16,"Western Africa","Burkina Faso",Centre,Kadiogo,Ouagadougou,Ouagadougou,12.3703,-1.5247,1,Infowakat,National,"On 22 June 2020, a number of opposition councilors staged a demonstration after being prevented from participating in a municipal council session in Ouagadougou (Ouagadougou, Kadiogo). The police responded by firing tear gas to disperse the demonstrators. [size=no report]",0,1593456870,BFA
7135610,854,BFO3832,3832,"21 June 2020",2020,1,"Strategic developments","Looting/property destruction","JNIM: Group for Support of Islam and Muslims and/or Islamic State (Greater Sahara)",,2,"Civilians (Burkina Faso)",,7,27,"Western Africa","Burkina Faso",Est,Tapoa,Botou,Pori,12.5891,2.039,1,"Whatsapp; Facebook","New media","On 21 June 2020, presumed JNIM or ISGS entered the village of Pori (Botou, Tapoa), burned a school and pillaged the canteen.",0,1593456869,BFA
7129677,854,BFO3829,3829,"20 June 2020",2020,1,"Strategic developments","Looting/property destruction","Katiba Macina","JNIM: Group for Support of Islam and Muslims",2,"Civilians (Burkina Faso)",,7,27,"Western Africa","Burkina Faso","Boucle du Mouhoun",Banwa,Sanaba,Nemena,12.4666,-3.7666,1,"Facebook; AIB (Burkina Faso); MinuteBf","New media-National","On 20 June 2020, presumed Katiba Macina (JNIM) militants seized supplies at a school before burning it down in Nemena (Sanaba, Banwa).",0,1592852503,BFA
7130258,854,BFO3828,3828,"19 June 2020",2020,1,"Violence against civilians",Attack,"Islamic State (Greater Sahara)",,2,"Civilians (Burkina Faso)",,7,27,"Western Africa","Burkina Faso",Sahel,Oudalan,Markoye,Ti-n-Agadel,14.4863,-0.0384,1,"Undisclosed Source","Local partner-Other","On 19 June 2020, two suspected ISGS militants aboard a motorbike killed two people in Tin Agadel (Markoye, Oudalan).",2,1592852505,BFA
7130302,854,BFO3827,3827,"19 June 2020",2020,1,"Explosions/Remote violence","Remote explosive/landmine/IED","JNIM: Group for Support of Islam and Muslims",,2,"Civilians (Burkina Faso)","Labour Group (Burkina Faso)",7,27,"Western Africa","Burkina Faso",Sahel,Soum,Pobe-Mengao,Mentao,13.9541,-1.6741,1,Whatsapp,"New media","On 19 June 2020, a cattle transport truck struck an IED in Mentao (Pobe-Mengao, Soum), leaving one person lightly wounded. The device was likely planted by JNIM militants.",0,1592852506,BFA
7152969,854,BFO3831,3831,"18 June 2020",2020,2,"Strategic developments","Looting/property destruction","G5S: G5 Sahel Force (2017-)","Military Forces of Burkina Faso (2015-); Military Forces of Niger (2011-)",8,"JNIM: Group for Support of Islam and Muslims and/or Islamic State (Greater Sahara)",,2,28,"Western Africa","Burkina Faso",Sahel,Oudalan,Oursi,Oursi,14.6755,-0.4603,2,"AFP; Le Faso; AIB (Burkina Faso); Burkina24; Infowakat",National-International,"Around 18 June 2020 (between 15 - 21 June), the Burkinabe contingent of the G5 Sahel Force and the Nigerien army conducted operations in the area of Forage Christine, 40km from Oursi (Oursi, Oudalan), dismantled a suspected JNIM or ISGS militant base, and seized motorbikes, mobile phones, and other equipment.",0,1594063522,BFA
7130255,854,BFO3826,3826,"18 June 2020",2020,1,"Explosions/Remote violence","Air/drone strike","Military Forces of France (2017-)",,8,,,0,80,"Western Africa","Burkina Faso",Sahel,Oudalan,Tin-Akoff,Tin-Akoff,14.9655,-0.1634,2,"Undisclosed Source","Local partner-Other","On 18 June 2020, French Operation Barkhane forces conducted airstrikes north of Tin-Akoff (Tin-Akoff, Oudalan), no casualties reported.",0,1592852505,BFA
7130301,854,BFO3825,3825,"18 June 2020",2020,1,"Violence against civilians","Abduction/forced disappearance","JNIM: Group for Support of Islam and Muslims and/or Islamic State (Greater Sahara)",,2,"Civilians (Burkina Faso)","Teachers (Burkina Faso); Labour Group (Burkina Faso)",7,27,"Western Africa","Burkina Faso",Est,Kompienga,Kompienga,Kabonga,11.32,0.562,2,Whatsapp,"New media","On 18 June 2020, presumed JNIM or ISGS militants abducted a teacher and a merchant in the area of Kabonga (Kompienga, Kompienga).",0,1592852506,BFA
7135539,854,BFO3824,3824,"16 June 2020",2020,1,Battles,"Armed clash","Islamic State (Greater Sahara)",,2,"VDP: Volunteer for Defense of Homeland","Military Forces of Burkina Faso (2015-)",4,24,"Western Africa","Burkina Faso",Est,Gourma,"Fada Ngourma",Natiaboani,11.703,0.505,2,"Infowakat; Le Faso; Burkina24; Whatsapp","New media-National","On 16 June 2020, suspected ISGS militants ambushed and killed two volunteer fighters (VDP) in the area of Yipena, west of Natiaboani (Fada Ngourma, Gourma). The Burkinabe army carried out a raking operation and killed one militant.",3,1593456014,BFA
7129978,854,BFO3823,3823,"16 June 2020",2020,1,"Violence against civilians",Attack,"Unidentified Armed Group (Burkina Faso)",,3,"Civilians (Burkina Faso)",,7,37,"Western Africa","Burkina Faso",Est,Gourma,"Fada Ngourma",Bomoana,12.0923,0.7671,1,Facebook,"New media","On 16 June 2020, unknown gunmen abducted and executed an individual in Bomana (Fada Ngourma, Gourma).",1,1592852504,BFA
7129675,854,BFO3820,3820,"15 June 2020",2020,1,"Violence against civilians",Attack,"Military Forces of Burkina Faso (2015-)",,1,"Civilians (Burkina Faso)","Prisoners (Burkina Faso)",7,17,"Western Africa","Burkina Faso",Centre-Nord,Sanmatenga,Kaya,Kaya,13.0917,-1.0844,1,"Menastream; Twitter; Whatsapp","Local partner-New media","On 15 June 2020, presumed soldiers arrested and executed six people at the western entrance of the city of Kaya (Kaya, Sanmatenga), the victims were blindfolded.",6,1592852503,BFA
7130298,854,BFO3822,3822,"15 June 2020",2020,1,"Strategic developments","Looting/property destruction","JNIM: Group for Support of Islam and Muslims",,2,"Civilians (Burkina Faso)","Labour Group (Burkina Faso)",7,27,"Western Africa","Burkina Faso",Centre-Nord,Bam,Bourzanga,Namssiguia,13.8317,-1.6082,2,Whatsapp,"New media","On 15 June 2020, suspected JNIM militants intercepted a transport truck between Namssiguia (Bourzanga, Bam) and Mentao, seized foodstuff, destroyed beer, and burned the vehicle.",0,1592852506,BFA
7130300,854,BFO3821,3821,"15 June 2020",2020,1,"Violence against civilians",Attack,"Islamic State (Greater Sahara)",,2,"Civilians (Burkina Faso)",,7,27,"Western Africa","Burkina Faso",Est,Kompienga,Pama,Kompiembiga,11.269,0.589,1,Whatsapp,"New media","On 15 June 2020, suspected ISGS militants killed a male civilian and his two children at their house, and set the yard ablaze in Kompiembiga (Pama, Kompienga).",3,1592852506,BFA
7575835,854,BFO3817,3817,"14 June 2020",2020,1,Battles,"Armed clash","Katiba Macina","JNIM: Group for Support of Islam and Muslims",2,"Police Forces of Burkina Faso (2015-)",,1,12,"Western Africa","Burkina Faso","Boucle du Mouhoun",Sourou,Di,Di,13.169,-3.4151,1,"Infowakat; PANAPRESS; Whatsapp; Sahel Security Alerts; Le Faso; Aujourd8","New media-National","On 14 June 2020, presumed Katiba Macina (JNIM) militants attacked the border police station in Di (Di, Sourou), killed one policeman, and burned two vehicles and seized another.",1,1611613341,BFA
7129982,854,BFO3819,3819,"14 June 2020",2020,1,"Strategic developments","Looting/property destruction","Islamic State (Greater Sahara)",,2,"Civilians (Burkina Faso)","Miners (Burkina Faso)",7,27,"Western Africa","Burkina Faso",Sahel,Oudalan,Markoye,Goseye,14.4465,0.0641,2,Facebook,"New media","On 14 June 2020, suspected ISGS militants entered the mining site of Insalatane, near Goseye (Markoye, Oudalan), and seized five motorbikes belonging to artisanal miners.",0,1592852504,BFA
7130261,854,BFO3818,3818,"14 June 2020",2020,1,"Violence against civilians",Attack,"Islamic State (Greater Sahara)",,2,"Civilians (Burkina Faso)",,7,27,"Western Africa","Burkina Faso",Sahel,Seno,Falagountou,Falagountou,14.369,0.1839,2,"Undisclosed Source","Local partner-Other","On 14 June 2020, presumed ISGS militants killed a youth in a village in the area of Falagountou (Falagountou, Seno).",1,1592852505,BFA
7126566,854,BFO3807,3807,"13 June 2020",2020,1,Protests,"Peaceful protest","Protesters (Burkina Faso)","Fulani Ethnic Group (Burkina Faso); Pastoralists (Burkina Faso)",6,,,0,60,"Western Africa","Burkina Faso",Est,Gourma,"Fada Ngourma","Fada NGourma",12.0616,0.3584,1,"Gulmu Info; Ouaga24; Twitter; Whatsapp; Berger sahelien infos","New media-Subnational","On 13 June 2020, a large number of members from the Fulani community staged a demonstration in Fada NGourma (Fada Ngourma, Gourma), denounced stigmatization of the Fulani community and extrajudicial killings, and demanded justice for victims. [size=large]",0,1592254855,BFA
7126567,854,BFO3808,3808,"13 June 2020",2020,2,"Violence against civilians",Attack,"Military Forces of Burkina Faso (2015-)",,1,"Civilians (Burkina Faso)",,7,17,"Western Africa","Burkina Faso",Sahel,Soum,Djibo,Firguindi,14.061,-1.5961,2,"Whatsapp; Libre Info","New media","Around 13 June 2020 (as reported), Burkinabe forces executed 5 people between Firguindi and Djibo (Djibo, Soum). The bodies were reportedly found on the side of the road riddled with bullets.",5,1592254855,BFA
7126568,854,BFO3810,3810,"13 June 2020",2020,1,"Violence against civilians",Attack,"Islamic State (Greater Sahara)",,2,"Civilians (Burkina Faso)","Fulani Ethnic Group (Burkina Faso); Pastoralists (Burkina Faso); Government of Burkina Faso (2015-)",7,27,"Western Africa","Burkina Faso",Sahel,Yagha,Solhan,Yoba,13.2714,0.509,1,"Berger sahelien infos; Infowakat; Whatsapp","New media-National","On 13 June 2020, suspected ISGS militants assassinated the Rougga leader (pastoralist organization) who also was the second deputy of the mayor of Solhan, at his residence in Yoba (Solhan, Yagha)",1,1592254855,BFA
