data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7239501,466,MLI4326,4326,"27 September 2020",2020,1,"Violence against civilians","Abduction/forced disappearance","Unidentified Armed Group (Mali)",,3,"Civilians (Mali)",,7,37,"Western Africa",Mali,Mopti,Djenne,Fakala,Bonguel,14.08,-4.136,1,"Undisclosed Source","Local partner-Other","On 27 September 2020, unknown gunmen stopped a public transport bus and abducted four passengers in Bonguel (Djenne, Mopti).",0,1601932936,MLI
7239502,466,MLI4327,4327,"27 September 2020",2020,1,"Violence against civilians",Attack,"Islamic State (Greater Sahara)",,2,"Civilians (Mali)","Tuareg Ethnic Group (Mali)",7,27,"Western Africa",Mali,Gao,Gao,Anchawadi,Tamkoutat,16.4032,0.9921,2,"Undisclosed Source","Local partner-Other","On 27 September 2020, ISGS militants raided a Tuareg settlement in Inachoulak, near Tamkoutat (Gao, Gao). Three people including a man, a woman, and a girl were killed, and livestock and belongings seized.",3,1601932936,MLI
7238975,466,MLI4323,4323,"26 September 2020",2020,1,Battles,"Armed clash","Bananso Communal Militia (Mali)",,4,"Bananso Communal Militia (Mali)","Miners (Mali)",4,44,"Western Africa",Mali,Sikasso,Kadiolo,Fourou,Bananso,10.8833,-6.0333,1,"AMAP; Essor; Mali Actu",National,"On 26 September 2020, armed youths and miners clashed in the village of Bananso (Kadiolo, Sikasso). Five people were wounded including two severely following the clashes. The two camps fought over the control of a nearby mining site being exploited despite prohibition by authorities.",0,1601932935,MLI
7239487,466,MLI4324,4324,"26 September 2020",2020,1,Riots,"Violent demonstration","Rioters (Mali)","Labour Group (Mali)",5,,,0,50,"Western Africa",Mali,Gao,Gao,Gao,Gao,16.2717,-0.0447,2,"Undisclosed Source","Local partner-Other","On 26 September 2020, a number of transport workers and members of civil society imposed a two-day blockade preventing traffic access to the city of Gao (Gao, Gao). The demonstrators denounced insecurity in the city. [size=no report]",0,1601932936,MLI
7238976,466,MLI4325,4325,"26 September 2020",2020,1,"Violence against civilians","Abduction/forced disappearance","Dozo Communal Militia (Mali)",,4,"Civilians (Mali)","Government of Mali (2020-); Journalists (Mali)",7,47,"Western Africa",Mali,Mopti,Mopti,Sio,Mandio,14.2432,-4.0705,1,"Kisal; Twitter","New media","On 26 September 2020, Dozo militiamen abducted Hama Nialibouly, a municipal councilor and journalist from Douentza, in Mandio (Mopti, Mopti).",0,1601932935,MLI
7259011,466,MLI4384,4384,"26 September 2020",2020,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"Islamic State (Greater Sahara)",,2,22,"Western Africa",Mali,Gao,Gao,N'tillit,Ehamaye,15.1099,-0.1477,1,"Undisclosed Source","Local partner-Other","On 26 September 2020, JNIM and ISGS militants reportedly clashed in Ehamaye (Gao, Gao). Four ISGS militants were killed and two taken prisoners.",4,1603753027,MLI
7238868,466,MLI4319,4319,"26 September 2020",2020,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"Dan Na Ambassagou",,4,24,"Western Africa",Mali,Mopti,Bandiagara,"Bara Sara",Mandoli,14.0615,-3.7861,2,"Le Pays Dogon; Undisclosed Source; Reelle Afrique; Whatsapp; Koro Kibaru","Local partner-Other","On 26 September 2020, suspected JNIM militants simultaneously attacked the neighboring villages of Mandoli and Bani-Do (Bandiagara, Mopti). The militants burned barns and seized livestock and clashed with Dan Na Ambassagou militiamen. No casualties reported.",0,1601932925,MLI
7233259,466,MLI4318,4318,"26 September 2020",2020,1,Protests,"Peaceful protest","Protesters (Mali)","Women (Mali)",6,,,0,60,"Western Africa",Mali,Bamako,Bamako,"Commune III",Bamako,12.65,-8,1,"RFI; Sahelien",Regional-International,"On 26 September 2020, between dozens and hundreds of people (primarily women) staged a demonstration against gender-based violence at the Independence Square in Bamako (Bamako, Bamako). [size=between dozens and hundreds]",0,1601324147,MLI
7239499,466,MLI4322,4322,"24 September 2020",2020,1,"Violence against civilians",Attack,"Unidentified Armed Group (Mali)",,3,"Civilians (Mali)",,7,37,"Western Africa",Mali,Mopti,Koro,"Pel Maoude",Birakana,14.0702,-3.2245,1,"Undisclosed Source","Local partner-Other","On 24 September 2020, unknown gunmen attacked the village of Birakana (Koro, Mopti). Three men were killed.",3,1601932936,MLI
7302305,466,MLI4467,4467,"24 September 2020",2020,2,"Violence against civilians",Attack,"Islamic State (Greater Sahara)",,2,"Civilians (Mali)","Fulani Ethnic Group (Mali); Pastoralists (Mali); Muslim Group (Mali)",7,27,"Western Africa",Mali,Gao,Gao,N'tillit,Ntillit,15.5461,-0.4606,1,"Undisclosed Source","Local partner-Other","Around 24 September 2020 (between 24 - 25 September), ISGS militants opened fire on a mosque in Ntillit (Gao, Gao). Two civilian worshippers from the Fulani community were hit by gunshots, one was killed and the other wounded.",1,1605559070,MLI
7302317,466,MLI4466,4466,"24 September 2020",2020,1,"Violence against civilians",Attack,"JNIM: Group for Support of Islam and Muslims",,2,"Civilians (Mali)","Tuareg Ethnic Group (Mali)",7,27,"Western Africa",Mali,Gao,Gao,N'tillit,Ntillit,15.5461,-0.4606,1,"Undisclosed Source","Local partner-Other","On 24 September 2020, JNIM militants killed a man from the Tuareg community in Ntillit (Gao, Gao). The victim was accused of collaborating with ISGS militants.",1,1605559070,MLI
7233257,466,MLI4316,4316,"24 September 2020",2020,1,"Violence against civilians",Attack,"Unidentified Armed Group (Mali)",,3,"Civilians (Mali)","Dogon Ethnic Group (Mali); Farmers (Mali)",7,37,"Western Africa",Mali,Mopti,Douentza,Dianwely,Beni,14.8537,-2.9469,1,"Undisclosed Source; Reelle Afrique","Local partner-Other","On 24 September 2020, unknown gunmen attacked the Dogon village of Beni (Douentza, Mopti). No fatalities or casualties reported.",0,1601324147,MLI
7233258,466,MLI4317,4317,"24 September 2020",2020,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"Police Forces of Mali (2020-) Gendarmerie",,1,12,"Western Africa",Mali,Koulikoro,Kolokani,Didieni,Didieni,13.8837,-8.091,1,"Mande Infos; Undisclosed Source; Menastream; Reelle Afrique; Telegram; Twitter","Local partner-Other","On 24 September 2020, presumed JNIM militants attacked a gendarmerie station in Didieni (Kolokani, Koulikoro). One customs officer was killed and one gendarme wounded. Pro-JNIM Tadayit and AQ-linked Thabat News Agency attributed the attack to JNIM.",1,1601324147,MLI
7301928,466,MLI4465,4465,"23 September 2020",2020,2,Battles,"Armed clash","Islamic State (Greater Sahara)",,2,"JNIM: Group for Support of Islam and Muslims",,2,22,"Western Africa",Mali,Mopti,Douentza,Mondoro,Boulikessi,14.7953,-1.3181,2,"Al Nabaa","New media","Around 23 September 2020 (as reported), ISGS claimed to have killed a JNIM fighter in Boulikessi (Douentza, Mopti).",1,1605559068,MLI
7233255,466,MLI4314,4314,"23 September 2020",2020,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims and/or Islamic State (Greater Sahara)",,2,"Military Forces of Mali (2020-)","G5S: G5 Sahel Force (2017-)",1,12,"Western Africa",Mali,Mopti,Douentza,Mondoro,Boulikessi,14.7953,-1.3181,2,"Undisclosed Source; FAMAMali; aBamako; Essor; Reelle Afrique; AMAP; Studio Tamani","Local partner-Other","On 23 September 2020, presumed JNIM or ISGS militants ambushed the Malian contingent of the G5 Sahel Force south of Boulikessi (Douentza, Mopti). Three soldiers were killed, and four soldiers and fifteen militants wounded. The militants seized and destroyed vehicles.",3,1601324147,MLI
7233256,466,MLI4315,4315,"23 September 2020",2020,1,"Strategic developments","Looting/property destruction","Unidentified Armed Group (Mali)",,3,"Civilians (Mali)","Aid Workers (International)",7,37,"Western Africa",Mali,Gao,Menaka,Menaka,Menaka,15.9182,2.4022,1,"Undisclosed Source; Whatsapp","Local partner-Other","On 23 September 2020, unknown gunmen robbed an international NGO in the town of Menaka (Menaka, Menaka).",0,1601324147,MLI
7233876,466,MLI4312,4312,"22 September 2020",2020,1,"Violence against civilians","Abduction/forced disappearance","Islamic State (Greater Sahara)",,2,"Civilians (Mali)",,7,27,"Western Africa",Mali,Gao,Ansongo,"Tin Hama",Amalaoulaou,15.4024,1.297,1,"Undisclosed Source","Local partner-Other","On 22 September 2020, presumed ISGS militants abducted two persons while extorting taxes in Amalaoulaou (Ansongo, Gao).",0,1601324149,MLI
7233683,466,MLI4313,4313,"22 September 2020",2020,1,Protests,"Peaceful protest","Protesters (Mali)",,6,,,0,60,"Western Africa",Mali,Bamako,Bamako,"Commune III",Bamako,12.65,-8,1,"Mali Actu",National,"On 22 September 2020, hundreds of people from the movement France Degage (France Out) staged an anti-France demonstration at the Independence Square in Bamako (Bamako, Bamako). [size=hundreds]",0,1601324148,MLI
7239137,466,MLI4321,4321,"22 September 2020",2020,1,Battles,"Armed clash","Military Forces of France (2017-)",,8,"Unidentified Armed Group (Mali)",,3,38,"Western Africa",Mali,Gao,Ansongo,Talataye,I-n-Deliman,16.1506,1.4277,2,"Armee Francaise",International,"On 22 September 2020, French forces conducting operations exchanged gunfire with armed individuals southeast of In Delimane (Ansongo, Gao). Three individuals were killed or captured in an ensuing sweep.",3,1601932935,MLI
7233830,466,MLI4310,4310,"21 September 2020",2020,1,"Violence against civilians",Attack,"Unidentified Armed Group (Mali)",,3,"Civilians (Mali)","Labour Group (Mali)",7,37,"Western Africa",Mali,Gao,Gao,Gao,Gao,16.2717,-0.0447,1,"Studio Tamani",National,"On 21 September 2020, unknown gunmen shot and wounded an economic operator in Gao (Gao, Gao).",0,1601324149,MLI
7233882,466,MLI4309,4309,"21 September 2020",2020,1,"Violence against civilians",Attack,"Unidentified Armed Group (Mali)",,3,"Civilians (Mali)","Aid Workers (International)",7,37,"Western Africa",Mali,Gao,Ansongo,Ansongo,Ansongo,15.6597,0.5022,2,"Undisclosed Source","Local partner-Other","On 21 September 2020, unknown gunmen assaulted and robbed employees of an international NGO on the outskirts of Ansongo (Ansongo, Gao).",0,1601324149,MLI
7233391,466,MLI4311,4311,"21 September 2020",2020,1,Protests,"Peaceful protest","Protesters (Mali)",,6,,,0,60,"Western Africa",Mali,Sikasso,Kadiolo,Zegoua,Zegoua,10.4828,-5.6531,1,AMAP,National,"On 21 September 2020, more than a hundred residents (primarily youths) staged a demonstration march in Zegou (Kadiolo, Sikasso). The demonstrators demanded the resignation of the mayor accused of nepotism, mismanagement of the local health center, and taking side in a land dispute. [size=more than 100]",0,1601324148,MLI
7301925,466,MLI4464,4464,"20 September 2020",2020,2,Battles,"Armed clash","Islamic State (Greater Sahara)",,2,"JNIM: Group for Support of Islam and Muslims",,2,22,"Western Africa",Mali,Gao,Ansongo,Tessit,Tessit,15.2238,0.2925,2,"Al Nabaa","New media","Around 20 September 2020 (as reported), ISGS claimed to have attacked a JNIM commander at his house near Tessit (Ansongo, Gao). A rifle and motorcycle were allegedly seized after the JNIM commander escaped.",0,1605559068,MLI
7301936,466,MLI4463,4463,"20 September 2020",2020,2,Battles,"Armed clash","Islamic State (Greater Sahara)",,2,"JNIM: Group for Support of Islam and Muslims",,2,22,"Western Africa",Mali,Mopti,Mopti,"Mopti Commune",Mopti,14.4891,-4.1928,3,"Al Nabaa","New media","Around 20 September 2020 (as reported), ISGS claimed to have killed five JNIM fighters in the Mopti Region, coded as Mopti (Mopti, Mopti).",5,1605559068,MLI
7239484,466,MLI4320,4320,"20 September 2020",2020,1,"Violence against civilians",Attack,"Unidentified Armed Group (Mali)",,3,"Civilians (Mali)","Dogon Ethnic Group (Mali); Farmers (Mali)",7,37,"Western Africa",Mali,Mopti,Mopti,Sio,Somadougou,14.2846,-4.0647,2,"Undisclosed Source","Local partner-Other","On 20 September 2020, unknown gunmen shot and killed a Dogon man near Somadougou (Mopti, Mopti).",1,1601932936,MLI
7233254,466,MLI4307,4307,"20 September 2020",2020,1,"Explosions/Remote violence","Remote explosive/landmine/IED","JNIM: Group for Support of Islam and Muslims and/or Islamic State (Greater Sahara)",,2,"Military Forces of Mali (2020-)",,1,12,"Western Africa",Mali,Tombouctou,Gourma-Rharous,Gossi,Agoufou,15.5868,-1.3242,2,"Facebook; Undisclosed Source; Whatsapp","Local partner-Other","On 20 September 2020, a Malian army tanker truck struck an IED near the village of Agoufou (Gourma-Rharous, Tombouctou). Two soldiers were wounded. The device was likely planted by JNIM or ISGS militants.",0,1601324147,MLI
7227927,466,MLI4299,4299,"19 September 2020",2020,1,"Violence against civilians",Attack,"JNIM: Group for Support of Islam and Muslims",,2,"Civilians (Mali)","Dogon Ethnic Group (Mali); Farmers (Mali)",7,27,"Western Africa",Mali,Mopti,Bandiagara,Timiniri,"Yarou Plateau",13.9699,-4.0939,2,"Le Pays Dogon",Subnational,"On 19 September 2020, suspected JNIM militants shot and killed a Dogon man near Yarou Plateau (Bandiagara, Mopti).",1,1600717737,MLI
7238867,466,MLI4308,4308,"19 September 2020",2020,2,"Violence against civilians",Attack,"Unidentified Armed Group (Mali)",,3,"Civilians (International)","ICRC: International Committee of the Red Cross and Red Crescent; Aid Workers (International)",7,37,"Western Africa",Mali,Gao,Menaka,Menaka,Menaka,15.9182,2.4022,1,"Undisclosed Source; Whatsapp","Local partner-Other","Around 19 September 2020 (between 19-20 September), unknown gunmen reportedly violently robbed ICRC staff in their compound in the town of Menaka (Menaka, Menaka).",0,1601932925,MLI
7233252,466,MLI4305,4305,"19 September 2020",2020,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims and/or Islamic State (Greater Sahara)",,2,"Military Forces of Mali (2020-)",,1,12,"Western Africa",Mali,Gao,Gao,N'tillit,Doro,16.1433,-0.8439,2,"Facebook; Whatsapp","New media","On 19 September 2020, presumed JNIM or ISGS militants attacked a Malian army convoy between Doro (Gao, Gao) and Gossi. The Malian soldiers repelled the attack and wounded one militant and recovered weapons.",0,1601324147,MLI
7233253,466,MLI4306,4306,"19 September 2020",2020,1,Battles,"Armed clash","Islamic State (Greater Sahara)",,2,"JNIM: Group for Support of Islam and Muslims",,2,22,"Western Africa",Mali,Gao,Ansongo,Talataye,Talataye,16.5333,1.5167,2,"Whatsapp; Undisclosed Source","Local partner-Other","On 19 September 2020, ISGS and JNIM reportedly clashed in Talataye (Ansongo, Gao). Injuries reported.",0,1601324147,MLI
7228148,466,MLI4298,4298,"18 September 2020",2020,1,"Violence against civilians",Attack,"Dozo Communal Militia (Mali)",,4,"Civilians (Mali)","Fulani Ethnic Group (Mali); Pastoralists (Mali)",7,47,"Western Africa",Mali,Segou,Niono,Dogofry,Farabougou,14.8883,-6.1409,1,Whatsapp,"New media","On 18 September 2020, Dozo militiamen killed a Fulani pastoralist man at his camp in Farabougou (Niono, Segou)",1,1600717738,MLI
7233889,466,MLI4304,4304,"17 September 2020",2020,1,"Violence against civilians",Attack,"Islamic State (Greater Sahara)",,2,"Civilians (Mali)",,7,27,"Western Africa",Mali,Gao,Ansongo,"Tin Hama",Tidimbawen,15.3859,1.4505,1,"Undisclosed Source","Local partner-Other","On 17 September 2020, presumed ISGS militants abducted three people while extorting taxes in Tidimbawen (Menaka, Menaka). One person abducted was found executed.",1,1601324149,MLI
7227637,466,MLI4296,4296,"17 September 2020",2020,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"Dan Na Ambassagou",,4,24,"Western Africa",Mali,Mopti,Bankass,"Kani Bozon",Dogo-Do,14.1323,-3.6921,2,"Twitter; Facebook; Le Pays Dogon; Koro Kibaru","New media-Subnational","On 17 September 2020, suspected JNIM militants simultaneously attacked the Dogon villages of Dogo-Do, Dogo Guillado, Dogo Leye (Bankass, Mopti). Dana Ambassagou militiamen responded to the attack. One person was killed and the militants seized livestock.",1,1600717736,MLI
7227638,466,MLI4297,4297,"17 September 2020",2020,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"Police Forces of Mali (2020-) Gendarmerie",,1,12,"Western Africa",Mali,Sikasso,Sikasso,Kignan,Kignan,11.8481,-6.014,1,"Mali Jet; Mali Time; Whatsapp","New media-National","On 17 September 2020, suspected JNIM militants attacked a gendarmerie station in Kignan (Kolondieba, Sikasso). No casualties reported. The militants ransacked and burned the facility.",0,1600717736,MLI
7227928,466,MLI4294,4294,"16 September 2020",2020,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"Dan Na Ambassagou",,4,24,"Western Africa",Mali,Mopti,Bandiagara,Timiniri,Nyagambo,13.9605,-3.9454,1,"Le Pays Dogon",Subnational,"On 16 September 2020, suspected JNIM militants attacked the village of Niangabo [Nyagambo] (Bandiagara, Mopti). Dan Na Ambassagou militiamen repelled the attack. No casualties reported.",0,1600717737,MLI
7227957,466,MLI4293,4293,"16 September 2020",2020,1,Protests,"Peaceful protest","Protesters (Mali)","Women (Mali)",6,,,0,60,"Western Africa",Mali,Koulikoro,Kati,"Kati Commune",Kati,12.7482,-8.0722,1,Maliweb,National,"On 16 September 2020, many women staged a demonstration at the Soundiata-Keita military camp in Kati (Kati, Koulikoro). The demonstrators expressed their support for the CNSP military junta and called for a military-led transition. [size=many]",0,1600717737,MLI
7227636,466,MLI4295,4295,"16 September 2020",2020,1,Battles,"Armed clash","Military Forces of Mali (2020-)",,1,"JNIM: Group for Support of Islam and Muslims",,2,12,"Western Africa",Mali,Segou,Niono,Nampalari,Toladje,15.2218,-5.3833,1,"FAMAMali; AMAP; Reelle Afrique","New media-National","On 16 September 2020, the Malian army conducted an operation and killed 5 presumed JNIM militants, and seized weapons and motorbikes in Toladje (Niono, Segou).",5,1600717736,MLI
7228073,466,MLI4289,4289,"15 September 2020",2020,1,Protests,"Peaceful protest","Protesters (Mali)","MP4: Popular Movement of September 4",6,,,0,60,"Western Africa",Mali,Sikasso,Koutiala,"Koutiala Commune",Koutiala,12.3917,-5.4642,1,"Studio Tamani",National,"On 15 September 2020, several tens of partisans of the MP4 protest movement staged a demonstration in Koutiala (Koutiala, Sikasso). The demonstrators expressed their support for the CNSP military junta. [size=several tens]",0,1600717737,MLI
7301809,466,MLI4290,4290,"15 September 2020",2020,2,Battles,"Armed clash","Islamic State (Greater Sahara)",,2,"JNIM: Group for Support of Islam and Muslims",,2,22,"Western Africa",Mali,Mopti,Mopti,Kounari,Manako,14.652,-4.069,2,"Undisclosed Source; Al Nabaa","Local partner-Other","Around 15 September 2020 (between 15 - 16 September), ISGS militants destroyed a JNIM base in the commune of Kounari, coded as Manako (Mopti, Mopti). JNIM responded by detaining ISGS militants. No casualties reported. ISGS claimed responsibility and said it burned three vehicles in the attack.",0,1605559068,MLI
7227633,466,MLI4288,4288,"15 September 2020",2020,1,Protests,"Peaceful protest","Protesters (Mali)","MP4: Popular Movement of September 4",6,,,0,60,"Western Africa",Mali,Bamako,Bamako,"Commune III",Bamako,12.65,-8,1,"Undisclosed Source; Maliweb; Malivox; Twitter; Mali Actu","Local partner-Other","On 15 September 2020, thousands of partisans of the MP4 protest movement staged a demonstration at the Independence Square in Bamako (Bamako, Bamako). The demonstrators expressed their support for the CNSP military junta and called for a military-led transition. [size=thousands]",0,1600717736,MLI
7227634,466,MLI4291,4291,"15 September 2020",2020,1,Protests,"Peaceful protest","Protesters (Mali)","MP4: Popular Movement of September 4",6,,,0,60,"Western Africa",Mali,Mopti,Mopti,"Mopti Commune",Mopti,14.4891,-4.1928,1,"Undisclosed Source; Facebook","Local partner-Other","On 15 September 2020, a number of partisans of the MP4 protest movement staged a demonstration in the town of Mopti (Mopti, Mopti). The demonstrators expressed their support for the Malian Armed Forces. [size=no report]",0,1600717736,MLI
7227635,466,MLI4292,4292,"15 September 2020",2020,1,Protests,"Peaceful protest","Protesters (Mali)","Labour Group (Mali)",6,,,0,60,"Western Africa",Mali,Segou,Segou,"Segou Commune",Segou,13.4312,-6.2492,1,"Figaro du Mali; Essor; Maliweb; AMAP",National,"On 15 September 2020, a number of laid off factory workers staged a demonstration march to the independence square and the governorate in the town of Segou (Segou, Segou). The demonstrators demanded the reopening of the COMATEX-SA textile factory. [size=no report]",0,1600717736,MLI
7228106,466,MLI4286,4286,"13 September 2020",2020,1,"Violence against civilians",Attack,"Unidentified Armed Group (Mali)",,3,"Civilians (Mali)",,7,37,"Western Africa",Mali,Tombouctou,Goundam,Tonka,Mekoreye,16.2794,-3.7209,1,"Undisclosed Source","Local partner-Other","On 13 September 2020, unknown gunmen opened fire against a civilian vehicle in Mekoreye (Goundam, Tombouctou). The driver was shot and wounded.",0,1600717737,MLI
7302310,466,MLI4462,4462,"12 September 2020",2020,1,"Violence against civilians",Attack,"JNIM: Group for Support of Islam and Muslims",,2,"Civilians (Mali)","Arab Ethnic Group (Mali); Labour Group (Mali)",7,27,"Western Africa",Mali,Tombouctou,Gourma-Rharous,Gossi,"Tin Tabakat",15.0936,-0.7274,1,"Undisclosed Source","Local partner-Other","On 12 September 2020, JNIM militants abducted and killed a fuel vendor from the Arab community in Tin Tabakat (Gourma-Rharous, Tombouctou). The victim was accused of collaborating with ISGS militants.",1,1605559070,MLI
7228118,466,MLI4285,4285,"12 September 2020",2020,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"JNIM: Group for Support of Islam and Muslims",,2,23,"Western Africa",Mali,Mopti,Mopti,Konna,Kona,14.9462,-3.8931,2,"Undisclosed Source","Local partner-Other","On 12 September 2020, unknown gunmen shot and killed a suspected JNIM militant known for expertise in planting IEDs, 90km west of Douentza, coded at approximate location as Kona (Mopti, Mopti).",1,1600717737,MLI
7227631,466,MLI4284,4284,"12 September 2020",2020,1,Battles,"Armed clash","Islamic State (Greater Sahara)",,2,"Military Forces of France (2017-)",,8,28,"Western Africa",Mali,Menaka,Menaka,Menaka,Eranga,15.6972,1.6309,2,"AMAP; Armee Francaise",National-International,"On 12 September 2020, presumed ISGS militants exchanged gunfire with French Operation Barkhane forces in the valley of Eranga (Menaka, Menaka). No casualties reported. The militants withdrew from the area and French soldiers recovered motorbikes and assorted military equipments.",0,1600717736,MLI
7228162,466,MLI4283,4283,"11 September 2020",2020,1,"Violence against civilians",Attack,"JNIM: Group for Support of Islam and Muslims",,2,"Civilians (Mali)","Labour Group (Mali)",7,27,"Western Africa",Mali,Mopti,Bandiagara,"Bara Sara",Songobia,14.1473,-3.7773,2,Whatsapp,"New media","On 11 September 2020, suspected JNIM militants opened fire against a transport vehicle between Songobia and Parou (Bandiagara, Mopti). The vehicle carried supplies for a telecommunications station. One of the occupants was wounded.",0,1600717738,MLI
7202103,466,MLI4275,4275,"11 September 2020",2020,1,"Explosions/Remote violence","Remote explosive/landmine/IED","JNIM: Group for Support of Islam and Muslims",,2,"Civilians (Mali)","Health Workers (Mali)",7,27,"Western Africa",Mali,Sikasso,Yorosso,Boura,Boura,12.4117,-4.5393,2,"Twitter; Xinhua; Reuters; aBamako; Essor; Maliweb; AMAP; AFP","New media-National","On 11 September 2020, an ambulance struck an IED between Boura and Yorosso (Yorosso, Sikasso). Six passengers including women (one pregnant woman) and a child were killed in the explosion and the driver was severely wounded. The device was likely planted by JNIM militants. The explosion is the first historical IED attack recorded in the Sikasso Region.",6,1600112997,MLI
7252608,466,MLI4361,4361,"11 September 2020",2020,1,Protests,"Peaceful protest","Protesters (Mali)",,6,,,0,60,"Western Africa",Mali,Kayes,Kayes,Sadiola,Sadiola,13.8916,-11.7054,1,Bafoulabe24,"New media","On 11 September 2020, a number of youths staged a demonstration in front of the town hall in Sadiola (Kayes, Kayes). The demonstrators denounced what they deemed to be mismanagement by local authorities. [size=no report]",0,1603142906,MLI
7202572,466,MLI4273,4273,"10 September 2020",2020,1,Battles,"Armed clash","Military Forces of France (2017-)",,8,"Ansaroul Islam","JNIM: Group for Support of Islam and Muslims",2,28,"Western Africa",Mali,Mopti,Douentza,Mondoro,Foulsere,14.6097,-1.5256,2,"Reelle Afrique","New media","On 10 September 2020, French Operation Barkhane forces conducted an air-ground operation in the area of Foulsere (Douentza, Mopti). 10 Ansaroul Islam (JNIM) militants were reportedly killed, 4 arrested, motorbikes destroyed, and arms and ammunition seized.",10,1600112998,MLI
7202573,466,MLI4270,4270,"10 September 2020",2020,1,"Violence against civilians","Abduction/forced disappearance","Dan Na Ambassagou",,4,"Civilians (Mali)","Dogon Ethnic Group (Mali); Farmers (Mali); Aouguine Communal Group (Mali)",7,47,"Western Africa",Mali,Mopti,Koro,Kassa,Aouguine,14.783,-2.9843,1,"Reelle Afrique","New media","On 10 September 2020, Dana Ambassagou militiamen abducted the village chief in the Dogon village of Aouguine (Koro, Mopti).",0,1600112998,MLI
7202101,466,MLI4271,4271,"10 September 2020",2020,1,Riots,"Violent demonstration","Rioters (Mali)","M5-RFP: Movement of June 5 - Rally of Patriotic Forces",5,"Police Forces of Mali (2020-)",,1,15,"Western Africa",Mali,Bamako,Bamako,"Commune III",Bamako,12.65,-8,1,"Reuters; Nord Sud Journal; Maliweb",Other-National,"On 10 September 2020, about one hundred supporters of the Movement of June 5 attempted to force themselves through the entrance of the conference center where transition talks were to be held in Bamako (Bamako, Bamako). The demonstrators clashed with police who responded by firing tear gas. [size=about one hundred]",0,1600112997,MLI
7202102,466,MLI4272,4272,"10 September 2020",2020,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"Forest Guards (Mali)",,3,23,"Western Africa",Mali,Sikasso,Yorosso,Boura,Boura,12.4117,-4.5393,2,"Whatsapp; Essor; Maliweb; AMAP; Xinhua","New media-National","On 10 September 2020, presumed JNIM militants ambushed and exchanged gunfire with two forest guards near Boura (Yorosso, Sikasso). The forest guards were abducted and executed by the militants.",2,1600112997,MLI
7233121,466,MLI4287,4287,"10 September 2020",2020,1,Battles,"Armed clash","Islamic State (Greater Sahara)",,2,"GATIA: Imghad Tuareg and Allies Self-Defense Group",,3,23,"Western Africa",Mali,Menaka,Anderamboukane,Anderamboukane,Anderamboukane,15.422,3.0224,1,"Whatsapp; Undisclosed Source","Local partner-Other","On 10 September 2020, presumed ISGS militants abducted and executed a GATIA militiaman in Anderamboukane (Menaka, Menaka).",1,1601324139,MLI
7202268,466,MLI4274,4274,"10 September 2020",2020,1,Protests,"Peaceful protest","Protesters (Mali)","Students (Mali)",6,,,0,60,"Western Africa",Mali,Mopti,Mopti,"Mopti Commune",Mopti,14.4891,-4.1928,1,AMAP,National,"On 10 September 2020, a number of students staged a demonstration march in the town of Mopti (Mopti, Mopti). The students demanded the standardization of the school year amid the educational crisis. [size=no report]",0,1600112997,MLI
7202096,466,MLI4264,4264,"09 September 2020",2020,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"Military Forces of Mali (2020-)",,1,12,"Western Africa",Mali,Segou,Niono,Dogofry,Alatona,14.803,-5.935,2,"FAMAMali; Essor; Undisclosed Source; aBamako; Twitter; AMAP; Telegram; Xinhua; AFP","Local partner-Other","On 9 September 2020, presumed JNIM militants ambushed a Malian army convoy near Alatona (Niono, Segou). Three soldiers were killed, five others wnet missing, and vehicles were destroyed or seized. The Al Qaeda-linked Thabat News Agency attributed the attack to JNIM.",3,1600112997,MLI
7202097,466,MLI4265,4265,"09 September 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","JNIM: Group for Support of Islam and Muslims",,2,"MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2020-)","Civilians (Mali)",8,28,"Western Africa",Mali,Tombouctou,Tombouctou,Ber,Ber,16.8349,-2.5319,1,"Twitter; Undisclosed Source","Local partner-Other","On 9 September 2020, presumed JNIM militants fired at least three mortar shells against the MINUSMA base in Ber (Tombouctou, Tombouctou). Two civilians were wounded.",0,1600112997,MLI
