date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
2015-11-15,Beans (kidney red) - Retail,KG,pulses and nuts,517.5,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,206,15,5,5,1935_206_15_5,
2015-12-15,Beans (kidney red) - Retail,KG,pulses and nuts,587.5,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,206,15,5,5,1935_206_15_5,
2016-01-15,Beans (kidney red) - Retail,KG,pulses and nuts,600.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,206,15,5,5,1935_206_15_5,
2016-02-15,Beans (kidney red) - Retail,KG,pulses and nuts,500.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,206,15,5,5,1935_206_15_5,
2016-03-15,Beans (kidney red) - Retail,KG,pulses and nuts,450.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,206,15,5,5,1935_206_15_5,
2016-04-15,Beans (kidney red) - Retail,KG,pulses and nuts,412.5,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,206,15,5,5,1935_206_15_5,
2016-05-15,Beans (kidney red) - Retail,KG,pulses and nuts,450.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,206,15,5,5,1935_206_15_5,
2016-06-15,Beans (kidney red) - Retail,KG,pulses and nuts,445.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,206,15,5,5,1935_206_15_5,
2016-07-15,Beans (kidney red) - Retail,KG,pulses and nuts,438.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,206,15,5,5,1935_206_15_5,
2016-08-15,Beans (kidney red) - Retail,KG,pulses and nuts,430.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,206,15,5,5,1935_206_15_5,
2016-09-15,Beans (kidney red) - Retail,KG,pulses and nuts,430.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,206,15,5,5,1935_206_15_5,
2016-10-15,Beans (kidney red) - Retail,KG,pulses and nuts,430.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,206,15,5,5,1935_206_15_5,
2016-11-15,Beans (kidney red) - Retail,KG,pulses and nuts,420.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,206,15,5,5,1935_206_15_5,
2016-12-15,Beans (kidney red) - Retail,KG,pulses and nuts,400.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,206,15,5,5,1935_206_15_5,
2017-01-15,Beans (kidney red) - Retail,KG,pulses and nuts,450.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,206,15,5,5,1935_206_15_5,
2017-02-15,Beans (kidney red) - Retail,KG,pulses and nuts,450.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,206,15,5,5,1935_206_15_5,
2017-03-15,Beans (kidney red) - Retail,KG,pulses and nuts,400.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,206,15,5,5,1935_206_15_5,
2017-04-15,Beans (kidney red) - Retail,KG,pulses and nuts,400.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,206,15,5,5,1935_206_15_5,
2017-05-15,Beans (kidney red) - Retail,KG,pulses and nuts,400.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,206,15,5,5,1935_206_15_5,
2017-06-15,Beans (kidney red) - Retail,KG,pulses and nuts,400.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,206,15,5,5,1935_206_15_5,
2017-07-15,Beans (kidney red) - Retail,KG,pulses and nuts,400.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,206,15,5,5,1935_206_15_5,
2017-08-15,Beans (kidney red) - Retail,KG,pulses and nuts,400.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,206,15,5,5,1935_206_15_5,
2017-09-15,Beans (kidney red) - Retail,KG,pulses and nuts,400.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,206,15,5,5,1935_206_15_5,
2017-10-15,Beans (kidney red) - Retail,KG,pulses and nuts,462.5,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,206,15,5,5,1935_206_15_5,
2017-11-15,Beans (kidney red) - Retail,KG,pulses and nuts,650.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,206,15,5,5,1935_206_15_5,
2017-12-15,Beans (kidney red) - Retail,KG,pulses and nuts,650.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,206,15,5,5,1935_206_15_5,
2018-01-15,Beans (kidney red) - Retail,KG,pulses and nuts,637.5,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,206,15,5,5,1935_206_15_5,
2018-02-15,Beans (kidney red) - Retail,KG,pulses and nuts,637.5,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,206,15,5,5,1935_206_15_5,
2018-03-15,Beans (kidney red) - Retail,KG,pulses and nuts,600.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,206,15,5,5,1935_206_15_5,
2018-04-15,Beans (kidney red) - Retail,KG,pulses and nuts,750.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,206,15,5,5,1935_206_15_5,
2018-05-15,Beans (kidney red) - Retail,KG,pulses and nuts,750.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,206,15,5,5,1935_206_15_5,
2018-06-15,Beans (kidney red) - Retail,KG,pulses and nuts,750.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,206,15,5,5,1935_206_15_5,
2018-07-15,Beans (kidney red) - Retail,KG,pulses and nuts,750.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,206,15,5,5,1935_206_15_5,
2018-08-15,Beans (kidney red) - Retail,KG,pulses and nuts,825.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,206,15,5,5,1935_206_15_5,
2018-09-15,Beans (kidney red) - Retail,KG,pulses and nuts,800.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,206,15,5,5,1935_206_15_5,
2018-10-15,Beans (kidney red) - Retail,KG,pulses and nuts,800.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,206,15,5,5,1935_206_15_5,
2018-11-15,Beans (kidney red) - Retail,KG,pulses and nuts,805.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,206,15,5,5,1935_206_15_5,
2018-12-15,Beans (kidney red) - Retail,KG,pulses and nuts,900.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,206,15,5,5,1935_206_15_5,
2019-01-15,Beans (kidney red) - Retail,KG,pulses and nuts,1000.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,206,15,5,5,1935_206_15_5,
2019-02-15,Beans (kidney red) - Retail,KG,pulses and nuts,1000.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,206,15,5,5,1935_206_15_5,
2019-03-15,Beans (kidney red) - Retail,KG,pulses and nuts,1000.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,206,15,5,5,1935_206_15_5,
2019-04-15,Beans (kidney red) - Retail,KG,pulses and nuts,1000.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,206,15,5,5,1935_206_15_5,
2019-05-15,Beans (kidney red) - Retail,KG,pulses and nuts,1250.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,206,15,5,5,1935_206_15_5,
2019-06-15,Beans (kidney red) - Retail,KG,pulses and nuts,1250.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,206,15,5,5,1935_206_15_5,
2019-07-15,Beans (kidney red) - Retail,KG,pulses and nuts,1300.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,206,15,5,5,1935_206_15_5,
2019-08-15,Beans (kidney red) - Retail,KG,pulses and nuts,1300.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,206,15,5,5,1935_206_15_5,
2019-09-15,Beans (kidney red) - Retail,KG,pulses and nuts,1300.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,206,15,5,5,1935_206_15_5,
2019-10-15,Beans (kidney red) - Retail,KG,pulses and nuts,1300.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,206,15,5,5,1935_206_15_5,
2019-11-15,Beans (kidney red) - Retail,KG,pulses and nuts,1300.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,206,15,5,5,1935_206_15_5,
2019-12-15,Beans (kidney red) - Retail,KG,pulses and nuts,1300.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,206,15,5,5,1935_206_15_5,
2020-01-15,Beans (kidney red) - Retail,KG,pulses and nuts,1300.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,206,15,5,5,1935_206_15_5,
2020-02-15,Beans (kidney red) - Retail,KG,pulses and nuts,1300.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,206,15,5,5,1935_206_15_5,
2020-03-15,Beans (kidney red) - Retail,KG,pulses and nuts,1300.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,206,15,5,5,1935_206_15_5,
2016-06-15,Wage (qualified labour) - Retail,Day,non-food,6000.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,274,15,51,8,1935_274_15_51,
2016-07-15,Wage (qualified labour) - Retail,Day,non-food,6000.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,274,15,51,8,1935_274_15_51,
2016-08-15,Wage (qualified labour) - Retail,Day,non-food,6000.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,274,15,51,8,1935_274_15_51,
2016-09-15,Wage (qualified labour) - Retail,Day,non-food,6000.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,274,15,51,8,1935_274_15_51,
2016-10-15,Wage (qualified labour) - Retail,Day,non-food,6000.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,274,15,51,8,1935_274_15_51,
2016-11-15,Wage (qualified labour) - Retail,Day,non-food,6000.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,274,15,51,8,1935_274_15_51,
2016-12-15,Wage (qualified labour) - Retail,Day,non-food,6000.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,274,15,51,8,1935_274_15_51,
2017-01-15,Wage (qualified labour) - Retail,Day,non-food,6000.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,274,15,51,8,1935_274_15_51,
2017-02-15,Wage (qualified labour) - Retail,Day,non-food,6000.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,274,15,51,8,1935_274_15_51,
2017-03-15,Wage (qualified labour) - Retail,Day,non-food,6000.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,274,15,51,8,1935_274_15_51,
2017-04-15,Wage (qualified labour) - Retail,Day,non-food,6000.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,274,15,51,8,1935_274_15_51,
2017-05-15,Wage (qualified labour) - Retail,Day,non-food,6250.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,274,15,51,8,1935_274_15_51,
2017-06-15,Wage (qualified labour) - Retail,Day,non-food,6250.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,274,15,51,8,1935_274_15_51,
2017-07-15,Wage (qualified labour) - Retail,Day,non-food,6000.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,274,15,51,8,1935_274_15_51,
2017-08-15,Wage (qualified labour) - Retail,Day,non-food,6000.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,274,15,51,8,1935_274_15_51,
2017-09-15,Wage (qualified labour) - Retail,Day,non-food,6000.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,274,15,51,8,1935_274_15_51,
2017-10-15,Wage (qualified labour) - Retail,Day,non-food,6000.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,274,15,51,8,1935_274_15_51,
2017-11-15,Wage (qualified labour) - Retail,Day,non-food,6000.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,274,15,51,8,1935_274_15_51,
2017-12-15,Wage (qualified labour) - Retail,Day,non-food,6000.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,274,15,51,8,1935_274_15_51,
2018-01-15,Wage (qualified labour) - Retail,Day,non-food,6000.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,274,15,51,8,1935_274_15_51,
2018-02-15,Wage (qualified labour) - Retail,Day,non-food,6000.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,274,15,51,8,1935_274_15_51,
2018-03-15,Wage (qualified labour) - Retail,Day,non-food,6000.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,274,15,51,8,1935_274_15_51,
2018-04-15,Wage (qualified labour) - Retail,Day,non-food,6000.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,274,15,51,8,1935_274_15_51,
2018-05-15,Wage (qualified labour) - Retail,Day,non-food,6000.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,274,15,51,8,1935_274_15_51,
2018-06-15,Wage (qualified labour) - Retail,Day,non-food,7000.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,274,15,51,8,1935_274_15_51,
2018-07-15,Wage (qualified labour) - Retail,Day,non-food,8000.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,274,15,51,8,1935_274_15_51,
2018-08-15,Wage (qualified labour) - Retail,Day,non-food,8000.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,274,15,51,8,1935_274_15_51,
2018-09-15,Wage (qualified labour) - Retail,Day,non-food,10000.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,274,15,51,8,1935_274_15_51,
2018-10-15,Wage (qualified labour) - Retail,Day,non-food,10000.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,274,15,51,8,1935_274_15_51,
2018-11-15,Wage (qualified labour) - Retail,Day,non-food,10000.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,274,15,51,8,1935_274_15_51,
2018-12-15,Wage (qualified labour) - Retail,Day,non-food,9000.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,274,15,51,8,1935_274_15_51,
2019-01-15,Wage (qualified labour) - Retail,Day,non-food,8000.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,274,15,51,8,1935_274_15_51,
2019-02-15,Wage (qualified labour) - Retail,Day,non-food,8000.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,274,15,51,8,1935_274_15_51,
2019-03-15,Wage (qualified labour) - Retail,Day,non-food,8000.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,274,15,51,8,1935_274_15_51,
2019-04-15,Wage (qualified labour) - Retail,Day,non-food,8000.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,274,15,51,8,1935_274_15_51,
2019-05-15,Wage (qualified labour) - Retail,Day,non-food,13250.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,274,15,51,8,1935_274_15_51,
2019-06-15,Wage (qualified labour) - Retail,Day,non-food,12500.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,274,15,51,8,1935_274_15_51,
2019-07-15,Wage (qualified labour) - Retail,Day,non-food,10000.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,274,15,51,8,1935_274_15_51,
2019-08-15,Wage (qualified labour) - Retail,Day,non-food,10000.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,274,15,51,8,1935_274_15_51,
2019-09-15,Wage (qualified labour) - Retail,Day,non-food,10000.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,274,15,51,8,1935_274_15_51,
2019-10-15,Wage (qualified labour) - Retail,Day,non-food,12000.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,274,15,51,8,1935_274_15_51,
2019-11-15,Wage (qualified labour) - Retail,Day,non-food,12000.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,274,15,51,8,1935_274_15_51,
2019-12-15,Wage (qualified labour) - Retail,Day,non-food,12000.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,274,15,51,8,1935_274_15_51,
2020-01-15,Wage (qualified labour) - Retail,Day,non-food,12000.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,274,15,51,8,1935_274_15_51,
2020-02-15,Wage (qualified labour) - Retail,Day,non-food,12000.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,274,15,51,8,1935_274_15_51,
2020-03-15,Wage (qualified labour) - Retail,Day,non-food,12000.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,274,15,51,8,1935_274_15_51,
2016-06-15,Wage (non-qualified labour) - Retail,Day,non-food,3500.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,277,15,51,8,1935_277_15_51,
2016-07-15,Wage (non-qualified labour) - Retail,Day,non-food,3500.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,277,15,51,8,1935_277_15_51,
2016-08-15,Wage (non-qualified labour) - Retail,Day,non-food,3500.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,277,15,51,8,1935_277_15_51,
2016-09-15,Wage (non-qualified labour) - Retail,Day,non-food,3500.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,277,15,51,8,1935_277_15_51,
2016-10-15,Wage (non-qualified labour) - Retail,Day,non-food,3500.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,277,15,51,8,1935_277_15_51,
2016-11-15,Wage (non-qualified labour) - Retail,Day,non-food,3500.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,277,15,51,8,1935_277_15_51,
2016-12-15,Wage (non-qualified labour) - Retail,Day,non-food,3500.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,277,15,51,8,1935_277_15_51,
2017-01-15,Wage (non-qualified labour) - Retail,Day,non-food,3500.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,277,15,51,8,1935_277_15_51,
2017-02-15,Wage (non-qualified labour) - Retail,Day,non-food,3500.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,277,15,51,8,1935_277_15_51,
2017-03-15,Wage (non-qualified labour) - Retail,Day,non-food,3500.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,277,15,51,8,1935_277_15_51,
2017-04-15,Wage (non-qualified labour) - Retail,Day,non-food,3500.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,277,15,51,8,1935_277_15_51,
2017-05-15,Wage (non-qualified labour) - Retail,Day,non-food,3750.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,277,15,51,8,1935_277_15_51,
2017-06-15,Wage (non-qualified labour) - Retail,Day,non-food,3750.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,277,15,51,8,1935_277_15_51,
2017-07-15,Wage (non-qualified labour) - Retail,Day,non-food,3500.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,277,15,51,8,1935_277_15_51,
2017-08-15,Wage (non-qualified labour) - Retail,Day,non-food,3500.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,277,15,51,8,1935_277_15_51,
2017-09-15,Wage (non-qualified labour) - Retail,Day,non-food,3500.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,277,15,51,8,1935_277_15_51,
2017-10-15,Wage (non-qualified labour) - Retail,Day,non-food,3500.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,277,15,51,8,1935_277_15_51,
2017-11-15,Wage (non-qualified labour) - Retail,Day,non-food,3500.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,277,15,51,8,1935_277_15_51,
2017-12-15,Wage (non-qualified labour) - Retail,Day,non-food,3500.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,277,15,51,8,1935_277_15_51,
2018-01-15,Wage (non-qualified labour) - Retail,Day,non-food,3500.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,277,15,51,8,1935_277_15_51,
2018-02-15,Wage (non-qualified labour) - Retail,Day,non-food,3500.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,277,15,51,8,1935_277_15_51,
2018-03-15,Wage (non-qualified labour) - Retail,Day,non-food,3500.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,277,15,51,8,1935_277_15_51,
2018-04-15,Wage (non-qualified labour) - Retail,Day,non-food,3500.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,277,15,51,8,1935_277_15_51,
2018-05-15,Wage (non-qualified labour) - Retail,Day,non-food,3500.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,277,15,51,8,1935_277_15_51,
2018-06-15,Wage (non-qualified labour) - Retail,Day,non-food,4000.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,277,15,51,8,1935_277_15_51,
2018-07-15,Wage (non-qualified labour) - Retail,Day,non-food,4500.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,277,15,51,8,1935_277_15_51,
2018-08-15,Wage (non-qualified labour) - Retail,Day,non-food,4500.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,277,15,51,8,1935_277_15_51,
2018-09-15,Wage (non-qualified labour) - Retail,Day,non-food,5500.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,277,15,51,8,1935_277_15_51,
2018-10-15,Wage (non-qualified labour) - Retail,Day,non-food,5500.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,277,15,51,8,1935_277_15_51,
2018-11-15,Wage (non-qualified labour) - Retail,Day,non-food,5500.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,277,15,51,8,1935_277_15_51,
2018-12-15,Wage (non-qualified labour) - Retail,Day,non-food,5000.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,277,15,51,8,1935_277_15_51,
2019-01-15,Wage (non-qualified labour) - Retail,Day,non-food,4500.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,277,15,51,8,1935_277_15_51,
2019-02-15,Wage (non-qualified labour) - Retail,Day,non-food,4500.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,277,15,51,8,1935_277_15_51,
2019-03-15,Wage (non-qualified labour) - Retail,Day,non-food,4500.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,277,15,51,8,1935_277_15_51,
2019-04-15,Wage (non-qualified labour) - Retail,Day,non-food,4500.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,277,15,51,8,1935_277_15_51,
2019-05-15,Wage (non-qualified labour) - Retail,Day,non-food,6375.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,277,15,51,8,1935_277_15_51,
2019-06-15,Wage (non-qualified labour) - Retail,Day,non-food,6000.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,277,15,51,8,1935_277_15_51,
2019-07-15,Wage (non-qualified labour) - Retail,Day,non-food,5000.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,277,15,51,8,1935_277_15_51,
2019-08-15,Wage (non-qualified labour) - Retail,Day,non-food,5000.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,277,15,51,8,1935_277_15_51,
2019-09-15,Wage (non-qualified labour) - Retail,Day,non-food,5000.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,277,15,51,8,1935_277_15_51,
2019-10-15,Wage (non-qualified labour) - Retail,Day,non-food,6000.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,277,15,51,8,1935_277_15_51,
2019-11-15,Wage (non-qualified labour) - Retail,Day,non-food,6125.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,277,15,51,8,1935_277_15_51,
2019-12-15,Wage (non-qualified labour) - Retail,Day,non-food,6000.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,277,15,51,8,1935_277_15_51,
2020-01-15,Wage (non-qualified labour) - Retail,Day,non-food,6000.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,277,15,51,8,1935_277_15_51,
2020-02-15,Wage (non-qualified labour) - Retail,Day,non-food,6000.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,277,15,51,8,1935_277_15_51,
2020-03-15,Wage (non-qualified labour) - Retail,Day,non-food,6000.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,277,15,51,8,1935_277_15_51,
2016-06-15,Fuel (diesel) - Retail,L,non-food,192.5,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,284,15,15,8,1935_284_15_15,
2016-07-15,Fuel (diesel) - Retail,L,non-food,173.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,284,15,15,8,1935_284_15_15,
2016-08-15,Fuel (diesel) - Retail,L,non-food,173.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,284,15,15,8,1935_284_15_15,
2016-09-15,Fuel (diesel) - Retail,L,non-food,175.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,284,15,15,8,1935_284_15_15,
2016-10-15,Fuel (diesel) - Retail,L,non-food,176.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,284,15,15,8,1935_284_15_15,
2016-11-15,Fuel (diesel) - Retail,L,non-food,175.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,284,15,15,8,1935_284_15_15,
2016-12-15,Fuel (diesel) - Retail,L,non-food,175.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,284,15,15,8,1935_284_15_15,
2017-01-15,Fuel (diesel) - Retail,L,non-food,175.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,284,15,15,8,1935_284_15_15,
2017-02-15,Fuel (diesel) - Retail,L,non-food,180.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,284,15,15,8,1935_284_15_15,
2017-03-15,Fuel (diesel) - Retail,L,non-food,215.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,284,15,15,8,1935_284_15_15,
2017-04-15,Fuel (diesel) - Retail,L,non-food,208.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,284,15,15,8,1935_284_15_15,
2017-05-15,Fuel (diesel) - Retail,L,non-food,200.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,284,15,15,8,1935_284_15_15,
2017-06-15,Fuel (diesel) - Retail,L,non-food,200.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,284,15,15,8,1935_284_15_15,
2017-07-15,Fuel (diesel) - Retail,L,non-food,205.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,284,15,15,8,1935_284_15_15,
2017-08-15,Fuel (diesel) - Retail,L,non-food,200.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,284,15,15,8,1935_284_15_15,
2017-09-15,Fuel (diesel) - Retail,L,non-food,200.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,284,15,15,8,1935_284_15_15,
2017-10-15,Fuel (diesel) - Retail,L,non-food,212.5,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,284,15,15,8,1935_284_15_15,
2017-11-15,Fuel (diesel) - Retail,L,non-food,300.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,284,15,15,8,1935_284_15_15,
2017-12-15,Fuel (diesel) - Retail,L,non-food,260.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,284,15,15,8,1935_284_15_15,
2018-01-15,Fuel (diesel) - Retail,L,non-food,260.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,284,15,15,8,1935_284_15_15,
2018-02-15,Fuel (diesel) - Retail,L,non-food,260.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,284,15,15,8,1935_284_15_15,
2018-03-15,Fuel (diesel) - Retail,L,non-food,260.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,284,15,15,8,1935_284_15_15,
2018-04-15,Fuel (diesel) - Retail,L,non-food,260.0,YER,Yemen,Al Maharah,3413,Al Ghaidha,1935,284,15,15,8,1935_284_15_15,
