AdminStrata,Adamawa,Adamawa,Central,Central,East,East,Far-North,Far-North,Littoral,Littoral,North,North,North-West,North-West,South,South,South-West,South-West,West,West
2019-12-22,,,,,,,,,,,,,,,,,,,,
2019-12-23,,,,,,,,,,,,,,,,,,,,
2019-12-24,,,,,,,,,,,,,,,,,,,,
2019-12-25,,,,,,,,,,,,,,,,,,,,
2019-12-26,,,,,,,,,,,,,,,,,,,,
2019-12-27,,,,,,,,,,,,,,,,,,,,
2019-12-28,,,,,,,,,,,,,,,,,,,,
2019-12-29,,,,,,,,,,,,,,,,,,,,
2019-12-30,,,,,,,,,,,,,,,,,,,,
2019-12-31,0.5654596,109.281997667551,0.7405183000000001,103.94847798887699,0.7712879,105.01304339264799,0.3640922,113.403934842858,0.7504188,105.02174255896999,0.4633197,112.543331246842,0.6344543,106.460938359123,0.7845845,103.27753240074101,0.7376630999999999,103.102446510401,0.632676,105.758928709748
2020-01-01,,,,,,,,,,,,,,,,,,,,
2020-01-02,,,,,,,,,,,,,,,,,,,,
2020-01-03,,,,,,,,,,,,,,,,,,,,
2020-01-04,,,,,,,,,,,,,,,,,,,,
2020-01-05,,,,,,,,,,,,,,,,,,,,
2020-01-06,,,,,,,,,,,,,,,,,,,,
2020-01-07,,,,,,,,,,,,,,,,,,,,
2020-01-08,,,,,,,,,,,,,,,,,,,,
2020-01-09,,,,,,,,,,,,,,,,,,,,
2020-01-10,0.53339735,109.3886256608475,0.7174003,103.89459853770148,0.7535700000000001,105.2889548145745,0.34197749999999993,111.930429290695,0.7281582,104.17723469551,0.42222705,111.991450681888,0.5899145,106.5675943816445,0.7703044000000001,102.9453710836955,0.7168919999999999,102.04517849746449,0.5927074999999999,106.0539532617365
2020-01-11,,,,,,,,,,,,,,,,,,,,
2020-01-12,,,,,,,,,,,,,,,,,,,,
2020-01-13,,,,,,,,,,,,,,,,,,,,
2020-01-14,,,,,,,,,,,,,,,,,,,,
2020-01-15,,,,,,,,,,,,,,,,,,,,
2020-01-16,,,,,,,,,,,,,,,,,,,,
2020-01-17,,,,,,,,,,,,,,,,,,,,
2020-01-18,,,,,,,,,,,,,,,,,,,,
2020-01-19,,,,,,,,,,,,,,,,,,,,
2020-01-20,0.5013350999999999,109.495253654144,0.6942823,103.840719086526,0.7358521,105.564866236501,0.31986279999999995,110.45692373853201,0.7058976,103.33272683205,0.3811344,111.439570116934,0.5453747,106.67425040416599,0.7560243000000001,102.61320976665002,0.6961208999999999,100.987910484528,0.552739,106.348977813725
2020-01-21,,,,,,,,,,,,,,,,,,,,
2020-01-22,,,,,,,,,,,,,,,,,,,,
2020-01-23,,,,,,,,,,,,,,,,,,,,
2020-01-24,,,,,,,,,,,,,,,,,,,,
2020-01-25,,,,,,,,,,,,,,,,,,,,
2020-01-26,,,,,,,,,,,,,,,,,,,,
2020-01-27,,,,,,,,,,,,,,,,,,,,
2020-01-28,,,,,,,,,,,,,,,,,,,,
2020-01-29,,,,,,,,,,,,,,,,,,,,
2020-01-30,,,,,,,,,,,,,,,,,,,,
2020-01-31,0.47760340000000007,106.35276274516599,0.671141,102.428152036153,0.7176965999999999,104.205470153084,0.297385,109.85829439056499,0.7004176999999999,102.596909341007,0.341712,107.274505873216,0.498037,104.18063093461599,0.7537206,102.201647061247,0.6903409,100.05123237442801,0.5136184,104.289766576924
2020-02-01,,,,,,,,,,,,,,,,,,,,
2020-02-02,,,,,,,,,,,,,,,,,,,,
2020-02-03,,,,,,,,,,,,,,,,,,,,
2020-02-04,,,,,,,,,,,,,,,,,,,,
2020-02-05,,,,,,,,,,,,,,,,,,,,
2020-02-06,,,,,,,,,,,,,,,,,,,,
2020-02-07,,,,,,,,,,,,,,,,,,,,
2020-02-08,,,,,,,,,,,,,,,,,,,,
2020-02-09,,,,,,,,,,,,,,,,,,,,
2020-02-10,0.47220909999999994,104.659553735592,0.6654574000000001,101.715273255053,0.7134132,103.33320293957199,0.288531,110.28300556055599,0.7025358,102.095663087587,0.3271565,105.116081382386,0.48377700000000007,102.787276628309,0.7553083,101.799981594531,0.6929061,99.6810741691411,0.5015135000000001,102.978171589363
2020-02-11,,,,,,,,,,,,,,,,,,,,
2020-02-12,,,,,,,,,,,,,,,,,,,,
2020-02-13,,,,,,,,,,,,,,,,,,,,
2020-02-14,,,,,,,,,,,,,,,,,,,,
2020-02-15,,,,,,,,,,,,,,,,,,,,
2020-02-16,,,,,,,,,,,,,,,,,,,,
2020-02-17,,,,,,,,,,,,,,,,,,,,
2020-02-18,,,,,,,,,,,,,,,,,,,,
2020-02-19,,,,,,,,,,,,,,,,,,,,
2020-02-20,0.468449,102.727713868536,0.6587804,100.347601926138,0.711036,102.237319612059,0.27994009999999997,110.663750874151,0.7073614,101.57120176899001,0.31504840000000006,102.927780218268,0.47235770000000005,100.66755470965401,0.7620308000000001,101.787442538342,0.69895,99.4845585406753,0.49029079999999997,100.840087071476
2020-02-21,,,,,,,,,,,,,,,,,,,,
2020-02-22,,,,,,,,,,,,,,,,,,,,
2020-02-23,,,,,,,,,,,,,,,,,,,,
2020-02-24,,,,,,,,,,,,,,,,,,,,
2020-02-25,,,,,,,,,,,,,,,,,,,,
2020-02-26,,,,,,,,,,,,,,,,,,,,
2020-02-27,,,,,,,,,,,,,,,,,,,,
2020-02-28,,,,,,,,,,,,,,,,,,,,
2020-02-29,0.4691563,101.33910837892401,0.6581587,99.3863147645143,0.7118566999999999,101.19265086285601,0.26995630000000004,110.415768697064,0.7149685,101.15283275296999,0.3057009,100.934571748493,0.4677814,98.72448643976759,0.7660979,101.27490555014201,0.7075057,99.38141275879808,0.48665959999999997,99.24661579994871
2020-03-01,,,,,,,,,,,,,,,,,,,,
2020-03-02,,,,,,,,,,,,,,,,,,,,
2020-03-03,,,,,,,,,,,,,,,,,,,,
2020-03-04,,,,,,,,,,,,,,,,,,,,
2020-03-05,,,,,,,,,,,,,,,,,,,,
2020-03-06,,,,,,,,,,,,,,,,,,,,
2020-03-07,,,,,,,,,,,,,,,,,,,,
2020-03-08,,,,,,,,,,,,,,,,,,,,
2020-03-09,,,,,,,,,,,,,,,,,,,,
2020-03-10,0.4907014,101.506219234468,0.6751210999999999,98.89740310150471,0.7277188,100.25614522957501,0.25155570000000005,109.850914490211,0.7335427,100.47548538171,0.29999590000000004,99.23542462626791,0.4857643,96.87167535158551,0.7786259,100.607841289838,0.7269664,99.3383041284841,0.5074195,98.6549136799703
2020-03-11,,,,,,,,,,,,,,,,,,,,
2020-03-12,,,,,,,,,,,,,,,,,,,,
2020-03-13,,,,,,,,,,,,,,,,,,,,
2020-03-14,,,,,,,,,,,,,,,,,,,,
2020-03-15,,,,,,,,,,,,,,,,,,,,
2020-03-16,,,,,,,,,,,,,,,,,,,,
2020-03-17,,,,,,,,,,,,,,,,,,,,
2020-03-18,,,,,,,,,,,,,,,,,,,,
2020-03-19,,,,,,,,,,,,,,,,,,,,
2020-03-20,0.5109598,102.628051848261,0.6912041999999999,99.2412877836434,0.7400513000000001,100.156893826768,0.24464940000000002,109.560915100436,0.7451318,100.443456991367,0.3045761,99.470548729547,0.5097127,97.20938795252708,0.7858795999999999,100.38988351775,0.7371317,99.42978286501359,0.532576,99.7120622847806
2020-03-21,,,,,,,,,,,,,,,,,,,,
2020-03-22,,,,,,,,,,,,,,,,,,,,
2020-03-23,,,,,,,,,,,,,,,,,,,,
2020-03-24,,,,,,,,,,,,,,,,,,,,
2020-03-25,,,,,,,,,,,,,,,,,,,,
2020-03-26,,,,,,,,,,,,,,,,,,,,
2020-03-27,,,,,,,,,,,,,,,,,,,,
2020-03-28,,,,,,,,,,,,,,,,,,,,
2020-03-29,,,,,,,,,,,,,,,,,,,,
2020-03-30,,,,,,,,,,,,,,,,,,,,
2020-03-31,0.5359634,103.826842864382,0.7086238,99.52167860753781,0.753744,100.169020516015,0.23884450000000002,108.948260566504,0.7563893,100.41580215035101,0.3136914,99.9400949796845,0.5418411,98.0080477599563,0.7942752,100.329923188254,0.7473320999999999,99.5049786053565,0.5646762,101.08833278376999
2020-04-01,,,,,,,,,,,,,,,,,,,,
2020-04-02,,,,,,,,,,,,,,,,,,,,
2020-04-03,,,,,,,,,,,,,,,,,,,,
2020-04-04,,,,,,,,,,,,,,,,,,,,
2020-04-05,,,,,,,,,,,,,,,,,,,,
2020-04-06,,,,,,,,,,,,,,,,,,,,
2020-04-07,,,,,,,,,,,,,,,,,,,,
2020-04-08,,,,,,,,,,,,,,,,,,,,
2020-04-09,,,,,,,,,,,,,,,,,,,,
2020-04-10,0.5659767,105.00706608365101,0.7274209,99.8068364689563,0.7685155,100.291421625117,0.2345275,107.85453894840401,0.7674011,100.40817945990901,0.3302507,101.15504079713001,0.5785600000000001,98.7941971454739,0.8027844,100.30991012524,0.7591687,99.81728240514191,0.6021437,102.514494273186
2020-04-11,,,,,,,,,,,,,,,,,,,,
2020-04-12,,,,,,,,,,,,,,,,,,,,
2020-04-13,,,,,,,,,,,,,,,,,,,,
2020-04-14,,,,,,,,,,,,,,,,,,,,
2020-04-15,,,,,,,,,,,,,,,,,,,,
2020-04-16,,,,,,,,,,,,,,,,,,,,
2020-04-17,,,,,,,,,,,,,,,,,,,,
2020-04-18,,,,,,,,,,,,,,,,,,,,
2020-04-19,,,,,,,,,,,,,,,,,,,,
2020-04-20,0.6330237,106.270984095847,0.7709282,100.965392284241,0.7991923000000001,100.811557012527,0.23185920000000002,105.936855651698,0.7894913,100.58326919261299,0.37573540000000005,102.648036443895,0.6652165,101.26543476444901,0.8198476999999998,100.397748572948,0.7812438,100.27763087037201,0.6844518,104.93927053776301
2020-04-21,,,,,,,,,,,,,,,,,,,,
2020-04-22,,,,,,,,,,,,,,,,,,,,
2020-04-23,,,,,,,,,,,,,,,,,,,,
2020-04-24,,,,,,,,,,,,,,,,,,,,
2020-04-25,,,,,,,,,,,,,,,,,,,,
2020-04-26,,,,,,,,,,,,,,,,,,,,
2020-04-27,,,,,,,,,,,,,,,,,,,,
2020-04-28,,,,,,,,,,,,,,,,,,,,
2020-04-29,,,,,,,,,,,,,,,,,,,,
2020-04-30,0.6667284000000001,106.41281428544701,0.7916696999999999,101.555482516311,0.8131761,101.08600195315,0.233041,105.050021433781,0.7998487,100.72859891798201,0.4015312,102.21546618011101,0.7067274,102.394402407474,0.8277606,100.472762852575,0.7924048,100.61857857001301,0.7213054,105.484167297019
2020-05-01,,,,,,,,,,,,,,,,,,,,
2020-05-02,,,,,,,,,,,,,,,,,,,,
2020-05-03,,,,,,,,,,,,,,,,,,,,
2020-05-04,,,,,,,,,,,,,,,,,,,,
2020-05-05,,,,,,,,,,,,,,,,,,,,
2020-05-06,,,,,,,,,,,,,,,,,,,,
2020-05-07,,,,,,,,,,,,,,,,,,,,
2020-05-08,,,,,,,,,,,,,,,,,,,,
2020-05-09,,,,,,,,,,,,,,,,,,,,
2020-05-10,0.6962856,106.062461378762,0.8087893,101.9287780999,0.8245703999999999,101.236021842995,0.23448629999999998,103.96325553315799,0.8091811,100.88401089458598,0.42886769999999996,101.170308219475,0.7434002,103.354621288259,0.8343621999999999,100.506337659132,0.8036437,101.12688630311399,0.7535189999999999,105.80647183198099
2020-05-11,,,,,,,,,,,,,,,,,,,,
2020-05-12,,,,,,,,,,,,,,,,,,,,
2020-05-13,,,,,,,,,,,,,,,,,,,,
2020-05-14,,,,,,,,,,,,,,,,,,,,
2020-05-15,,,,,,,,,,,,,,,,,,,,
2020-05-16,,,,,,,,,,,,,,,,,,,,
2020-05-17,,,,,,,,,,,,,,,,,,,,
2020-05-18,,,,,,,,,,,,,,,,,,,,
2020-05-19,,,,,,,,,,,,,,,,,,,,
2020-05-20,0.7226602,105.623370610311,0.8218244,102.07073217134199,0.8338219000000001,101.33637327276399,0.23667220000000003,102.817184293376,0.8168149,100.98737108690901,0.4595839,100.16853849760099,0.7735373999999999,104.05596402493201,0.8397405000000001,100.528027761963,0.813053,101.410351586781,0.7783144000000001,105.73468242809
2020-05-21,,,,,,,,,,,,,,,,,,,,
2020-05-22,,,,,,,,,,,,,,,,,,,,
2020-05-23,,,,,,,,,,,,,,,,,,,,
2020-05-24,,,,,,,,,,,,,,,,,,,,
2020-05-25,,,,,,,,,,,,,,,,,,,,
2020-05-26,,,,,,,,,,,,,,,,,,,,
2020-05-27,,,,,,,,,,,,,,,,,,,,
2020-05-28,,,,,,,,,,,,,,,,,,,,
2020-05-29,,,,,,,,,,,,,,,,,,,,
2020-05-30,,,,,,,,,,,,,,,,,,,,
2020-05-31,0.7606936,104.48906993424801,0.8356030000000001,101.693566491303,0.8449023000000001,101.289872102765,0.2463159,100.236793758387,0.8257464,100.924091633344,0.5241819999999999,98.2254037469496,0.8098887,104.360870773596,0.8463599,100.52735483583,0.8247517,101.56532794594,0.8068379,104.927003768535
2020-06-01,,,,,,,,,,,,,,,,,,,,
2020-06-02,,,,,,,,,,,,,,,,,,,,
2020-06-03,,,,,,,,,,,,,,,,,,,,
2020-06-04,,,,,,,,,,,,,,,,,,,,
2020-06-05,,,,,,,,,,,,,,,,,,,,
2020-06-06,,,,,,,,,,,,,,,,,,,,
2020-06-07,,,,,,,,,,,,,,,,,,,,
2020-06-08,,,,,,,,,,,,,,,,,,,,
2020-06-09,,,,,,,,,,,,,,,,,,,,
2020-06-10,0.7731595,103.91427155756,0.8376196,101.279244078273,0.8468763000000001,101.136573277408,0.2564209,98.4821477928519,0.827277,100.762868305807,0.5558368,97.43941929762319,0.8184005,104.12668291476801,0.8476731,100.502381419142,0.8284064,101.538662494488,0.811613,104.245937331182
2020-06-11,,,,,,,,,,,,,,,,,,,,
2020-06-12,,,,,,,,,,,,,,,,,,,,
2020-06-13,,,,,,,,,,,,,,,,,,,,
2020-06-14,,,,,,,,,,,,,,,,,,,,
2020-06-15,,,,,,,,,,,,,,,,,,,,
2020-06-16,,,,,,,,,,,,,,,,,,,,
2020-06-17,,,,,,,,,,,,,,,,,,,,
2020-06-18,,,,,,,,,,,,,,,,,,,,
2020-06-19,,,,,,,,,,,,,,,,,,,,
2020-06-20,0.7817335999999999,103.270566023258,0.838493,100.904261486851,0.8474684000000001,100.97522436416,0.275395,97.75793213860929,0.8277121,100.583587625123,0.5855368000000001,96.7242585308748,0.8229207000000001,103.776931846957,0.8482162,100.49546435966101,0.8323731,101.61089969037901,0.8141105,103.692492675554
2020-06-21,,,,,,,,,,,,,,,,,,,,
2020-06-22,,,,,,,,,,,,,,,,,,,,
2020-06-23,,,,,,,,,,,,,,,,,,,,
2020-06-24,,,,,,,,,,,,,,,,,,,,
2020-06-25,,,,,,,,,,,,,,,,,,,,
2020-06-26,,,,,,,,,,,,,,,,,,,,
2020-06-27,,,,,,,,,,,,,,,,,,,,
2020-06-28,,,,,,,,,,,,,,,,,,,,
2020-06-29,,,,,,,,,,,,,,,,,,,,
2020-06-30,0.7887446,102.71562889434,0.8397867,100.69988484640999,0.8473383,100.842022481203,0.3087021,99.3548481807533,0.8281021000000001,100.48411002257099,0.6148784,96.45290148573342,0.8263719,103.532198553811,0.8479183000000001,100.47003667266199,0.8329030999999999,101.37079144488199,0.81688,103.441795196271
2020-07-01,,,,,,,,,,,,,,,,,,,,
2020-07-02,,,,,,,,,,,,,,,,,,,,
2020-07-03,,,,,,,,,,,,,,,,,,,,
2020-07-04,,,,,,,,,,,,,,,,,,,,
2020-07-05,,,,,,,,,,,,,,,,,,,,
2020-07-06,,,,,,,,,,,,,,,,,,,,
2020-07-07,,,,,,,,,,,,,,,,,,,,
2020-07-08,,,,,,,,,,,,,,,,,,,,
2020-07-09,,,,,,,,,,,,,,,,,,,,
2020-07-10,0.7969736999999999,101.613216894808,0.8407117000000001,100.33251111393,0.8467783999999999,100.69591672040501,0.41745509999999997,107.270740409017,0.8280501,100.42925911569401,0.6708791000000001,96.9836523522951,0.828257,102.895388120771,0.8478027,100.52085275194901,0.8358767,101.076385133177,0.8134022,102.451824685606
2020-07-11,,,,,,,,,,,,,,,,,,,,
2020-07-12,,,,,,,,,,,,,,,,,,,,
2020-07-13,,,,,,,,,,,,,,,,,,,,
2020-07-14,,,,,,,,,,,,,,,,,,,,
2020-07-15,,,,,,,,,,,,,,,,,,,,
2020-07-16,,,,,,,,,,,,,,,,,,,,
2020-07-17,,,,,,,,,,,,,,,,,,,,
2020-07-18,,,,,,,,,,,,,,,,,,,,
2020-07-19,,,,,,,,,,,,,,,,,,,,
2020-07-20,0.7989645000000001,101.30042248457501,0.8411369000000001,100.252990224529,0.8466302,100.68880682729299,0.4828192,110.766198816915,0.8282178,100.44717645873301,0.6946369000000001,97.8109866795288,0.8263613999999999,102.54651626628599,0.8480359000000001,100.58158021681999,0.8377054,101.0911445516,0.8088056,101.943223644976
2020-07-21,,,,,,,,,,,,,,,,,,,,
2020-07-22,,,,,,,,,,,,,,,,,,,,
2020-07-23,,,,,,,,,,,,,,,,,,,,
2020-07-24,,,,,,,,,,,,,,,,,,,,
2020-07-25,,,,,,,,,,,,,,,,,,,,
2020-07-26,,,,,,,,,,,,,,,,,,,,
2020-07-27,,,,,,,,,,,,,,,,,,,,
2020-07-28,,,,,,,,,,,,,,,,,,,,
2020-07-29,,,,,,,,,,,,,,,,,,,,
2020-07-30,,,,,,,,,,,,,,,,,,,,
2020-07-31,0.7991596,101.055287798136,0.8411715,100.181539881779,0.8460818000000001,100.63158523626801,0.5409735,111.454784010368,0.8277453000000001,100.39652120045,0.7124088000000001,98.35040513604041,0.8228616,102.18345529198099,0.8480609,100.577936735392,0.8359257999999999,100.79443131251301,0.8031708000000001,101.456784732538
2020-08-01,,,,,,,,,,,,,,,,,,,,
2020-08-02,,,,,,,,,,,,,,,,,,,,
2020-08-03,,,,,,,,,,,,,,,,,,,,
2020-08-04,,,,,,,,,,,,,,,,,,,,
2020-08-05,,,,,,,,,,,,,,,,,,,,
2020-08-06,,,,,,,,,,,,,,,,,,,,
2020-08-07,,,,,,,,,,,,,,,,,,,,
2020-08-08,,,,,,,,,,,,,,,,,,,,
2020-08-09,,,,,,,,,,,,,,,,,,,,
2020-08-10,0.7931869,100.444729762312,0.8394031,99.9354927294767,0.8449976,100.44177666379998,0.6146451,106.563384477401,0.8250538000000001,100.037966361187,0.7282978,98.1556324189183,0.8116363,101.24644445011101,0.8475088,100.326350874083,0.8327001,100.274229026222,0.7899238000000001,100.424103158302
2020-08-11,,,,,,,,,,,,,,,,,,,,
2020-08-12,,,,,,,,,,,,,,,,,,,,
2020-08-13,,,,,,,,,,,,,,,,,,,,
2020-08-14,,,,,,,,,,,,,,,,,,,,
2020-08-15,,,,,,,,,,,,,,,,,,,,
2020-08-16,,,,,,,,,,,,,,,,,,,,
2020-08-17,,,,,,,,,,,,,,,,,,,,
2020-08-18,,,,,,,,,,,,,,,,,,,,
2020-08-19,,,,,,,,,,,,,,,,,,,,
2020-08-20,0.7905449000000001,100.362683362559,0.8384949,99.8422292689653,0.8453248,100.40712374025,0.6341388000000001,104.119907187717,0.8246405000000001,99.9187412420926,0.7349946999999999,98.44960268105791,0.8065025,100.87649820006901,0.8482473,100.225053761293,0.8320064,100.141457297415,0.7843514,100.013557277339
2020-08-21,,,,,,,,,,,,,,,,,,,,
2020-08-22,,,,,,,,,,,,,,,,,,,,
2020-08-23,,,,,,,,,,,,,,,,,,,,
2020-08-24,,,,,,,,,,,,,,,,,,,,
2020-08-25,,,,,,,,,,,,,,,,,,,,
2020-08-26,,,,,,,,,,,,,,,,,,,,
2020-08-27,,,,,,,,,,,,,,,,,,,,
2020-08-28,,,,,,,,,,,,,,,,,,,,
2020-08-29,,,,,,,,,,,,,,,,,,,,
2020-08-30,,,,,,,,,,,,,,,,,,,,
2020-08-31,0.7879083,100.38000024678499,0.8376142,99.77719106970208,0.8458834999999999,100.397056997531,0.6422759,102.369334444554,0.8241129,99.7593303156039,0.739568,98.8581892166836,0.8026894,100.664747397642,0.8489209000000001,100.08010452889499,0.8303132,99.9301872729242,0.7803715,99.77543748176609
2020-09-01,,,,,,,,,,,,,,,,,,,,
2020-09-02,,,,,,,,,,,,,,,,,,,,
2020-09-03,,,,,,,,,,,,,,,,,,,,
2020-09-04,,,,,,,,,,,,,,,,,,,,
2020-09-05,,,,,,,,,,,,,,,,,,,,
2020-09-06,,,,,,,,,,,,,,,,,,,,
2020-09-07,,,,,,,,,,,,,,,,,,,,
2020-09-08,,,,,,,,,,,,,,,,,,,,
2020-09-09,,,,,,,,,,,,,,,,,,,,
2020-09-10,0.7863875,100.60123487335501,0.8370849,99.778450052449,0.8466556000000001,100.42219280201401,0.6388374,101.166033850303,0.8242617,99.66251424097571,0.7445961999999999,99.63252650161391,0.8003842,100.60658474286501,0.8499351,99.95934693404242,0.8291316999999999,99.7785339179169,0.7783021999999999,99.72470132031641
2020-09-11,,,,,,,,,,,,,,,,,,,,
2020-09-12,,,,,,,,,,,,,,,,,,,,
2020-09-13,,,,,,,,,,,,,,,,,,,,
2020-09-14,,,,,,,,,,,,,,,,,,,,
2020-09-15,,,,,,,,,,,,,,,,,,,,
2020-09-16,,,,,,,,,,,,,,,,,,,,
2020-09-17,,,,,,,,,,,,,,,,,,,,
2020-09-18,,,,,,,,,,,,,,,,,,,,
2020-09-19,,,,,,,,,,,,,,,,,,,,
2020-09-20,0.783399,101.286008136677,0.8361863000000002,99.92720153616492,0.8476273000000001,100.518467355,0.6124397,100.99708827476401,0.8252794,99.62853265332859,0.7502731,101.23017198196699,0.7987147,100.87621845414499,0.8515749,99.77055232660759,0.8268638,99.70201862568359,0.7776953000000001,99.9503928300975
2020-09-21,,,,,,,,,,,,,,,,,,,,
2020-09-22,,,,,,,,,,,,,,,,,,,,
2020-09-23,,,,,,,,,,,,,,,,,,,,
2020-09-24,,,,,,,,,,,,,,,,,,,,
2020-09-25,,,,,,,,,,,,,,,,,,,,
2020-09-26,,,,,,,,,,,,,,,,,,,,
2020-09-27,,,,,,,,,,,,,,,,,,,,
2020-09-28,,,,,,,,,,,,,,,,,,,,
2020-09-29,,,,,,,,,,,,,,,,,,,,
2020-09-30,0.7794270999999999,101.465277597678,0.8350795,100.027587051784,0.8471370999999999,100.55568420431999,0.5955849,102.007038587087,0.8251354,99.6428782476133,0.7475979,101.608775882375,0.7967411,100.945638399207,0.8521331,99.7666446371949,0.8252469000000001,99.7627456263812,0.7773154999999999,100.02252368795601
2020-10-01,,,,,,,,,,,,,,,,,,,,
2020-10-02,,,,,,,,,,,,,,,,,,,,
2020-10-03,,,,,,,,,,,,,,,,,,,,
2020-10-04,,,,,,,,,,,,,,,,,,,,
2020-10-05,,,,,,,,,,,,,,,,,,,,
2020-10-06,,,,,,,,,,,,,,,,,,,,
2020-10-07,,,,,,,,,,,,,,,,,,,,
2020-10-08,,,,,,,,,,,,,,,,,,,,
2020-10-09,,,,,,,,,,,,,,,,,,,,
2020-10-10,0.7766109999999999,101.9174804894,0.8340848,100.24269103585199,0.8463154,100.65829370559,0.5788321,103.874581809694,0.8246565,99.7400494745284,0.743269,102.03741947019002,0.7957988,101.227744196721,0.8518509,99.79825689352579,0.8231305,99.84055342506541,0.778411,100.31391881945999
2020-10-11,,,,,,,,,,,,,,,,,,,,
2020-10-12,,,,,,,,,,,,,,,,,,,,
2020-10-13,,,,,,,,,,,,,,,,,,,,
2020-10-14,,,,,,,,,,,,,,,,,,,,
2020-10-15,,,,,,,,,,,,,,,,,,,,
2020-10-16,,,,,,,,,,,,,,,,,,,,
2020-10-17,,,,,,,,,,,,,,,,,,,,
2020-10-18,,,,,,,,,,,,,,,,,,,,
2020-10-19,,,,,,,,,,,,,,,,,,,,
2020-10-20,0.770247,102.16472938049101,0.8318585999999999,100.45734787897301,0.8443707,100.77498093505699,0.5607968000000001,106.197955904667,0.82347,99.9235132735243,0.7336010000000001,102.190067544992,0.7916736,101.28576912570401,0.8508751,99.9214603821367,0.8195127000000001,99.9530876833845,0.7778335999999999,100.524715775413
2020-10-21,,,,,,,,,,,,,,,,,,,,
2020-10-22,,,,,,,,,,,,,,,,,,,,
2020-10-23,,,,,,,,,,,,,,,,,,,,
2020-10-24,,,,,,,,,,,,,,,,,,,,
2020-10-25,,,,,,,,,,,,,,,,,,,,
2020-10-26,,,,,,,,,,,,,,,,,,,,
2020-10-27,,,,,,,,,,,,,,,,,,,,
2020-10-28,,,,,,,,,,,,,,,,,,,,
2020-10-29,,,,,,,,,,,,,,,,,,,,
2020-10-30,,,,,,,,,,,,,,,,,,,,
2020-10-31,0.7492989000000001,102.816927859927,0.8250265999999999,101.165354774958,0.837859,101.273072369277,0.5145294,110.428785651774,0.8189613,100.724261718555,0.6933638000000001,102.067341912863,0.7768195999999999,101.404121903801,0.8464754999999999,100.53062331699101,0.8077475000000001,100.258949956407,0.7730818,101.30435783297199
2020-11-01,,,,,,,,,,,,,,,,,,,,
2020-11-02,,,,,,,,,,,,,,,,,,,,
2020-11-03,,,,,,,,,,,,,,,,,,,,
2020-11-04,,,,,,,,,,,,,,,,,,,,
2020-11-05,,,,,,,,,,,,,,,,,,,,
2020-11-06,,,,,,,,,,,,,,,,,,,,
2020-11-07,,,,,,,,,,,,,,,,,,,,
2020-11-08,,,,,,,,,,,,,,,,,,,,
2020-11-09,,,,,,,,,,,,,,,,,,,,
2020-11-10,0.7329041999999999,103.292096316955,0.8202569,101.710630087829,0.8333448,101.721344634313,0.48462910000000003,111.48574296740699,0.8151399,101.35814351281,0.6596455,101.731197420987,0.7644692,101.452134517788,0.8431816999999999,101.080172183846,0.7997612,100.45565303411699,0.7664233,101.815885119442
2020-11-11,,,,,,,,,,,,,,,,,,,,
2020-11-12,,,,,,,,,,,,,,,,,,,,
2020-11-13,,,,,,,,,,,,,,,,,,,,
2020-11-14,,,,,,,,,,,,,,,,,,,,
2020-11-15,,,,,,,,,,,,,,,,,,,,
2020-11-16,,,,,,,,,,,,,,,,,,,,
2020-11-17,,,,,,,,,,,,,,,,,,,,
2020-11-18,,,,,,,,,,,,,,,,,,,,
2020-11-19,,,,,,,,,,,,,,,,,,,,
2020-11-20,0.7132066999999999,104.097422438417,0.8146753999999999,102.43455735864599,0.8282099,102.36017858631,0.4532905,111.78522350470301,0.8104166,102.196796778986,0.6189549,101.37667900342899,0.7489125,101.609885448062,0.8393280000000001,101.81776716190201,0.7911446,100.858311358555,0.7561852,102.490728054765
2020-11-21,,,,,,,,,,,,,,,,,,,,
2020-11-22,,,,,,,,,,,,,,,,,,,,
2020-11-23,,,,,,,,,,,,,,,,,,,,
2020-11-24,,,,,,,,,,,,,,,,,,,,
2020-11-25,,,,,,,,,,,,,,,,,,,,
2020-11-26,,,,,,,,,,,,,,,,,,,,
2020-11-27,,,,,,,,,,,,,,,,,,,,
2020-11-28,,,,,,,,,,,,,,,,,,,,
2020-11-29,,,,,,,,,,,,,,,,,,,,
2020-11-30,0.6676307,107.408312083831,0.8020124,104.58954846451999,0.8178129,104.40776364493401,0.40410799999999997,112.033592215764,0.7993548,104.574149775783,0.5357892,102.19398373728399,0.7109513000000001,102.938410077409,0.8314290999999999,103.915641770492,0.775123,102.33096266803601,0.7249865,104.64861286860099
2020-12-01,,,,,,,,,,,,,,,,,,,,
2020-12-02,,,,,,,,,,,,,,,,,,,,
2020-12-03,,,,,,,,,,,,,,,,,,,,
2020-12-04,,,,,,,,,,,,,,,,,,,,
2020-12-05,,,,,,,,,,,,,,,,,,,,
2020-12-06,,,,,,,,,,,,,,,,,,,,
2020-12-07,,,,,,,,,,,,,,,,,,,,
2020-12-08,,,,,,,,,,,,,,,,,,,,
2020-12-09,,,,,,,,,,,,,,,,,,,,
