AdminStrata,Adamawa,Adamawa,Adamawa,Central,Central,Central,East,East,East,Far-North,Far-North,Far-North,Littoral,Littoral,Littoral,North,North,North,North-West,North-West,North-West,South,South,South,South-West,South-West,South-West,West,West,West
2019-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-31,112.143621679478,104.46386859396999,90.588,98.5783640279222,101.81869042239599,72.663,97.13241005426599,100.51585157164699,72.64399999999999,180.011410196567,166.992948110725,48.596000000000004,96.21266513497991,97.2683631950889,93.825,134.53954886384898,116.871984447556,68.494,103.368816930138,110.584271778687,75.012,109.469113805809,103.54593724350201,90.56,96.621479698179,103.727331154721,91.902,99.13975529167179,107.6333686932,67.904
2019-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-10,110.521379989769,103.854355336518,67.196,87.12598559082011,96.36358516712829,33.872,98.3030064403634,98.04577161557009,38.298,171.149454453184,153.933214161052,34.493,86.2753766239705,86.0656099390576,45.089,141.88795017671998,116.69468233419599,61.534,102.548148148148,102.739052855288,99.85700000000001,95.7819664737277,97.9663464739251,22.586,102.166593008818,93.22760961397509,110.759,94.77113811058771,99.8990516275839,66.242
2019-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-20,103.248403205203,101.531939044328,54.483999999999995,75.7678741536006,90.0646932276446,30.61,85.5269691335928,94.6308256903994,27.189,129.63017971186702,135.290375203915,20.375,68.1057736133838,79.1492952759991,33.382,106.463878326996,108.458070212092,30.772,93.181644873252,96.54438198575069,71.743,72.4524572101389,92.2674443761737,10.999,79.63327106479208,84.48806204553792,46.523,89.6107707893466,93.97663624936621,45.146
2019-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,92.67962085308059,100.158422880901,63.873999999999995,58.73308697632321,83.2588695134926,27.397,63.483077082162,87.38010694293591,22.741,112.14099086022,136.344230769231,47.153,48.2430252841909,72.8042742487037,36.257,93.1226978701342,106.40945772531099,52.165,92.9127522247385,95.6128798678524,92.055,34.7807082431106,84.0865625144147,8.136000000000001,73.92683280332159,82.87570067590809,92.851,83.3663865310941,89.72553264992071,57.266999999999996
2019-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-10,96.90819001910856,100.7058515326265,89.71449999999999,83.35949020745855,88.61992567581439,72.74799999999999,75.5122457679561,90.1449229470129,49.8935,147.9439465165835,153.483799555301,104.375,85.41983155066399,84.1638159212328,168.3305,85.51943198804184,104.027160481886,67.25800000000001,106.41631423475799,102.8969825098305,171.68150000000003,47.94121914650075,85.8038558129588,30.338,89.46045902567644,91.36232816512235,204.51099999999997,107.388292374952,99.70704951249249,135.9235
2019-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-20,105.4822363742165,103.038675358957,97.4505,113.35821597716651,90.2404464705738,70.565,99.014319631993,88.46645533553335,50.81700000000001,162.6700487197285,153.51114189168652,89.22299999999998,112.7149338518435,88.11300978678695,140.1805,110.21504385217,111.529185927908,109.7205,115.805775066688,104.3639670929885,142.598,97.20457310596545,85.30539338652154,52.193,102.18624049910746,90.6318736460705,136.8375,125.3883298373485,102.64827386273046,115.4225
2019-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-31,119.57398658459701,109.54239345295801,140.4665,140.368287640892,98.30050822932616,74.83599999999998,124.653123945879,93.65059063510495,55.583,138.761281696194,140.3004245796355,57.924,130.779069001372,95.7231074224016,138.0505,116.0765401494625,114.55199950925399,100.52799999999999,124.98390283703299,109.786807832953,184.28500000000003,132.70833333333348,89.69330436218104,24.677,111.2129289203014,95.6836566040258,186.475,142.3056428473835,112.81593577378749,155.268
2019-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-10,120.15062340010101,110.433852107011,100.35400000000001,134.3058275747385,100.213321471396,62.666,118.32580345178549,96.90659178244164,45.194,109.724697768134,134.04678774621698,69.39500000000001,132.444151153098,104.305214476491,188.4355,118.03655623798001,114.400234136069,84.1725,115.106882037991,109.19317966330249,121.468,134.4907218893605,89.0997301772093,28.7315,110.8294461720715,101.49442625523675,205.558,130.102115051388,113.640544942367,112.74350000000001
2019-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-20,113.64242839934599,108.22768810920451,82.20749999999998,105.5474754105783,96.87207292650524,39.0025,93.5030281225642,91.74859783003214,29.5645,89.88927064603996,122.3629382034555,64.655,104.69017400508449,97.27080898248789,86.83500000000001,98.99511877884495,104.74732420649701,73.209,105.3426993498395,105.86051208638699,93.2,75.29778729903694,78.67458826967732,12.512,106.06319418597849,97.93448728589249,139.409,124.15649452269201,115.6563668955165,118.6685
2019-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-31,88.30034677479865,100.50769264304076,78.1135,90.8071626708936,95.26383677977589,71.65299999999999,82.61014783189569,87.83713498572534,57.459,103.11113068720451,118.272889088857,101.7525,101.48646629080855,98.141943242906,183.29150000000004,93.01614725230914,101.24246317496645,98.5805,85.89815318598515,102.41247828120649,110.029,83.4646492008823,74.161325820045,56.596999999999994,99.28500720109881,96.9426304332561,178.6085,102.10632829118404,111.54848759783,104.1975
2019-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-10,82.33459798532391,99.71453958401135,80.11449999999999,81.47832774817334,97.03819237831705,72.154,76.94503619493774,87.772631542342,55.400000000000006,102.51043975271216,116.11620584905148,43.298,100.50037883234285,106.988505014835,190.76299999999998,88.5505588465021,98.07765509327275,74.428,81.38759729101386,100.66746164314364,108.83800000000001,94.87214633178961,87.90278181239714,83.5455,93.10925401068495,98.19475520052035,157.53050000000002,102.21439983298478,113.48257611230301,119.65
2019-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-20,87.70826210451565,101.9590641502111,98.5665,84.3069534162534,98.12442003403609,72.1095,83.68593376149099,90.28079659948969,63.215,114.978753746355,118.768490985057,43.289,114.85454335103651,110.97766789692099,142.1045,98.7755523510699,102.1604739043314,89.614,88.38857405848005,102.81764000947351,120.6665,101.01863564697689,93.64612132457964,70.264,101.54185434849165,103.40543209806249,141.466,97.68275095394071,115.11448719640899,91.27
2019-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-30,100.6367740985605,102.48452585969746,98.4015,88.75786989376084,102.37286467576101,99.213,87.72472593357546,95.0346315933226,76.96000000000001,113.02235498801845,118.2213399860415,41.133,112.06971234073194,113.6247647918425,130.6035,101.97337241579831,103.2437744455095,82.006,101.31820331460699,104.459010323836,150.4105,96.95620457781854,99.9294886720584,86.067,100.85292226557675,103.77541591907999,125.491,106.39279164340951,116.33133823187501,112.648
2019-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-10,118.54570976582501,106.47651651338299,112.25899999999999,96.5769607659031,100.27474817231456,101.535,101.5764525870095,97.01817508540981,100.76150000000001,146.60604838257848,113.6832804120515,36.4195,110.068461171503,113.2045833101185,151.063,125.0787874692935,108.8981187359845,77.547,104.9900093063995,100.4154026838569,102.49349999999998,89.3983006762615,98.1521670905048,91.449,104.526241240495,102.5130960105545,143.6775,109.18488251244949,113.634092574208,108.6065
2019-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-20,119.5706076193535,106.208773316644,76.87899999999999,98.352940024096,94.89776234567904,90.4805,110.7981624377515,97.10597109227935,102.183,188.139153430298,112.76628370027949,24.854999999999997,106.72783085667575,109.2458874056415,94.954,137.0687890423875,107.800864743528,51.406,105.51110236310299,99.47434032268339,106.97149999999999,94.98432503899178,93.7424468614488,116.374,103.3157903034253,103.7723889737055,114.03900000000002,112.1293079955985,111.34536290956551,93.805
2019-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-31,156.3576456839705,111.10950252907199,138.0285,111.683330570186,98.2052555708898,148.2815,128.409976759932,102.8682144692308,137.91649999999998,263.0390302879995,120.3696693915355,13.574,107.19956035018774,106.8371278371535,107.7765,197.06873726609552,114.17267144696899,70.939,115.14006821635749,99.873713529258,149.5025,99.35409710438469,95.59532629261494,127.046,109.583402581574,102.6297478481973,127.9015,119.64602747930499,109.0169171304985,123.19800000000001
2019-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-10,155.15754483816,111.30486849722449,9.879999999999999,116.9772591608415,98.7296977198003,54.986999999999995,131.4702005014695,104.75797788982649,55.066500000000005,243.207904980537,124.923750864596,0.30499999999999994,104.5571481073135,104.87749135105625,88.83950000000002,209.352281273502,116.401356100323,1.272,129.345493337796,101.50225233268199,42.706999999999994,113.381669328555,100.24884735935646,95.8545,116.1131737595215,102.510439347702,93.012,122.59434406701351,110.09626959757,46.2365
2019-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-20,185.681742159475,113.811618454111,3.072,135.880245188624,102.267068267604,27.9135,146.6283150459775,111.79211814553,61.077,172.5111978037855,139.159626697333,0.0,119.40527534171551,113.16970925228901,42.0025,245.094715555952,123.3274257373035,0.20700000000000002,152.948858998474,105.536906558141,13.2725,122.96954159051052,105.55282397428022,67.8375,127.722831668154,107.414778278171,35.243,133.811165674085,110.1824754921665,12.6715
2019-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-30,83.28787719850345,123.2708148921595,0.8675,125.80380352989451,104.07404242048,17.439500000000002,131.0292477122705,114.148671965511,30.073499999999996,100.80211288271549,147.48877587783699,0.0,137.54020321284452,113.9022206908275,20.378500000000003,95.3328390179601,130.8154961714195,0.0925,158.85022869411,110.8231190216235,2.091,128.3259010938835,104.72707228613135,31.487000000000002,149.11690615240948,110.29044546515,19.7955,130.1512373968835,114.572279927519,2.0895
2019-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-10,79.4854808435464,130.972936697857,0.4585,103.45081430856482,106.1196737717085,1.5615,113.70631335509151,116.24550928594451,4.0665,100.0,170.7966963791105,0.0,101.264197400122,107.28639947971695,4.1160000000000005,99.83063969805485,146.5792393633305,0.016,105.49704895266748,114.7143690459415,1.9845000000000002,96.5439723320159,100.92506613244839,7.9185,102.94478870094323,109.0785523626945,8.723500000000001,85.713393498423,113.74984206963299,2.687
2019-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-20,84.47954697861564,136.752412162039,0.012,94.94933410538505,111.41801572919599,3.7945,98.0649974355387,122.83173551678699,18.956,100.0,198.598027960811,0.0,86.32761592466471,109.7437951163555,6.575,100.0841584158415,158.7008597847835,0.0,78.99597957187876,118.3833931819525,0.46449999999999997,89.9643354974821,105.14899916844381,22.234,89.93042457772775,110.6349685094015,4.394,74.27800397689614,118.01044216998301,0.9125000000000001
2019-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-31,96.80055401662051,149.518860580175,0.013000000000000001,80.2337786259542,113.70401670312151,1.461,81.17148633606685,125.531059189059,2.71,100.0,262.17210591133,0.0,82.9738275074653,113.67389682244449,2.9275,100.109945027486,194.6428900138055,0.0,92.36407628807285,120.333282030474,0.53,81.44585445262496,106.1024880881532,3.8754999999999997,79.90783410138249,116.706425251428,2.8925,96.265060240964,121.51476399427901,0.7825
2020-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10,100.488631830874,150.04170220237802,0.052000000000000005,103.045637415137,114.96092907347,1.137,97.80330624824879,124.9593056396215,3.24,100.0,243.207904980537,0.0,97.34089331173337,103.69953470305501,1.528,100.0,208.7574231962215,0.0,101.85070122492449,128.014354627201,0.48,103.952779704687,108.5851917057905,5.85,78.34700861749064,111.9918067069185,1.715,104.00362468078099,118.72933052140701,0.93
2020-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-20,100.70759417978901,180.16627473600153,0.04,89.3566791265001,129.099307716429,1.028,56.1359537854938,126.5903416736015,2.416,100.0,172.5111978037855,0.0,75.65535023635584,111.21855171366101,1.389,100.0,244.689714472085,0.0,100.54498347181296,147.0428749900325,0.244,64.19604311783245,110.1374173492695,4.513,67.85444630872482,117.427599790724,1.569,101.65231652316525,127.6064175622445,0.684
2020-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-31,101.140721801554,83.0731806203122,0.193,80.734844552114,114.29083533795551,1.8319999999999999,52.105889351576394,107.1260968880041,1.8619999999999999,100.0,100.80211288271549,0.0,59.7525236079453,119.4801996672215,1.7630000000000001,100.0,95.4253479370831,0.0,91.2653446647781,146.43130694186902,0.8740000000000001,57.257623654125005,107.320142360817,3.727,53.5266429521038,122.26211297242651,1.6130000000000002,91.44731991447321,123.36050624078152,0.789
2020-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
