AdminStrata,Bamako,Bamako,Bamako,Gao-Menaka,Gao-Menaka,Gao-Menaka,Kayes,Kayes,Kayes,Kidal,Kidal,Kidal,Koulikoro,Koulikoro,Koulikoro,Mopti,Mopti,Mopti,Segou,Segou,Segou,Sikasso,Sikasso,Sikasso,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni
2019-07-31,109.307010306688,99.07148142594102,112.444,90.12302469243829,97.7383844746393,20.678,139.306060150053,111.305270934485,113.615,101.075929910851,103.781006378455,11.687000000000001,113.499779292228,102.630848680515,93.931,96.29340172392858,94.8432310454972,63.57,113.23814177389299,109.29511580632798,88.193,91.9296730520953,93.70840177784142,78.615,97.1525131228878,96.55496804749079,8.67
2019-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-10,97.6757659270584,96.61436234935621,57.667,122.711903097402,118.55580059829201,43.468,113.524719346313,102.14297107110701,44.871,111.26238375980101,108.605325872967,12.671,102.699084212622,99.522798384424,53.968,115.29967377803301,103.93167339747801,66.343,108.874947952811,106.835496886803,55.191,104.12646322219,99.47021022942052,110.71600000000001,103.826999466414,100.27098947779601,11.327
2019-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-20,114.564694822045,103.14510086855199,119.667,116.942184471413,109.974082220744,20.576,96.731992167871,97.72802503004058,54.81399999999999,101.67022385466801,95.26513291027331,6.609,111.896492236918,103.660613620553,85.336,126.82447804527,107.622131385432,68.017,123.7698287081,111.869797859691,92.939,115.025710556112,103.47639084975,119.656,106.44466984983102,101.71696443699801,13.029000000000002
2019-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-31,122.732712838963,111.11118314424601,148.0,138.984741784038,122.229679133052,44.371,98.0429238435281,108.569238005285,140.197,127.08528167446,120.86352609129999,27.794,115.513141152209,110.34971654379801,113.962,128.874788896553,111.013853941741,72.361,120.241130129766,114.85212083428301,92.794,115.920808275844,101.978373083384,105.436,126.17433624473101,116.40951824029499,23.717
2019-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-10,156.82966807813102,120.72700509634899,135.667,111.72181560125799,116.59784536382601,5.343,107.39354806121901,108.749914023103,50.126000000000005,116.65854609238,114.613748498835,3.483,136.83759456094998,115.265769572472,76.501,122.011014508214,111.45262112698299,32.619,138.424177291793,119.735483174818,69.604,120.557007255373,106.757828300898,107.70100000000001,123.52385674150699,113.78854625550699,5.575
2019-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-20,147.681304347826,119.549022556391,46.0,110.894517586261,110.34310042574499,3.375,124.96959735496999,112.74016922975001,62.748000000000005,129.152127881662,109.83700470572201,2.029,136.240065959737,115.523996930055,37.483000000000004,118.74508532284901,112.524109867752,31.498,138.660206743186,121.74179646881001,43.966,117.00874758280001,108.40268788250401,71.539,125.58724368540301,112.746153846154,6.153
2019-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-30,117.239703828039,117.167599400396,20.666999999999998,53.602160501998995,106.274982512241,1.527,94.4612036991247,110.157437884628,29.934,71.05273908247891,107.104875817167,1.881,111.357991700201,114.375859076843,17.699,112.683594124988,114.930689362827,19.789,123.87542618323099,119.465531114433,11.588,114.376663620833,108.172744635054,41.078,93.16966175395392,111.87568116051001,2.484
2019-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-10,76.45136839626458,117.834554140127,27.221999999999998,63.5106919144647,109.488095635623,2.74,112.90467445608999,111.22125268466299,38.109,78.63045394446891,109.243336199484,0.363,86.4583444011178,114.386739326758,16.19,116.105004101723,119.33473596870701,9.479,100.32874056999201,120.994439007756,11.049000000000001,101.543323945098,110.559731132613,36.739000000000004,94.3648096152899,113.235679128705,0.52
2019-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-20,81.9166456763093,122.458596355122,26.666999999999998,86.61087866108791,113.040163436912,0.637,100.110178443644,108.85685063144001,10.093,91.7884168727055,113.922467694873,0.006999999999999999,87.3038641686183,118.276495581893,15.757,116.54843110504801,124.071576149179,3.447,80.1273217786231,125.193298135698,8.647,103.68229607852899,114.126717632427,37.031,91.425612702796,114.941202948292,0.239
2019-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-31,122.72834552749599,121.64719445498899,14.110999999999999,113.32998409109899,115.040204678363,0.158,122.996067614664,99.64267868841542,7.794,101.52686698639499,108.78099520182501,0.003,115.334278289629,114.91448372329599,6.874,108.135119800986,123.97322463867799,1.851,99.56049398000559,120.644590595,2.471,128.607509681765,117.808282459295,23.162,97.98270893371759,115.919641301076,0.121
2019-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-10,121.58116621666402,130.092466330066,0.556,104.49133675346,98.6129480411225,0.0,80.62719149417491,107.09838865571301,0.626,100.06997900629801,106.028087718229,0.0,116.453657340943,122.113977196857,0.627,103.763404599717,121.086114472616,0.087,100.315234779336,127.468899699209,0.203,137.429674572532,117.07756509308001,4.555,100.465477114042,116.741551821786,0.0
2019-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-20,112.69130613550199,127.98445888078899,0.0,100.34574730810999,106.11784123820499,0.0,88.17029418799329,116.75961422865801,0.012,100.0199980002,123.539141516852,0.0,99.99429354028759,122.710980640011,0.022000000000000002,101.92061459667102,119.386369628263,0.002,87.22042529763951,123.864755335415,0.0,121.34674134419599,114.068270611631,0.415,100.098902185738,119.682703153352,0.0
2019-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-30,97.9402486546669,119.302254463906,0.0,100.0,59.881144238517294,0.0,97.5426370805061,101.50777149337699,0.0,100.0,71.9387755102041,0.0,99.86879100281159,113.061061460882,0.006999999999999999,100.839496302219,113.00503869928801,0.001,99.23166699085779,119.612145878101,0.0,118.441316014622,119.867614134138,0.258,100.0,92.62116570078621,0.0
2019-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-10,100.0,86.385185978312,0.0,100.0,65.59109182112489,0.0,100.09998000399901,106.164661979809,0.0,100.0,78.67254199944921,0.0,100.119748528091,92.8711500749798,0.004,100.0199980002,115.774271032868,0.0,100.01,100.364130310709,0.001,102.423505193225,111.404824489755,0.273,100.02999400120001,94.69803541110839,0.005
2019-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-20,100.0,86.19767007497109,0.0,100.0,86.90785298020892,0.0,100.0,97.59864165588621,0.0,100.0,91.80401558285891,0.0,100.069972011196,88.5718806033119,0.0,100.01,116.39775837351802,0.0,100.02,78.424376494095,0.001,103.13629702002899,108.06838737831998,0.025,100.309566606751,91.77960301163591,0.04
2019-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-31,100.0,122.10840470676001,0.0,100.0,113.32998409109899,0.0,100.0,122.123050418782,0.0,100.0,101.52686698639499,0.0,100.0299970003,115.069416990303,0.0,100.0,108.49949823290702,0.0,100.03,99.33110367892981,0.001,102.1409455843,130.633508339915,0.006999999999999999,100.598086124402,98.52729885057471,0.047
2020-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10,100.0,121.58116621666402,0.0,100.0,104.49133675346,0.0,100.0,80.6565628004298,0.0,100.0,100.06997900629801,0.0,100.0,116.48355493352,0.0,100.0,103.776638791476,0.0,100.02,100.32934976945499,0.0,100.259844093544,137.476172321769,0.0,100.568295114656,101.044083526682,0.0
2020-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-20,100.0,112.69130613550199,0.0,100.0,100.34574730810999,0.0,100.0,88.17029418799329,0.0,100.0,100.0199980002,0.0,100.0,100.034230944774,0.0,100.0,101.929150661545,0.0,100.01,87.2410708141215,0.0,100.07,122.22432799519899,0.0,100.28947893791201,100.690131124914,0.0
2020-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-31,100.0,97.9402486546669,0.0,100.0,100.0,0.0,100.0,97.5426370805061,0.0,100.0,100.0,0.0,100.0,99.8969168775185,0.0,100.0,100.839496302219,0.0,100.0,99.26084419373659,0.0,100.32,120.230186930326,0.032,100.0,100.598086124402,0.0
2020-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-10,100.0,100.0,0.0,100.0,100.0,0.0,100.0,100.09998000399901,0.0,100.0,100.0,0.0,100.0,100.119748528091,0.0,100.0,100.0199980002,0.0,100.0,100.03,0.0,100.40905916392299,103.04217991788,0.032,100.18,100.777511961722,0.018000000000000002
2020-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-20,100.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,100.0,100.069972011196,0.0,100.0,100.01,0.0,100.01,100.04,0.001,100.71005917159799,103.855421686747,0.14800000000000002,101.48,102.07336523126,0.13
2020-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-29,100.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0299970003,0.0,100.0,100.0,0.0,100.01,100.04,0.0,100.853374709077,103.230458609749,0.22,101.48,102.07336523126,0.0
2020-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-10,105.56,105.56,0.556,100.0,100.0,0.0,101.49,101.49,0.149,100.0,100.0,0.0,102.256840423407,102.256840423407,0.24,100.31,100.31,0.031,101.25974805039,101.27974405119,0.127,104.292109189853,104.86779898441601,1.514,101.33,102.073778664008,0.003
2020-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-20,105.56,105.56,0.0,100.0,100.0,0.0,101.66983301669799,101.66983301669799,0.019,100.0,100.0,0.0,104.150079617834,104.150079617834,0.225,100.37,100.37,0.006,102.24887556221901,102.268865567216,0.10300000000000001,116.64978574211099,117.078998073218,3.238,100.03,101.79676582152099,0.0
2020-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-31,114.291365839185,114.291365839185,1.0,100.0,100.0,0.0,102.300218124132,102.300218124132,0.15,100.0,100.0,0.0,106.819284120671,106.819284120671,0.547,100.72,100.72,0.035,104.333134565693,104.343072947724,0.268,148.769760326364,148.56875,8.587,100.03,101.51,0.0
2020-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10,104.468016714883,108.93603342976499,2.0,100.01,100.01,0.001,99.51904578684109,100.952289342055,0.177,100.0,100.0,0.0,104.101801644219,106.070929419986,1.131,101.839762611276,102.146389713155,0.255,107.489935399307,108.667977159974,1.11,118.80256850863701,119.923501912452,4.447,100.2,101.71,0.02
2020-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-20,112.505921364282,115.798199905258,6.0,100.01,100.01,0.0,97.7854734347945,99.30745398213959,0.40299999999999997,100.0,100.0,0.0,109.990278920212,113.06161984949,3.031,105.99748086425699,106.355973258405,0.65,111.178896717649,113.11517650090201,1.561,116.22312872312901,121.32120603608699,12.865,102.48,103.99,0.228
2020-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-30,81.1981338507906,87.2225875390432,1.6669999999999998,100.01,100.01,0.0,95.0615271778991,96.9733754147447,1.085,100.0,100.0,0.0,94.5008460236887,98.7720234917245,1.476,105.155864338605,105.814059786086,0.598,100.424410946875,103.605769230769,1.053,76.8955141603693,95.3166320124352,6.166,102.5,104.01,0.002
2020-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-10,68.7949260042283,74.06761545817629,5.111000000000001,100.139706616106,100.149685660114,0.035,83.2578343158548,84.2589788625765,1.929,100.159696576505,100.159696576505,0.035,84.847354928921,88.83988997074621,3.697,91.18090073806299,92.8742157155662,0.8590000000000001,79.71930576387399,85.22040204640591,2.2680000000000002,97.0119875159597,104.23754274024,25.676,102.336961949466,103.86497553180901,0.017
2020-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,
