AdminStrata,Bamako,Bamako,Gao-Menaka,Gao-Menaka,Kayes,Kayes,Kidal,Kidal,Koulikoro,Koulikoro,Mopti,Mopti,Segou,Segou,Sikasso,Sikasso,Tombouctou-Taoudeni,Tombouctou-Taoudeni
2020-02-14,,,,,,,,,,,,,,,,,,
2020-02-15,,,,,,,,,,,,,,,,,,
2020-02-16,,,,,,,,,,,,,,,,,,
2020-02-17,,,,,,,,,,,,,,,,,,
2020-02-18,,,,,,,,,,,,,,,,,,
2020-02-19,,,,,,,,,,,,,,,,,,
2020-02-20,0.20239440000000003,94.22778541871065,0.1328752,102.99549720793101,0.26412264999999996,103.054081611898,0.11566509999999999,103.555120494919,0.2490158,101.54141227472302,0.20111895,102.79521716972201,0.22846885000000003,103.046426405335,0.31239465,99.93088287646356,0.11124275,101.5361456594415
2020-02-21,,,,,,,,,,,,,,,,,,
2020-02-22,,,,,,,,,,,,,,,,,,
2020-02-23,,,,,,,,,,,,,,,,,,
2020-02-24,,,,,,,,,,,,,,,,,,
2020-02-25,,,,,,,,,,,,,,,,,,
2020-02-26,,,,,,,,,,,,,,,,,,
2020-02-27,,,,,,,,,,,,,,,,,,
2020-02-28,,,,,,,,,,,,,,,,,,
2020-02-29,0.19989445,94.57341296498205,0.1326773,103.3144474959395,0.2562087,102.6456482599175,0.11517795,103.376940610406,0.24362184999999997,101.73446785156301,0.19766435000000002,103.0915473991755,0.2250892,103.83228257681749,0.30855095,99.33012253129769,0.11110220000000001,101.45275080559699
2020-03-01,,,,,,,,,,,,,,,,,,
2020-03-02,,,,,,,,,,,,,,,,,,
2020-03-03,,,,,,,,,,,,,,,,,,
2020-03-04,,,,,,,,,,,,,,,,,,
2020-03-05,,,,,,,,,,,,,,,,,,
2020-03-06,,,,,,,,,,,,,,,,,,
2020-03-07,,,,,,,,,,,,,,,,,,
2020-03-08,,,,,,,,,,,,,,,,,,
2020-03-09,,,,,,,,,,,,,,,,,,
2020-03-10,0.19772225000000002,95.95025211307865,0.13088875,103.311160126837,0.24430049999999998,101.882909283515,0.11393565,102.9229990727015,0.23487964999999997,101.6868044004365,0.19067669999999998,103.34244483718649,0.21760804999999997,104.5491784385135,0.31019995,98.64475723034406,0.11064185,101.27260703352351
2020-03-11,,,,,,,,,,,,,,,,,,
2020-03-12,,,,,,,,,,,,,,,,,,
2020-03-13,,,,,,,,,,,,,,,,,,
2020-03-14,,,,,,,,,,,,,,,,,,
2020-03-15,,,,,,,,,,,,,,,,,,
2020-03-16,,,,,,,,,,,,,,,,,,
2020-03-17,,,,,,,,,,,,,,,,,,
2020-03-18,,,,,,,,,,,,,,,,,,
2020-03-19,,,,,,,,,,,,,,,,,,
2020-03-20,0.19790555,96.8549037411176,0.13015225,103.33943094327651,0.24082940000000003,101.73384806109549,0.11329120000000001,102.68375597553549,0.2328077,101.766104821272,0.18803799999999998,103.63748692220999,0.21452954999999999,104.7123818752625,0.3160769,98.81860984404516,0.11046385,101.24387667799849
2020-03-21,,,,,,,,,,,,,,,,,,
2020-03-22,,,,,,,,,,,,,,,,,,
2020-03-23,,,,,,,,,,,,,,,,,,
2020-03-24,,,,,,,,,,,,,,,,,,
2020-03-25,,,,,,,,,,,,,,,,,,
2020-03-26,,,,,,,,,,,,,,,,,,
2020-03-27,,,,,,,,,,,,,,,,,,
2020-03-28,,,,,,,,,,,,,,,,,,
2020-03-29,,,,,,,,,,,,,,,,,,
2020-03-30,,,,,,,,,,,,,,,,,,
2020-03-31,0.1984,97.5563010609444,0.12979245,103.4521260649885,0.23896615,101.66434171664,0.112669,102.4502687706455,0.23278625,102.0642855802285,0.18573415,103.74878474827699,0.21202020000000002,104.65206470194249,0.32484835,99.2840051532029,0.11030515,101.18869222708949
2020-04-01,,,,,,,,,,,,,,,,,,
2020-04-02,,,,,,,,,,,,,,,,,,
2020-04-03,,,,,,,,,,,,,,,,,,
2020-04-04,,,,,,,,,,,,,,,,,,
2020-04-05,,,,,,,,,,,,,,,,,,
2020-04-06,,,,,,,,,,,,,,,,,,
2020-04-07,,,,,,,,,,,,,,,,,,
2020-04-08,,,,,,,,,,,,,,,,,,
2020-04-09,,,,,,,,,,,,,,,,,,
2020-04-10,0.19970555,98.23192368214006,0.1290761,103.32644783077801,0.23870799999999998,101.7791647218585,0.1120631,102.2249878103165,0.23473465000000002,102.7253169954895,0.18369895,103.71100224685999,0.21048875,104.6228634727135,0.33490315000000004,99.70809263528739,0.11004499999999999,101.0329609421705
2020-04-11,,,,,,,,,,,,,,,,,,
2020-04-12,,,,,,,,,,,,,,,,,,
2020-04-13,,,,,,,,,,,,,,,,,,
2020-04-14,,,,,,,,,,,,,,,,,,
2020-04-15,,,,,,,,,,,,,,,,,,
2020-04-16,,,,,,,,,,,,,,,,,,
2020-04-17,,,,,,,,,,,,,,,,,,
2020-04-18,,,,,,,,,,,,,,,,,,
2020-04-19,,,,,,,,,,,,,,,,,,
2020-04-20,0.20512775,99.2672106379841,0.12675565,102.72848001580849,0.2443013,103.124847792532,0.11072785,101.755081807799,0.24401475,104.63344543497249,0.17890575,102.95144807536451,0.20978000000000002,104.5271212028545,0.35414524999999997,99.28302393875359,0.10941565,100.7417441271875
2020-04-21,,,,,,,,,,,,,,,,,,
2020-04-22,,,,,,,,,,,,,,,,,,
2020-04-23,,,,,,,,,,,,,,,,,,
2020-04-24,,,,,,,,,,,,,,,,,,
2020-04-25,,,,,,,,,,,,,,,,,,
2020-04-26,,,,,,,,,,,,,,,,,,
2020-04-27,,,,,,,,,,,,,,,,,,
2020-04-28,,,,,,,,,,,,,,,,,,
2020-04-29,,,,,,,,,,,,,,,,,,
2020-04-30,0.20771669999999998,98.99068311052595,0.12470265,101.85312151470251,0.24910920000000003,103.99356379257848,0.11000035000000001,101.53859187858001,0.2485344,104.79071826198751,0.176661,102.3759184139885,0.2095149,104.226032601798,0.36330074999999995,98.4931387368546,0.10917955,100.674358197571
2020-05-01,,,,,,,,,,,,,,,,,,
2020-05-02,,,,,,,,,,,,,,,,,,
2020-05-03,,,,,,,,,,,,,,,,,,
2020-05-04,,,,,,,,,,,,,,,,,,
2020-05-05,,,,,,,,,,,,,,,,,,
2020-05-06,,,,,,,,,,,,,,,,,,
2020-05-07,,,,,,,,,,,,,,,,,,
2020-05-08,,,,,,,,,,,,,,,,,,
2020-05-09,,,,,,,,,,,,,,,,,,
2020-05-10,0.2091,97.83512873947501,0.12326909999999999,101.39556413315901,0.2535278,104.415026681014,0.10947530000000001,101.502533819263,0.2499617,103.606269394116,0.1756477,102.3362286186985,0.20938729999999997,104.0691672574505,0.37350885,97.66858317557165,0.1091117,100.71399770989049
2020-05-11,,,,,,,,,,,,,,,,,,
2020-05-12,,,,,,,,,,,,,,,,,,
2020-05-13,,,,,,,,,,,,,,,,,,
2020-05-14,,,,,,,,,,,,,,,,,,
2020-05-15,,,,,,,,,,,,,,,,,,
2020-05-16,,,,,,,,,,,,,,,,,,
2020-05-17,,,,,,,,,,,,,,,,,,
2020-05-18,,,,,,,,,,,,,,,,,,
2020-05-19,,,,,,,,,,,,,,,,,,
2020-05-20,0.2079056,95.4067405488709,0.1229391,101.63949938142599,0.2555182,103.45025845786701,0.10854164999999999,101.25475005907649,0.24785515,100.95309803889671,0.17483805,102.43270676811599,0.20853054999999998,103.708078406077,0.3754695,94.7038184512289,0.10931745,100.955358919408
2020-05-21,,,,,,,,,,,,,,,,,,
2020-05-22,,,,,,,,,,,,,,,,,,
2020-05-23,,,,,,,,,,,,,,,,,,
2020-05-24,,,,,,,,,,,,,,,,,,
2020-05-25,,,,,,,,,,,,,,,,,,
2020-05-26,,,,,,,,,,,,,,,,,,
2020-05-27,,,,,,,,,,,,,,,,,,
2020-05-28,,,,,,,,,,,,,,,,,,
2020-05-29,,,,,,,,,,,,,,,,,,
2020-05-30,,,,,,,,,,,,,,,,,,
2020-05-31,0.22778330000000002,96.84110967479236,0.12411335000000001,103.87831358941548,0.26700290000000004,101.15465224178351,0.1085932,102.146324120448,0.2593139,99.47514985725809,0.17512585,103.8181173402005,0.20864375,103.328876214888,0.41285384999999997,95.11455161419062,0.10861655,100.822033354246
2020-06-01,,,,,,,,,,,,,,,,,,
2020-06-02,,,,,,,,,,,,,,,,,,
2020-06-03,,,,,,,,,,,,,,,,,,
2020-06-04,,,,,,,,,,,,,,,,,,
2020-06-05,,,,,,,,,,,,,,,,,,
2020-06-06,,,,,,,,,,,,,,,,,,
2020-06-07,,,,,,,,,,,,,,,,,,
2020-06-08,,,,,,,,,,,,,,,,,,
2020-06-09,,,,,,,,,,,,,,,,,,
2020-06-10,0.24277220000000005,97.8334908352592,0.12289135000000001,104.0039305707445,0.2769261,99.14431548726495,0.10817255,102.335723306574,0.2676112,98.4246414878703,0.17328980000000002,103.3321872022355,0.20974179999999998,102.6010331134305,0.43160985,94.7055917828061,0.10798075,100.6066748562835
2020-06-11,,,,,,,,,,,,,,,,,,
2020-06-12,,,,,,,,,,,,,,,,,,
2020-06-13,,,,,,,,,,,,,,,,,,
2020-06-14,,,,,,,,,,,,,,,,,,
2020-06-15,,,,,,,,,,,,,,,,,,
2020-06-16,,,,,,,,,,,,,,,,,,
2020-06-17,,,,,,,,,,,,,,,,,,
2020-06-18,,,,,,,,,,,,,,,,,,
2020-06-19,,,,,,,,,,,,,,,,,,
2020-06-20,0.25911110000000004,98.196315054311,0.1224937,104.39106016775798,0.29405050000000005,97.4463458169082,0.10785444999999999,102.548570337176,0.27945404999999995,97.360943566514,0.17491179999999998,103.4796127332595,0.21408069999999996,101.85838605336849,0.4531311,94.53396003852527,0.1077553,100.5985973423735
2020-06-21,,,,,,,,,,,,,,,,,,
2020-06-22,,,,,,,,,,,,,,,,,,
2020-06-23,,,,,,,,,,,,,,,,,,
2020-06-24,,,,,,,,,,,,,,,,,,
2020-06-25,,,,,,,,,,,,,,,,,,
2020-06-26,,,,,,,,,,,,,,,,,,
2020-06-27,,,,,,,,,,,,,,,,,,
2020-06-28,,,,,,,,,,,,,,,,,,
2020-06-29,,,,,,,,,,,,,,,,,,
2020-06-30,0.2783,98.40472246750964,0.12245805000000001,104.722748156128,0.32112040000000003,96.69080807812375,0.107645,102.76546631838949,0.2957049,96.27863427197865,0.1817891,104.5501762957635,0.22521535000000004,101.886516893449,0.4784673,94.76045370203678,0.1075894,100.5588538582485
2020-07-01,,,,,,,,,,,,,,,,,,
2020-07-02,,,,,,,,,,,,,,,,,,
2020-07-03,,,,,,,,,,,,,,,,,,
2020-07-04,,,,,,,,,,,,,,,,,,
2020-07-05,,,,,,,,,,,,,,,,,,
2020-07-06,,,,,,,,,,,,,,,,,,
2020-07-07,,,,,,,,,,,,,,,,,,
2020-07-08,,,,,,,,,,,,,,,,,,
2020-07-09,,,,,,,,,,,,,,,,,,
2020-07-10,0.3210611,97.1872970141435,0.12127325,102.6934406836265,0.41233564999999994,97.5293314302904,0.1071522,102.96480769142599,0.35332949999999996,94.92779495777984,0.20983595,105.79721504360201,0.2690344,101.61256725931099,0.5457617,96.64115520045729,0.10777445,100.55309974214
2020-07-11,,,,,,,,,,,,,,,,,,
2020-07-12,,,,,,,,,,,,,,,,,,
2020-07-13,,,,,,,,,,,,,,,,,,
2020-07-14,,,,,,,,,,,,,,,,,,
2020-07-15,,,,,,,,,,,,,,,,,,
2020-07-16,,,,,,,,,,,,,,,,,,
2020-07-17,,,,,,,,,,,,,,,,,,
2020-07-18,,,,,,,,,,,,,,,,,,
2020-07-19,,,,,,,,,,,,,,,,,,
2020-07-20,0.34776110000000005,97.68998790912909,0.12254020000000002,101.7142372060035,0.47448570000000007,100.1245434377694,0.10711455,102.9378466296055,0.3988351,96.51195069846351,0.23421945,106.3250668320665,0.3028513,102.430542855202,0.58551025,98.68879568689556,0.10875030000000001,100.6436107118835
2020-07-21,,,,,,,,,,,,,,,,,,
2020-07-22,,,,,,,,,,,,,,,,,,
2020-07-23,,,,,,,,,,,,,,,,,,
2020-07-24,,,,,,,,,,,,,,,,,,
2020-07-25,,,,,,,,,,,,,,,,,,
2020-07-26,,,,,,,,,,,,,,,,,,
2020-07-27,,,,,,,,,,,,,,,,,,
2020-07-28,,,,,,,,,,,,,,,,,,
2020-07-29,,,,,,,,,,,,,,,,,,
2020-07-30,,,,,,,,,,,,,,,,,,
2020-07-31,0.3749611,97.90476150981581,0.1286508,102.467173656562,0.5401307,102.484525659047,0.10757605,103.087164416962,0.454067,98.90027311682812,0.2688144499999999,107.84362773850552,0.34427845,103.512489124425,0.6240819500000001,100.515991432426,0.1116929,101.52189063785201
2020-08-01,,,,,,,,,,,,,,,,,,
2020-08-02,,,,,,,,,,,,,,,,,,
2020-08-03,,,,,,,,,,,,,,,,,,
2020-08-04,,,,,,,,,,,,,,,,,,
2020-08-05,,,,,,,,,,,,,,,,,,
2020-08-06,,,,,,,,,,,,,,,,,,
2020-08-07,,,,,,,,,,,,,,,,,,
2020-08-08,,,,,,,,,,,,,,,,,,
2020-08-09,,,,,,,,,,,,,,,,,,
2020-08-10,0.42274445000000005,97.22806774351315,0.163112,110.74538725444901,0.6478689500000001,103.9234214559965,0.1114134,104.6725881099475,0.5662404000000001,103.0377937646995,0.35886165,112.09314445964199,0.43415014999999996,105.021997888064,0.6816063000000001,102.201475706195,0.12437879999999998,105.5178506595665
2020-08-11,,,,,,,,,,,,,,,,,,
2020-08-12,,,,,,,,,,,,,,,,,,
2020-08-13,,,,,,,,,,,,,,,,,,
2020-08-14,,,,,,,,,,,,,,,,,,
2020-08-15,,,,,,,,,,,,,,,,,,
2020-08-16,,,,,,,,,,,,,,,,,,
2020-08-17,,,,,,,,,,,,,,,,,,
2020-08-18,,,,,,,,,,,,,,,,,,
2020-08-19,,,,,,,,,,,,,,,,,,
2020-08-20,0.43681665000000003,96.06959913627149,0.18762755,116.4615429855495,0.68393745,103.607521869544,0.11483479999999999,106.12962335801001,0.6087766,103.92132365259499,0.4059464,114.47891658075551,0.47601185,105.7011101179805,0.6986541,102.2665721755035,0.13203765,107.633955865015
2020-08-21,,,,,,,,,,,,,,,,,,
2020-08-22,,,,,,,,,,,,,,,,,,
2020-08-23,,,,,,,,,,,,,,,,,,
2020-08-24,,,,,,,,,,,,,,,,,,
2020-08-25,,,,,,,,,,,,,,,,,,
2020-08-26,,,,,,,,,,,,,,,,,,
2020-08-27,,,,,,,,,,,,,,,,,,
2020-08-28,,,,,,,,,,,,,,,,,,
2020-08-29,,,,,,,,,,,,,,,,,,
2020-08-30,,,,,,,,,,,,,,,,,,
2020-08-31,0.44511115,95.110031048855,0.20998584999999997,121.58723470325951,0.7074882499999999,103.20738793786,0.11930655,108.1371493901955,0.6358345,104.0568445264425,0.44366949999999994,116.192277737648,0.51046835,106.39472184039701,0.7080367,102.0158184152515,0.13774745,108.8061126974255
2020-09-01,,,,,,,,,,,,,,,,,,
2020-09-02,,,,,,,,,,,,,,,,,,
2020-09-03,,,,,,,,,,,,,,,,,,
2020-09-04,,,,,,,,,,,,,,,,,,
2020-09-05,,,,,,,,,,,,,,,,,,
2020-09-06,,,,,,,,,,,,,,,,,,
2020-09-07,,,,,,,,,,,,,,,,,,
2020-09-08,,,,,,,,,,,,,,,,,,
2020-09-09,,,,,,,,,,,,,,,,,,
2020-09-10,0.4496,94.72885855138415,0.22494465,125.3659256124905,0.7201564,103.040440377656,0.123831,110.161994172215,0.6511711000000001,104.359495475758,0.4644033,116.94992283719101,0.5354281999999999,107.39679516543251,0.7135551499999999,101.9449926660985,0.14101355,109.508410910621
2020-09-11,,,,,,,,,,,,,,,,,,
2020-09-12,,,,,,,,,,,,,,,,,,
2020-09-13,,,,,,,,,,,,,,,,,,
2020-09-14,,,,,,,,,,,,,,,,,,
2020-09-15,,,,,,,,,,,,,,,,,,
2020-09-16,,,,,,,,,,,,,,,,,,
2020-09-17,,,,,,,,,,,,,,,,,,
2020-09-18,,,,,,,,,,,,,,,,,,
2020-09-19,,,,,,,,,,,,,,,,,,
2020-09-20,0.44321665,94.7683652662993,0.22577210000000003,128.29067709719249,0.72197295,104.372008663721,0.13040380000000001,113.137750462513,0.6496708,105.91056155678248,0.4588902,118.242999270871,0.5499237,110.01877709213099,0.7159638,102.69425617019199,0.14063704999999999,110.65195347484651
2020-09-21,,,,,,,,,,,,,,,,,,
2020-09-22,,,,,,,,,,,,,,,,,,
2020-09-23,,,,,,,,,,,,,,,,,,
2020-09-24,,,,,,,,,,,,,,,,,,
2020-09-25,,,,,,,,,,,,,,,,,,
2020-09-26,,,,,,,,,,,,,,,,,,
2020-09-27,,,,,,,,,,,,,,,,,,
2020-09-28,,,,,,,,,,,,,,,,,,
2020-09-29,,,,,,,,,,,,,,,,,,
2020-09-30,0.43197775,94.77801158744181,0.21216900000000002,126.198898926412,0.7106153000000001,105.50486864797148,0.13107265,113.336444140666,0.6332876500000001,106.94341037164801,0.4396677,119.0715792140855,0.5396402,111.50567021382798,0.71138005,103.31647939668352,0.13744050000000002,110.63482048155299
2020-10-01,,,,,,,,,,,,,,,,,,
2020-10-02,,,,,,,,,,,,,,,,,,
2020-10-03,,,,,,,,,,,,,,,,,,
2020-10-04,,,,,,,,,,,,,,,,,,
2020-10-05,,,,,,,,,,,,,,,,,,
2020-10-06,,,,,,,,,,,,,,,,,,
2020-10-07,,,,,,,,,,,,,,,,,,
2020-10-08,,,,,,,,,,,,,,,,,,
2020-10-09,,,,,,,,,,,,,,,,,,
2020-10-10,0.4176278,94.95622749720945,0.1960143,122.937997376476,0.6914549999999999,106.7268787697635,0.13044750000000002,112.91363129512351,0.6071877000000001,107.88226692266501,0.41559090000000004,119.712719853647,0.5195657,112.955839262252,0.7019738,103.99281318243351,0.1330701,109.9362313757965
2020-10-11,,,,,,,,,,,,,,,,,,
2020-10-12,,,,,,,,,,,,,,,,,,
2020-10-13,,,,,,,,,,,,,,,,,,
2020-10-14,,,,,,,,,,,,,,,,,,
2020-10-15,,,,,,,,,,,,,,,,,,
2020-10-16,,,,,,,,,,,,,,,,,,
2020-10-17,,,,,,,,,,,,,,,,,,
2020-10-18,,,,,,,,,,,,,,,,,,
2020-10-19,,,,,,,,,,,,,,,,,,
2020-10-20,0.40113335,95.2763146779303,0.18144245,119.480314659827,0.66363465,107.66532825769849,0.12918410000000002,112.197347098765,0.5756144,108.826578679666,0.39120445,120.10308562730101,0.49270309999999995,114.1731947189885,0.6869458500000001,104.574565228034,0.1285297,108.79495957888452
2020-10-21,,,,,,,,,,,,,,,,,,
2020-10-22,,,,,,,,,,,,,,,,,,
2020-10-23,,,,,,,,,,,,,,,,,,
2020-10-24,,,,,,,,,,,,,,,,,,
2020-10-25,,,,,,,,,,,,,,,,,,
2020-10-26,,,,,,,,,,,,,,,,,,
2020-10-27,,,,,,,,,,,,,,,,,,
2020-10-28,,,,,,,,,,,,,,,,,,
2020-10-29,,,,,,,,,,,,,,,,,,
2020-10-30,,,,,,,,,,,,,,,,,,
2020-10-31,0.35874445,94.99547734045305,0.1632411,114.37831650619052,0.58332415,107.369554695268,0.1267952,110.842551654784,0.5030647500000001,109.8338981603485,0.34806905000000005,119.12460696446851,0.42594075,114.1498566473465,0.63467735,104.358518349615,0.1216339,106.6057014089545
2020-11-01,,,,,,,,,,,,,,,,,,
2020-11-02,,,,,,,,,,,,,,,,,,
2020-11-03,,,,,,,,,,,,,,,,,,
2020-11-04,,,,,,,,,,,,,,,,,,
2020-11-05,,,,,,,,,,,,,,,,,,
2020-11-06,,,,,,,,,,,,,,,,,,
2020-11-07,,,,,,,,,,,,,,,,,,
2020-11-08,,,,,,,,,,,,,,,,,,
2020-11-09,,,,,,,,,,,,,,,,,,
2020-11-10,0.3325111,93.93435002140164,0.15875219999999998,112.9059772200055,0.532302,105.57471756185801,0.12604544999999998,110.37574492230199,0.4646658,109.48453967913599,0.3323513,118.42018379765949,0.39509105,113.67447684681952,0.59569365,102.9967532653975,0.11986079999999999,106.00922037469401
2020-11-11,,,,,,,,,,,,,,,,,,
2020-11-12,,,,,,,,,,,,,,,,,,
2020-11-13,,,,,,,,,,,,,,,,,,
2020-11-14,,,,,,,,,,,,,,,,,,
2020-11-15,,,,,,,,,,,,,,,,,,
2020-11-16,,,,,,,,,,,,,,,,,,
2020-11-17,,,,,,,,,,,,,,,,,,
2020-11-18,,,,,,,,,,,,,,,,,,
2020-11-19,,,,,,,,,,,,,,,,,,
2020-11-20,0.30641665,92.79535284669774,0.15519195,111.87512131184751,0.4826842,103.766522878791,0.1254859,110.00505875870499,0.4287839,108.9924777181655,0.31994359999999994,118.0671943053575,0.36864009999999997,113.262878630673,0.5543313000000001,101.486772221102,0.11875935000000001,105.75139803435499
2020-11-21,,,,,,,,,,,,,,,,,,
2020-11-22,,,,,,,,,,,,,,,,,,
2020-11-23,,,,,,,,,,,,,,,,,,
2020-11-24,,,,,,,,,,,,,,,,,,
2020-11-25,,,,,,,,,,,,,,,,,,
2020-11-26,,,,,,,,,,,,,,,,,,
2020-11-27,,,,,,,,,,,,,,,,,,
2020-11-28,,,,,,,,,,,,,,,,,,
2020-11-29,,,,,,,,,,,,,,,,,,
2020-11-30,0.26787225,92.53324821510805,0.15206694999999998,111.18542720950501,0.40601235,102.429202223911,0.12487655,109.51886651248049,0.3720531,107.7994589761,0.29782835,116.4929406610955,0.32913515000000004,112.05575313489099,0.481954,100.0164326919571,0.117706,105.490465940442
2020-12-01,,,,,,,,,,,,,,,,,,
2020-12-02,,,,,,,,,,,,,,,,,,
2020-12-03,,,,,,,,,,,,,,,,,,
2020-12-04,,,,,,,,,,,,,,,,,,
2020-12-05,,,,,,,,,,,,,,,,,,
2020-12-06,,,,,,,,,,,,,,,,,,
2020-12-07,,,,,,,,,,,,,,,,,,
2020-12-08,,,,,,,,,,,,,,,,,,
2020-12-09,,,,,,,,,,,,,,,,,,
2020-12-10,0.25532775,93.06565393940099,0.151809,111.20993548678649,0.38224265,103.21657940767349,0.12473305,109.3609197848245,0.35457065000000004,107.94186671334,0.28884875,115.984114379208,0.31719445,112.06689017309301,0.4559113,100.742418600391,0.11748080000000001,105.39369214088299
2020-12-11,,,,,,,,,,,,,,,,,,
2020-12-12,,,,,,,,,,,,,,,,,,
2020-12-13,,,,,,,,,,,,,,,,,,
2020-12-14,,,,,,,,,,,,,,,,,,
2020-12-15,,,,,,,,,,,,,,,,,,
2020-12-16,,,,,,,,,,,,,,,,,,
2020-12-17,,,,,,,,,,,,,,,,,,
2020-12-18,,,,,,,,,,,,,,,,,,
2020-12-19,,,,,,,,,,,,,,,,,,
2020-12-20,0.2477333,94.30230120023236,0.14996659999999998,110.5660767534145,0.36620444999999996,104.9537409102635,0.12451489999999998,109.17293393005298,0.3423726,108.8220521489275,0.2797795,115.67890338843101,0.30757465,112.4007111672175,0.4382971,102.83090985363052,0.11700835,105.2158297176385
2020-12-21,,,,,,,,,,,,,,,,,,
2020-12-22,,,,,,,,,,,,,,,,,,
2020-12-23,,,,,,,,,,,,,,,,,,
2020-12-24,,,,,,,,,,,,,,,,,,
2020-12-25,,,,,,,,,,,,,,,,,,
2020-12-26,,,,,,,,,,,,,,,,,,
2020-12-27,,,,,,,,,,,,,,,,,,
2020-12-28,,,,,,,,,,,,,,,,,,
2020-12-29,,,,,,,,,,,,,,,,,,
2020-12-30,,,,,,,,,,,,,,,,,,
2020-12-31,0.23984439999999999,94.68601432617109,0.14928329999999998,110.295292935197,0.34684509999999996,104.831944538369,0.1245743,109.14181647221201,0.32835240000000004,108.470414871261,0.26778609999999997,114.18959391930001,0.29508840000000003,111.374238411494,0.41202479999999997,102.59395558630699,0.117415,105.485511218645
2021-01-01,,,,,,,,,,,,,,,,,,
2021-01-02,,,,,,,,,,,,,,,,,,
2021-01-03,,,,,,,,,,,,,,,,,,
2021-01-04,,,,,,,,,,,,,,,,,,
2021-01-05,,,,,,,,,,,,,,,,,,
2021-01-06,,,,,,,,,,,,,,,,,,
2021-01-07,,,,,,,,,,,,,,,,,,
2021-01-08,,,,,,,,,,,,,,,,,,
2021-01-09,,,,,,,,,,,,,,,,,,
2021-01-10,0.22983330000000002,95.964780521262,0.14539449999999998,108.92289836716999,0.3216083,106.09165474732401,0.12371860000000001,108.49058724781901,0.3079252,108.79406966646401,0.2508437,113.291389975319,0.27940149999999997,111.546840147062,0.38064159999999997,104.924647210945,0.1163851,104.997415847826
2021-01-11,,,,,,,,,,,,,,,,,,
2021-01-12,,,,,,,,,,,,,,,,,,
2021-01-13,,,,,,,,,,,,,,,,,,
2021-01-14,,,,,,,,,,,,,,,,,,
2021-01-15,,,,,,,,,,,,,,,,,,
2021-01-16,,,,,,,,,,,,,,,,,,
2021-01-17,,,,,,,,,,,,,,,,,,
2021-01-18,,,,,,,,,,,,,,,,,,
2021-01-19,,,,,,,,,,,,,,,,,,
2021-01-20,0.2253111,96.3487298438745,0.1432902,108.02897760171301,0.3094235,106.076010858357,0.1231565,108.096474745142,0.29841690000000004,108.64404834737499,0.24363379999999998,112.67181817414401,0.272897,111.52939339742599,0.3682822,105.82435698151698,0.11572560000000001,104.574572805977
2021-01-21,,,,,,,,,,,,,,,,,,
2021-01-22,,,,,,,,,,,,,,,,,,
2021-01-23,,,,,,,,,,,,,,,,,,
2021-01-24,,,,,,,,,,,,,,,,,,
2021-01-25,,,,,,,,,,,,,,,,,,
2021-01-26,,,,,,,,,,,,,,,,,,
2021-01-27,,,,,,,,,,,,,,,,,,
2021-01-28,,,,,,,,,,,,,,,,,,
2021-01-29,,,,,,,,,,,,,,,,,,
2021-01-30,,,,,,,,,,,,,,,,,,
2021-01-31,0.2171111,96.779384057971,0.1404081,106.584802123992,0.2887787,105.86205819029499,0.1217508,107.21043797210599,0.28202340000000004,108.169336936117,0.23177379999999997,111.679433576464,0.26043330000000003,110.870263206486,0.3476614,106.402140129461,0.11490819999999999,103.91655833373801
2021-02-01,,,,,,,,,,,,,,,,,,
2021-02-02,,,,,,,,,,,,,,,,,,
2021-02-03,,,,,,,,,,,,,,,,,,
2021-02-04,,,,,,,,,,,,,,,,,,
2021-02-05,,,,,,,,,,,,,,,,,,
2021-02-06,,,,,,,,,,,,,,,,,,
2021-02-07,,,,,,,,,,,,,,,,,,
2021-02-08,,,,,,,,,,,,,,,,,,
2021-02-09,,,,,,,,,,,,,,,,,,
2021-02-10,0.2136333,96.99928878626021,0.1396009,106.30254480132,0.2818184,106.264961696456,0.12091569999999999,106.743722434358,0.2758026,108.308577917726,0.227185,111.52091049761499,0.2548863,110.680313374769,0.3398691,106.25067280620199,0.11476889999999998,103.739742906054
2021-02-11,,,,,,,,,,,,,,,,,,
2021-02-12,,,,,,,,,,,,,,,,,,
2021-02-13,,,,,,,,,,,,,,,,,,
2021-02-14,,,,,,,,,,,,,,,,,,
2021-02-15,,,,,,,,,,,,,,,,,,
2021-02-16,,,,,,,,,,,,,,,,,,
2021-02-17,,,,,,,,,,,,,,,,,,
2021-02-18,,,,,,,,,,,,,,,,,,
2021-02-19,,,,,,,,,,,,,,,,,,
2021-02-20,0.2098111,96.9967027010075,0.1383429,106.074911366241,0.27312240000000004,106.00662569296499,0.1199857,106.255871912148,0.2685382,108.17093508586599,0.22164009999999998,111.195523362554,0.2485532,110.47857005146999,0.3335027,105.75146017334299,0.11450550000000001,103.590731426866
2021-02-21,,,,,,,,,,,,,,,,,,
2021-02-22,,,,,,,,,,,,,,,,,,
2021-02-23,,,,,,,,,,,,,,,,,,
2021-02-24,,,,,,,,,,,,,,,,,,
2021-02-25,,,,,,,,,,,,,,,,,,
2021-02-26,,,,,,,,,,,,,,,,,,
2021-02-27,,,,,,,,,,,,,,,,,,
