AdminStrata,Abyan,Abyan,Aden,Aden,Al Bayda,Al Bayda,Al Dhale'e,Al Dhale'e,Al Hudaydah,Al Hudaydah,Al Jawf,Al Jawf,Al Maharah,Al Maharah,Al Mahwit,Al Mahwit,Amanat Al Asimah,Amanat Al Asimah,Amran,Amran,Dhamar,Dhamar,Hadramaut,Hadramaut,Hajjah,Hajjah,Ibb,Ibb,Lahj,Lahj,Marib,Marib,Raymah,Raymah,Sa'ada,Sa'ada,Sana'a,Sana'a,Shabwah,Shabwah,Socotra,Socotra,Taizz,Taizz
2017-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-10,0.103816,98.97954849943821,0.0802917,101.949687010955,0.1277758,106.711301833007,0.1475993,102.46869533968001,0.1457805,102.50931995727501,0.10191080000000001,100.808935854506,0.126277,99.11554680910879,0.20831149999999998,109.288980539558,0.1445214,104.509140454503,0.1470135,108.33935941181801,0.160807,107.17292499161199,0.1306163,100.346068244725,0.17057139999999998,113.126997673569,0.19251229999999997,104.334457363574,0.10501760000000002,98.3865173730863,0.098552,102.583721484285,0.2029984,102.66138126284001,0.1436424,112.177906718078,0.14347839999999998,108.75273387680201,0.11115309999999999,102.04329617251601,0.20285870000000003,95.6906443238498,0.1475932,101.81201742611799
2017-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-20,0.1032721,98.9656114224393,0.0797833,101.767516772629,0.127384,106.21300322499901,0.14548540000000001,101.629098350002,0.14374220000000001,102.180177671453,0.1019328,100.825475532703,0.125933,99.14175908394189,0.20492689999999997,108.371345031726,0.1449214,104.20021350947201,0.1468237,108.51090574195,0.1599887,106.688889634058,0.1305062,100.38863806495199,0.16783389999999998,112.857072545236,0.1898279,103.23241723427799,0.103475,98.3027680419767,0.0988065,102.694438041658,0.1979349,100.69559121801399,0.14443270000000002,113.20648265943899,0.14319749999999998,108.5623783785,0.11111700000000001,102.11730017924101,0.1960929,95.4985548684325,0.1442003,101.091600196353
2017-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-31,0.10314589999999998,99.1062403334045,0.07929169999999999,101.594499558,0.1281556,105.940950851842,0.1459219,101.52351154357599,0.140819,101.236200115763,0.10199069999999999,100.84676656857799,0.12565710000000002,99.20100253061051,0.20144360000000003,106.059350880849,0.14545,103.67523262611,0.1466816,108.074414024723,0.1601609,105.360128461,0.1305119,100.47266349665199,0.16333889999999998,111.011151646469,0.18986760000000003,101.85798085881399,0.10251480000000002,98.32413903811579,0.099427,102.944124668024,0.1933905,97.0505683501517,0.14466800000000002,113.467157603054,0.14362460000000002,107.9253759629,0.1113376,102.289145168551,0.19141029999999998,95.864158262034,0.1422714,100.45795368633101
2017-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-10,0.1033162,99.27992426253749,0.0788583,101.46658393427201,0.1306458,106.19402125223101,0.1493876,102.338167067952,0.1384521,100.41064271685998,0.1020857,100.87492853191601,0.1254248,99.28023516015591,0.2015205,103.43269876478901,0.1462571,102.971884052344,0.1466955,106.87963024344299,0.1627422,103.657603094981,0.13059089999999998,100.58067940492901,0.1597779,108.70932169222999,0.1943101,100.77336129407,0.102091,98.36285040201159,0.1003195,103.277164622919,0.1942762,93.7064053014683,0.1448066,113.070849140273,0.1454858,107.032930210555,0.11172149999999999,102.493291606301,0.18803570000000003,96.4972299719227,0.1428622,100.306178438526
2017-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-20,0.1029583,98.73360607590229,0.07804169999999999,101.31219868447799,0.13496370000000002,105.432672302246,0.156662,102.524999714743,0.1364177,100.02656032520599,0.10222780000000001,100.86167313666901,0.1248932,99.4132740354718,0.21402559999999998,98.85988905551159,0.1483786,100.82042321701701,0.1479703,103.05124289074,0.17513320000000002,100.16755903942301,0.1306547,100.729762988727,0.1565368,103.49422439763599,0.2137592,98.9215953218375,0.1006317,97.30773976368108,0.10151089999999999,103.40135265173001,0.22336350000000002,93.2637776054484,0.14564570000000002,110.797892613444,0.15208629999999998,104.159229592092,0.1122695,102.64556523235301,0.18101029999999999,96.52048712678841,0.151611,101.50803712494199
2017-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-30,0.10296980000000001,98.37058434660031,0.0775958,101.24979368485201,0.1355369,103.739237447393,0.1589401,101.064822406255,0.13695510000000002,100.479461257746,0.1022044,100.779595701431,0.1245935,99.4676629755156,0.23049610000000004,99.35557890217821,0.15173570000000003,100.498167490885,0.1504511,101.61977328953199,0.1846531,99.0229498954291,0.1305666,100.74197973964,0.1581775,101.578838479998,0.2288145,98.6598806730462,0.1002255,96.5883482274032,0.10141610000000001,102.99371016135099,0.2550063,97.41793506989191,0.14720139999999998,109.62216753505899,0.1571784,103.084652169954,0.1122018,102.490128642008,0.17998889999999998,96.61531804777229,0.1613509,103.50099754262699
2017-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-10,0.1038397,98.59010239060959,0.07717080000000001,101.233872097614,0.1377823,103.05738279822201,0.1642109,100.865743790504,0.13987349999999998,102.012489274837,0.1021098,100.650913376313,0.1243114,99.5374068860763,0.2582282,103.90074173353399,0.15777860000000002,101.532278911216,0.1557098,101.92150287665599,0.19941760000000003,100.43889586220101,0.13041019999999998,100.727778469482,0.1654586,102.49893318782499,0.24987929999999997,100.340391217351,0.1010095,96.5557347301277,0.1012319,102.583584255113,0.2977111,104.697727707277,0.15059270000000002,109.471184727614,0.1650925,103.812227972073,0.11199949999999999,102.284616030574,0.182604,97.4950980844177,0.17578039999999998,107.245901810656
2017-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-20,0.1057909,99.6763847221342,0.076725,101.23826642700199,0.1422693,104.019764205861,0.1737328,102.701615901773,0.14513900000000002,104.62151308981899,0.1019582,100.505576286858,0.12404369999999999,99.62261666943328,0.2943615,111.385635016003,0.16525710000000002,103.727663749377,0.1633571,103.80572651859801,0.21815700000000002,104.110055996276,0.13024000000000002,100.729258820656,0.1784711,106.397659979919,0.2751967,103.426334227563,0.1033376,97.48656947949979,0.1011404,102.35169911903601,0.34344600000000003,112.839935734071,0.15540050000000002,110.303468052885,0.1748244,106.1427710832,0.1118384,102.200838252187,0.19062379999999998,99.6935327835402,0.193908,111.988840969583
2017-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-31,0.11088310000000001,103.52777879664801,0.0758458,101.328547342181,0.1515663,108.869367863368,0.19766129999999998,110.4630225568,0.15817979999999998,111.17443530243,0.1014404,100.19696617831998,0.12337139999999999,99.728778109431,0.3522218,125.130832718913,0.17068570000000002,105.964248313321,0.1768526,108.69127336703801,0.2491484,113.136668995092,0.1298434,100.787330088518,0.2081053,117.93611018963499,0.3199911,109.78817790266899,0.1103705,101.420720447244,0.10099069999999999,102.45715534275699,0.39942059999999996,123.510833772591,0.1638272,113.00675470348,0.1870963,111.198120999138,0.11163519999999999,102.494201080774,0.21751750000000003,105.938546198461,0.22887529999999998,119.46772393614401
2017-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-10,0.11227449999999999,105.206429557344,0.0753875,101.367629297034,0.15241670000000002,110.81920057989099,0.20490949999999997,113.53400504002701,0.161951,113.456965780534,0.1010998,100.06191794646999,0.12293039999999998,99.7224524066139,0.3533385,125.883409320163,0.16724289999999997,105.162344986364,0.17706170000000002,109.139827327147,0.2506117,114.856311024592,0.1295154,100.79053425068199,0.21271639999999997,120.317174193005,0.331552,111.576950846451,0.11292329999999999,103.237349213601,0.1005049,102.526148425781,0.3991889,124.67353572281999,0.1647583,113.64965612716001,0.1853129,111.86056273284201,0.1113795,102.716803586761,0.22796190000000002,108.05959020363899,0.2399708,121.021204632824
2017-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-20,0.1119077,105.953602512925,0.0749,101.355847477708,0.1497118,111.427600609496,0.2054482,114.228821460592,0.15954970000000002,113.03084929414301,0.100719,99.9417135422849,0.12240350000000001,99.6481175037844,0.3379256,123.07385784273599,0.16257860000000002,104.12863090864599,0.1743398,108.74028575735599,0.2437258,114.54107069530899,0.1290843,100.75910723318,0.2080489,119.41948140116399,0.3363983,112.502867904048,0.11352809999999999,104.11147372321399,0.09968350000000001,102.491355404156,0.3818587,122.756878908471,0.1626735,113.374591118257,0.1796015,111.429722325352,0.11091500000000001,102.86262567375499,0.23434520000000003,110.11682223084499,0.24258690000000002,120.274720418637
2017-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-30,0.1102947,105.977584636114,0.0744125,101.333740582366,0.14514929999999998,111.01160577455799,0.20240070000000002,113.257965840523,0.15295620000000001,110.69120578554501,0.10029389999999999,99.8193482056694,0.1218836,99.5490616938739,0.3147282,118.247939007326,0.1575,102.81367585399799,0.17028310000000002,107.905954435995,0.2329672,112.661965370944,0.1285318,100.675051188515,0.19737570000000002,116.17624267721901,0.33690559999999997,112.435134235843,0.1127721,104.31180219912599,0.0987319,102.381670246159,0.35724759999999994,118.852634122595,0.1583915,112.288373045381,0.1722388,110.181753279591,0.11020819999999999,102.85329453955299,0.23507139999999999,112.01792781015,0.2399964,118.88026518007099
2017-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-10,0.1060328,104.844828675215,0.07353330000000001,100.685946971148,0.13743329999999998,110.78816444095301,0.1960825,109.729522684993,0.13399589999999997,103.204689187105,0.0995522,99.7769645698579,0.12115699999999999,99.39061498295071,0.2666872,107.984197594177,0.14880710000000003,100.364185804427,0.16120299999999999,105.833858235757,0.2095812,106.33670950893499,0.1274565,100.547452182925,0.1676214,106.170090591845,0.33053520000000003,108.94849660687599,0.10912290000000001,103.145852266613,0.09706260000000001,102.622242939525,0.3043905,108.509032455603,0.1463595,109.018415364773,0.1573413,106.685310151609,0.1087335,102.921257539968,0.22165789999999996,114.84241702755101,0.2240158,115.487254356126
2017-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-20,0.1046623,104.13476046870001,0.07325,100.540430304884,0.13782679999999997,110.796648732126,0.19802920000000002,107.751925187262,0.1271442,100.11484054006701,0.099362,99.75375791337379,0.12107449999999999,99.34593799796521,0.24975129999999998,101.288820736291,0.14910710000000002,99.8817113626821,0.1581805,103.887357989846,0.2041105,102.328861949532,0.1271138,100.435792731646,0.15509460000000003,100.589575388992,0.33021059999999997,105.588333064417,0.1077162,102.190818673664,0.0966334,102.512236096362,0.2903683,103.20843161637801,0.1422036,107.179079392448,0.1543928,104.344434529219,0.10832730000000002,102.747485943608,0.2116198,113.478745165807,0.21339729999999998,112.35902189487699
2017-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-31,0.10414010000000001,103.532766211828,0.07315,100.417898277444,0.14245329999999998,111.95315790331001,0.2040307,106.23059121470502,0.1240286,98.3909504247642,0.09936489999999999,99.7960181786354,0.1212106,99.3578122207185,0.2458551,96.816102643916,0.1546286,101.086802951757,0.1585421,102.542844175685,0.2095199,100.667145073701,0.1269899,100.361890472278,0.1493579,96.9117795039344,0.3374548,102.95164242304399,0.10685879999999999,101.012580625219,0.0967426,102.547570845251,0.2932413,100.621214333163,0.1412469,106.18928373125999,0.15735970000000002,103.392161311152,0.10836689999999999,102.671707967602,0.2030833,112.032143084801,0.2042244,109.08006532161801
2017-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-10,0.10635719999999999,102.88458374952499,0.0733167,100.111625988803,0.16057939999999998,114.28718740264799,0.23166350000000002,106.283139958734,0.12777439999999998,98.14854586179159,0.0999347,100.024149674613,0.1220078,99.4890428199931,0.2869923,98.58675437675221,0.17965,107.366817692406,0.17201349999999999,103.312499912748,0.255716,105.367062815059,0.1274219,100.332685643452,0.1639229,97.9351582085507,0.3794559,102.44940042458201,0.10979589999999999,99.8378062609532,0.098691,103.107774602609,0.34603649999999997,103.449649479064,0.14954289999999998,107.217317435268,0.1802664,105.562579825299,0.1098396,102.801647763267,0.1930024,110.388349646874,0.20049820000000002,105.09405671008301
2017-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-20,0.10866120000000001,102.607793632234,0.073475,99.85176894717141,0.1707428,114.39602370808599,0.24871089999999998,106.835658989587,0.1326213,98.37983114689101,0.1003964,100.150028867072,0.12256789999999998,99.54194114050371,0.3244295,102.651202574851,0.1941286,110.594089322918,0.18256879999999998,104.83793244123501,0.2854801,108.62139136229,0.1279037,100.346042815677,0.1801779,100.924543548825,0.40644250000000004,103.484523657298,0.11316210000000002,99.6699498602342,0.1000645,103.438756456112,0.37976509999999997,105.511910581092,0.1561381,108.38951176947201,0.1952915,107.312697198836,0.1110825,102.919039726848,0.1901,109.53307250989,0.20620570000000002,104.137059530768
2017-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
