data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7071093,566,NIG16746,16746,"12 April 2020",2020,1,Battles,"Armed clash","Unidentified Armed Group (Nigeria)",,3,"Unidentified Communal Militia (Nigeria)",,4,34,"Western Africa",Nigeria,Katsina,Kankara,,Pauwa,11.9806,7.314,2,"Daily Trust (Nigeria); Guardian (Nigeria)",National,"On 12 April 2020, unidentified gunmen killed 11 hunters in a forest near Pauwa (Kanakara LGA, Katsina).",11,1588021637,NGA
7064461,566,NIG16740,16740,"12 April 2020",2020,1,"Strategic developments","Looting/property destruction","Unidentified Cult Militia (Nigeria)",,3,"Civilians (Nigeria)",,7,37,"Western Africa",Nigeria,Lagos,Alimosho,,Alimosho,6.6108,3.2961,2,"New Telegraph; Twitter; Guardian (Nigeria); Nigerian Eye; Sahara Reporters; Vanguard (Nigeria); Sun (Nigeria); Legit; Daily Independent (Nigeria); Daily Leadership (Nigeria); Nigeria Punch; Daily Post (Nigeria)","New media-Subnational","On 12 April 2020, suspected cultist militias looted and robbed residents in the Western parts of Lagos (coded as Alimosho) for the second day, around the border communities of Lagos and Ogun states. 191 suspects were later arrested by Police forces. The attacks are believed to be related to renewal of the coronavirus lockdown by President Buhari.",0,1587417446,NGA
7064462,566,NIG16741,16741,"12 April 2020",2020,1,"Violence against civilians",Attack,"Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,"Civilians (Nigeria)",,7,27,"Western Africa",Nigeria,Borno,Konduga,,Auno,11.8482,12.9375,1,"Premium Times (Nigeria); Sun (Nigeria); Daily Independent (Nigeria); Daily Trust (Nigeria); Blueprint",National,"On 12 April 2020, Boko Haram attacked travellers at Auno (Konduga LGA, Borno) and killed 7 people.",7,1587417446,NGA
7064463,566,NIG16742,16742,"12 April 2020",2020,2,Battles,"Armed clash","Military Forces of Nigeria (2015-)",,1,"Unidentified Armed Group (Nigeria)",,3,13,"Western Africa",Nigeria,Sokoto,Isa,,Isa,13.2003,6.4071,2,"Daily Trust (Nigeria); Nigeria Punch; Daily Independent (Nigeria); This Day (Nigeria)",National,"On 12 April 2020 (or around), Nigerian Armed Forces clashed with an unidentified armed group at Sarwa in Isa LGA (Sokoto) and killed one gunman. Equipment and weapons were seized.",1,1587417446,NGA
7064464,566,NIG16745,16745,"12 April 2020",2020,2,Battles,"Armed clash","Military Forces of Nigeria (2015-)",,1,"Zamfara Communal Militia (Nigeria)",,4,14,"Western Africa",Nigeria,Zamfara,Maru,,Maru,12.3342,6.4057,2,"Daily Trust (Nigeria); This Day (Nigeria); Nigeria Punch; Daily Independent (Nigeria)",National,"On 12 April 2020 (or around), Nigerian Armed Forces clashed with Zamfara Communal Militias around Maru in Maru LGA (Zamfara) and killed 9 militiaman. 18 abducted civilians were rescued.",9,1587417446,NGA
7064466,566,NIG16747,16747,"12 April 2020",2020,1,Battles,"Armed clash","Unidentified Armed Group (Nigeria)",,3,"Yansakai Militia","Pauwa Communal Militia (Nigeria)",3,33,"Western Africa",Nigeria,Katsina,Kankara,,Pauwa,11.9806,7.314,2,"Guardian (Nigeria); Daily Trust (Nigeria)",National,"On 12 April 2020, local militias and Yansakai clashed with unidentified gunmen that were believed to be responsible for the killings of hunters in a forest near Pauwa (Kanakara LGA, Katsina). 8 Yansakai were killed.",8,1587417446,NGA
7064467,566,NIG16749,16749,"12 April 2020",2020,1,Battles,"Armed clash","Mbapen Ethnic Militia (Nigeria)",,4,"Mbapen Ethnic Militia (Nigeria)","Government of Nigeria (2015-)",4,44,"Western Africa",Nigeria,Benue,"Gwer East",,Taraku,7.2569,8.2565,1,"Daily Trust (Nigeria); Inside Arewa (Nigeria); Daily Leadership (Nigeria)",National,"On 12 April 2020, two families of the Mbapen clan clashed over land in Taraku (Gwer East LGA, Benue). 1 person, who worked at the Arts and Culture ministry, was killed. Several houses were burnt.",1,1587417446,NGA
7071463,566,NIG16744,16744,"12 April 2020",2020,1,"Violence against civilians","Sexual violence","Unidentified Armed Group (Nigeria)",,3,"Civilians (Nigeria)","Women (Nigeria); Christian Group (Nigeria)",7,37,"Western Africa",Nigeria,Niger,Rafi,,Maikujeri,10.2769,6.2921,1,"Sun (Nigeria)",National,"On 12 April 2020, unidentified gunmen attacked Maikujeri, Tasha, and Shamuyambu in Rafi LGA (Niger). In Maikujeri, a girl was raped and pastor shot and injured. 3 residents were killed and 16 abducted. Fatalities split between 3 events.",1,1588021640,NGA
7060549,566,NIG16727,16727,"11 April 2020",2020,1,Battles,"Armed clash","Ajah Ijebu Ethnic Militia (Nigeria)",,4,"Ajah Ilaja Ethnic Militia (Nigeria)",,4,44,"Western Africa",Nigeria,Lagos,Eti-Osa,,Aja,6.4696,3.5629,1,"Nigeria Punch",National,"On 11 April 2020, Ajah Ijebu and Ajah Ilaje ethnic militias clashed over a parcel of land in Ilaje/Aja (Eti-Osa LGA, Lagos) and set ablaze houses in the area. Members of the fire service were also attacked.",0,1586813941,NGA
7060551,566,NIG16728,16728,"11 April 2020",2020,1,Battles,"Armed clash","Idi Arere Communal Militia (Nigeria)",,4,"Idi Arere Communal Militia (Nigeria)",,4,44,"Western Africa",Nigeria,Oyo,"Ibadan North West",,Ibadan,7.3776,3.9059,1,"Nigeria Punch",National,"On 11 April 2020, rival militias clashed in the Idi Arere area of Ibadan city (Ibadan North West LGA, Oyo) over a parcel of land. One person was killed with a machete.",1,1586813941,NGA
7071338,566,NIG16736,16736,"11 April 2020",2020,1,"Violence against civilians",Attack,"Fulani Ethnic Militia (Nigeria)","Pastoralists (Nigeria)",4,"Civilians (Nigeria)","Farmers (Nigeria)",7,47,"Western Africa",Nigeria,Plateau,Bokkos,,Daffo,9.2333,8.85,1,"News Chronicle",National,"On 11 April 2020, a group of 4 suspected Fulani militiamen attacked and killed a farmer in Daffo (Bokkos LGA, Plateau). 1 of the assailants was found dead in the house of the farmer on the next day. It is unclear how the second man died",2,1588021639,NGA
7064457,566,NIG16735,16735,"11 April 2020",2020,1,"Strategic developments","Looting/property destruction","Unidentified Cult Militia (Nigeria)",,3,"Civilians (Nigeria)",,7,37,"Western Africa",Nigeria,Lagos,Alimosho,,Alimosho,6.6108,3.2961,2,"Daily Leadership (Nigeria); Daily Post (Nigeria); Legit; Guardian (Nigeria); Nigeria Punch; Nigerian Eye; New Telegraph; Vanguard (Nigeria); Twitter; Sahara Reporters; Daily Independent (Nigeria); Sun (Nigeria)","New media-Subnational","On 11 April 2020, suspected cultist militias looted and robbed residents in the Western parts of Lagos (coded as Alimosho) around the border communities of Lagos and Ogun states. 191 suspects were later arrested by Police forces. The attacks are believed to be related to renewal of the coronavirus lockdown by President Buhari.",0,1587417446,NGA
7064458,566,NIG16737,16737,"11 April 2020",2020,1,Battles,"Armed clash","Military Forces of Nigeria (2015-)",,1,"Zamfara Communal Militia (Nigeria)",,4,14,"Western Africa",Nigeria,Zamfara,Bakura,,Gobirawa,12.4257,5.8135,1,"Nigeria Punch; Daily Trust (Nigeria); This Day (Nigeria); Daily Independent (Nigeria)",National,"On 11 April 2020, Nigerian Armed Forces clashed with Zamfara communal militias at Gobirawa (Bakura LGA, Zamfara) and killed one militiamen. Equipment and weapons were seized.",1,1587417446,NGA
7064459,566,NIG16738,16738,"11 April 2020",2020,1,Battles,"Armed clash","Military Forces of Nigeria (2015-)",,1,"Unidentified Armed Group (Nigeria)",,3,13,"Western Africa",Nigeria,Niger,Mariga,,Kotonkoro,11.0311,5.9582,1,"Sun (Nigeria); Inside Arewa (Nigeria); Vanguard (Nigeria); Daily Post (Nigeria); Daily Leadership (Nigeria)",National,"On 11 April 2020, Nigerian Armed Forces engaged in a gun battle with unidentified gunman at Kotonkoro (Mariga LGA, Niger) and killed several militiaman. Unknown number of fatalities coded as 3.",3,1587417446,NGA
7064460,566,NIG16739,16739,"11 April 2020",2020,2,Battles,"Armed clash","Military Forces of Nigeria (2015-)",,1,"Unidentified Armed Group (Nigeria)",,3,13,"Western Africa",Nigeria,Niger,Shiroro,,Shiroro,9.96,6.8346,2,"Inside Arewa (Nigeria); Sun (Nigeria); Daily Leadership (Nigeria); Vanguard (Nigeria); Daily Post (Nigeria)",National,"On 11 April 2020 (or around), Nigerian Armed Forces engaged in a gun battle with unidentified gunman at Dogon Gona Forest (assumed to be in Shiroro LGA) in Niger. 7 kidnapped civilians were rescued.",0,1587417446,NGA
7060677,566,NIG16726,16726,"11 April 2020",2020,2,"Violence against civilians",Attack,"Police Forces of Nigeria (2015-)",,1,"Civilians (Nigeria)",,7,17,"Western Africa",Nigeria,"Federal Capital Territory","Abuja Municipal",,Abuja,9.0833,7.5333,1,"Vanguard (Nigeria)",National,"As reported on 11 April 2020, police forces shot and killed a person in Abuja (Abuja LGA, FCT) for violating coronavirus restrictions.",1,1586813941,NGA
7061051,566,NIG16724,16724,"10 April 2020",2020,1,Protests,"Peaceful protest","Protesters (Nigeria)","Refugees/IDPs (Nigeria)",6,,,0,60,"Western Africa",Nigeria,"Federal Capital Territory","Abuja Municipal",,Abuja,9.0833,7.5333,1,"Nigerian Eye; The Cable (Nigeria)",National,"On 10 April 2020, IDPs demonstrated at a church in Abuja, demanding food. [size=no report]",0,1586814291,NGA
7061052,566,NIG16725,16725,"10 April 2020",2020,1,"Violence against civilians",Attack,"Fulani Ethnic Militia (Nigeria)","Pastoralists (Nigeria)",4,"Civilians (Nigeria)","Christian Group (Nigeria)",7,47,"Western Africa",Nigeria,Delta,"Oshimili North",,Ibusa,6.1767,6.6284,1,"Vanguard (Nigeria); Sun (Nigeria); Daily Independent (Nigeria)",National,"On 10 April 2020, suspected Fulani militias attacked a church in Ibusa (Oshimili North LGA, Delta) and killed the pastor.",1,1586814291,NGA
7064456,566,NIG16734,16734,"10 April 2020",2020,1,Battles,"Armed clash","Unidentified Armed Group (Nigeria)",,3,"Police Forces of Nigeria (2015-)",,1,13,"Western Africa",Nigeria,Osun,"Ife South",,Odemuyiwa,7.2949,4.6445,1,"Blueprint; Nigeria Punch",National,"On 10 April 2020, unidentified gunmen attacked Odemuyiwa (Ife South LGA, Osun) and clashed with police forces. One gunman was killed and another injured.",1,1587417446,NGA
7064861,566,NIG16732,16732,"09 April 2020",2020,1,"Violence against civilians",Attack,"Fulani Ethnic Militia (Nigeria)","Pastoralists (Nigeria)",4,"Civilians (Nigeria)",,7,47,"Western Africa",Nigeria,Delta,"Oshimili South",,Asaba,6.2006,6.7339,1,"Sun (Nigeria)",National,"On 9 April 2020, suspected Fulani militias killed a resident in a suburb in Asaba (Oshimili South LGA, Delta) as a revenge for a killed cow.",1,1587417447,NGA
7061050,566,NIG16721,16721,"09 April 2020",2020,1,Protests,"Peaceful protest","Protesters (Nigeria)","Health Workers (Nigeria); NANNM: National Association of Nigeria Nurses and Midwives",6,,,0,60,"Western Africa",Nigeria,Kwara,"Ilorin East",,Illorin,8.5,4.55,1,"Nigeria Punch; Nigerian Eye; Inside Arewa (Nigeria)",National,"On 9 April 2020, health workers, under the umbrella of NANNM, demonstrated at the General Hospital in Illorin (Illorin East LGA, Kwara), over working conditions in relation to the coronavirus outbreak. [size=no report]",0,1586814291,NGA
7060552,566,NIG16723,16723,"09 April 2020",2020,2,Protests,"Peaceful protest","Protesters (Nigeria)",,6,,,0,60,"Western Africa",Nigeria,Osun,Osogbo,,Oshogbo,7.7667,4.5667,1,"Osun Defender",Subnational,"On 9 April 2020 (or around), residents of Oshogbo (Osogbo LGA, Osun) demonstrated over the poor quality of rice provided by the government to mitigate the effects of coronavirus measures. [size=no report]",0,1586813941,NGA
7071092,566,NIG16731,16731,"09 April 2020",2020,1,"Violence against civilians",Attack,"Fulani Ethnic Militia (Nigeria)","Pastoralists (Nigeria)",4,"Civilians (Nigeria)","Women (Nigeria)",7,47,"Western Africa",Nigeria,Kogi,Omala,,Abejukolo,7.8681,7.5091,2,"Daily Post (Nigeria); Sun (Nigeria)",National,"On 9 April 2020, suspected Fulani militias killed a women on her way from Agbenema-Ife to Agabifo in Omala LGA (Kogi).",1,1588021637,NGA
7060349,566,NIG16722,16722,"09 April 2020",2020,2,Protests,"Peaceful protest","Protesters (Nigeria)","Women (Nigeria)",6,,,0,60,"Western Africa",Nigeria,Anambra,"Idemili South",,Oba,6.0667,6.8403,2,"Daily Trust (Nigeria)",National,"On 9 April 2020 (or around), local women demonstrated in Okuzu-Mbana village in the Oba community (Idemili South LGA, Anambra) over assaults, as well as the forced takeover and sale of their lands by youths. [size=no report]",0,1586813940,NGA
7064455,566,NIG16733,16733,"09 April 2020",2020,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Nigeria (2015-)",,1,"Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,12,"Western Africa",Nigeria,Borno,Damboa,,Damboa,11.156,12.7576,2,"This Day (Nigeria); Guardian (Nigeria); The Cable (Nigeria); Daily Trust (Nigeria); Blueprint; Daily Independent (Nigeria); Nigeria Herald; Sun (Nigeria); Daily Post (Nigeria); Nigerian Eye; Vanguard (Nigeria); Nigeria Punch",National,"On 9 April 2020, Nigerian Airforce conducted air strikes against a camp of Boko Haram at Shokotoko in Damboa LGA (Borno). Sources claim that 17 civilians were killed. Nigerian Airforce rejects the reports on civilian fatalities.",0,1587417446,NGA
7061044,566,NIG16712,16712,"08 April 2020",2020,1,Protests,"Protest with intervention","Protesters (Nigeria)",,6,"Police Forces of Nigeria (2015-)",,1,16,"Western Africa",Nigeria,Osun,"Ife Central",,Ile-Ife,7.4824,4.5603,1,"Vanguard (Nigeria); Nigeria Punch; Nigerian Eye",National,"On 8 April 2020, youths demonstrated in Ile Ife (Ile Ife LGA, Osun) over the alleged failure of a civil society organisation to distribute food to mitigate coronavirus hardships. Police dispersed the demonstrators. [size=no report]",0,1586814291,NGA
7061045,566,NIG16713,16713,"08 April 2020",2020,1,Battles,"Armed clash","Unidentified Armed Group (Nigeria)",,3,"Police Forces of Nigeria (2015-)",,1,13,"Western Africa",Nigeria,Kaduna,"Kaduna North",,Kaduna,10.5222,7.4383,1,"Daily Post (Nigeria); Nigeria Punch; Blueprint; Vanguard (Nigeria)",National,"On 8 April 2020, unidentified gunmen abducted a police officer and eight other residents at Millennium City in Kaduna city (Chikun LGA, Kaduna).",0,1586814291,NGA
7061046,566,NIG16717,16717,"08 April 2020",2020,1,Battles,"Armed clash","Tyo Mu Communal Militia (Nigeria)",,4,"Tyo Mu Communal Militia (Nigeria)",,4,44,"Western Africa",Nigeria,Benue,Makurdi,,Tyo,7.8008,8.6508,1,"Vanguard (Nigeria); Daily Independent (Nigeria)",National,"On 8 April 2020, one person was killed in a communal clash between two armed militias in Tyo Mu (Makurdi LGA, Benue) over the right to produce bricks.",1,1586814291,NGA
7061047,566,NIG16718,16718,"08 April 2020",2020,1,"Violence against civilians",Attack,"Jukun Ethnic Militia (Nigeria)",,4,"Civilians (Nigeria)","Tiv Ethnic Group (Nigeria)",7,47,"Western Africa",Nigeria,Benue,Ukum,,"Zaki Biam",7.5167,9.6167,2,"Sun (Nigeria); Vanguard (Nigeria); Inside Arewa (Nigeria); Guardian (Nigeria); Daily Independent (Nigeria); Daily Trust (Nigeria); Nigeria Punch; Daily Leadership (Nigeria)",National,"On 8 April 2020, Jukun militiamen attacked the Tiv community of Jooter (Ukum LGA, Benue), killed three residents and destroyed 200 houses. Two police officers who were on duty are missing, however there was no report of a clash.",3,1586814291,NGA
7061048,566,NIG16719,16719,"08 April 2020",2020,1,"Violence against civilians",Attack,"Tongov Communal Militia (Nigeria)",,4,"Civilians (Nigeria)",,7,47,"Western Africa",Nigeria,Benue,Ukum,,"Zaki Biam",7.5167,9.6167,2,"Guardian (Nigeria); Nigeria Punch; Daily Leadership (Nigeria); Inside Arewa (Nigeria); Vanguard (Nigeria); Daily Trust (Nigeria); Sun (Nigeria); Daily Independent (Nigeria)",National,"On 8 April 2020, Tongov communal militiamen attacked Mbamena (Ukum LGA, Benue) and killed 6 residents.",6,1586814291,NGA
7061049,566,NIG16720,16720,"08 April 2020",2020,2,Battles,"Armed clash","Military Forces of Nigeria (2015-)","Civilian JTF: Civilian Joint Task Force; Zua Communal Militia (Nigeria)",1,"Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,12,"Western Africa",Nigeria,Borno,Bama,,Zua,11.3304,13.8494,2,"Daily Trust (Nigeria); Daily Leadership (Nigeria); Daily Independent (Nigeria); Sun (Nigeria)",National,"On 8 April 2020 (or around), Nigerian Armed Forces, Civilian-JTF and local militias conducted clearance operations in Zua area in Bama LGA (Borno). Several Boko Haram fighters were reported killed. Several fatalities coded as 3.",3,1586814291,NGA
7060548,566,NIG16715,16715,"08 April 2020",2020,2,Protests,"Peaceful protest","Protesters (Nigeria)","Street Traders (Nigeria)",6,,,0,60,"Western Africa",Nigeria,Anambra,"Onitsha North",,Onitsha,6.1454,6.7885,1,"Nigeria Punch",National,"On 8 April 2020 (or around), traders demonstrated at a market in Onitsha (Onitsha North LGA, Anambra) over the imposition of a fee to contend upcoming market leadership elections. [size=no report]",0,1586813941,NGA
7060348,566,NIG16716,16716,"08 April 2020",2020,2,Battles,"Armed clash","Unidentified Armed Group (Nigeria)",,3,"Shintaku Communal Militia (Nigeria)",,4,34,"Western Africa",Nigeria,Kogi,Bassa,,Shintaku,7.7183,6.7613,1,"Daily Trust (Nigeria)",National,"On 8 April 2020 (or around), unidentified gunmen were repelled and handed over to the police by local communal militias after attacking Shintaku (Bassa LGA, Kogi). 2 people were killed in the clash.",2,1586813940,NGA
7060351,566,NIG16714,16714,"08 April 2020",2020,2,"Violence against civilians",Attack,"Unidentified Armed Group (Nigeria)",,3,"Civilians (Nigeria)",,7,37,"Western Africa",Nigeria,Kogi,Bassa,,Olowo,7.6914,6.9791,1,"Daily Trust (Nigeria)",National,"On 8 April 2020 (or around), unidentified gunmen attacked Olowa (Bassa LGA, Kogi). No further information reported.",0,1586813940,NGA
7061036,566,NIG16702,16702,"07 April 2020",2020,1,Protests,"Peaceful protest","Protesters (Nigeria)",,6,,,0,60,"Western Africa",Nigeria,Oyo,Ona-Ara,,Akanran,7.2833,4.0333,2,"Daily Trust (Nigeria); Daily Independent (Nigeria)",National,"On 7 April 2020, residents of the Ona-Ara LGA (Oyo) demonstrated at the LGA Guesthouse (assumed to be in Akanran) over the government's handling of a conditional cash transfer to the poorest households to mitigate the effects of the coronavirus lockdown. [size=no report]",0,1586814290,NGA
7061037,566,NIG16703,16703,"07 April 2020",2020,1,"Violence against civilians",Attack,"Fulani Ethnic Militia (Nigeria)","Pastoralists (Nigeria)",4,"Civilians (Nigeria)","Christian Group (Nigeria)",7,47,"Western Africa",Nigeria,Plateau,Bassa,,Bassa,9.9333,8.7333,2,"Nigeria Punch; Sun (Nigeria); Nigerian Observer",National,"On 7 April 2020, suspected Fulani militias attacked Gbra-Zongo in the Irigwe area of Bassa LGA (Plateau) and killed 4 residents, among them the local pastor. Houses in the community were burnt.",4,1586814291,NGA
7061038,566,NIG16705,16705,"07 April 2020",2020,1,"Violence against civilians",Attack,"Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,"Civilians (Nigeria)",,7,27,"Western Africa",Nigeria,Borno,Askira/Uba,,Chul,10.6167,13.1333,1,"Daily Trust (Nigeria); Vanguard (Nigeria)",National,"On 7 April 2020, Boko Haram attacked Chul (Askira/Uba LGA, Borno) and killed 1 resident. A bomb explosion shortly after BH left killed another 2 residents. 6 residents were injured.",3,1586814291,NGA
7061039,566,NIG16706,16706,"07 April 2020",2020,1,Battles,"Armed clash","Unidentified Armed Group (Nigeria)",,3,"Police Forces of Nigeria (2015-)",,1,13,"Western Africa",Nigeria,Osun,Aiyedade,,Dalemo,7.6499,4.5468,1,"Nigerian Eye; Nigeria Punch",National,"On 7 April 2020, unidentified gunmen attacked Dalemo (Ifo LGA, Ogun), robbed residents and clashed with police forces.",0,1586814291,NGA
7061040,566,NIG16707,16707,"07 April 2020",2020,1,Battles,"Armed clash","Unidentified Armed Group (Nigeria)",,3,"Police Forces of Nigeria (2015-)",,1,13,"Western Africa",Nigeria,Enugu,Igbo-Etiti,,Ekwegbe,6.7151,7.4279,2,"Nigeria Punch; CKN Nigeria",National,"On 7 April 2020, unidentified gunmen attacked two police checkpoints along the Enugu-Nsukke highway in the Ekwegbe area (Igbo-Etiti LGA, Enugu). 3 police officers were stabbed and injured. Rifles were stolen.",0,1586814291,NGA
7061041,566,NIG16708,16708,"07 April 2020",2020,1,Battles,"Armed clash","Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,"Military Forces of Nigeria (2015-)",,1,12,"Western Africa",Nigeria,Borno,Ngala,,Gamboru,12.373,14.2069,1,"Nigeria Punch; Vanguard (Nigeria); Sun (Nigeria); Daily Independent (Nigeria); Daily Trust (Nigeria); Legit; Nigerian Eye; Daily Post (Nigeria); Guardian (Nigeria); Daily Leadership (Nigeria)",National,"On 7 April 2020, Boko Haram attempted to attack a military position at Gamboru (Ngala LGA, Borno) but were repelled by Nigerian Armed Forces. 2 BH fighters were killed and equipment seized.",2,1586814291,NGA
7061042,566,NIG16710,16710,"07 April 2020",2020,1,Battles,"Armed clash","Fulani Ethnic Militia (Nigeria)","Pastoralists (Nigeria)",4,"Police Forces of Nigeria (2015-)","Okpanan Communal Militia (Nigeria)",1,14,"Western Africa",Nigeria,Delta,"Oshimili North",,Okpanam,6.2376,6.6486,1,"Nigeria Punch; Vanguard (Nigeria)",National,"On 7 April 2020, suspected Fulani militias attacked a housing estate in Okpanam (Oshimili North LGA, Delta) and engaged in a gun battle with police and local militias. One civilian was killed.",1,1586814291,NGA
7061043,566,NIG16711,16711,"07 April 2020",2020,1,"Violence against civilians",Attack,"Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,"Civilians (Nigeria)",,7,27,"Western Africa",Nigeria,Borno,Askira/Uba,,Wamdewo,10.5251,13.1317,1,"Vanguard (Nigeria); Daily Trust (Nigeria)",National,"On 7 April 2020, Boko Haram attacked Wamdewo village (Askira/Uba LGA, Borno) and killed 2 residents.",2,1586814291,NGA
7060595,566,NIG16709,16709,"07 April 2020",2020,1,"Violence against civilians",Attack,"Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,"Civilians (Nigeria)",,7,27,"Western Africa",Nigeria,Borno,Ngala,,Ngala,12.3377,14.1805,1,"Sahara Reporters",Regional,"On 7 April 2020, Boko Haram attacked Ngala (Ngala LGA, Borno). No further information reported.",0,1586813941,NGA
7081368,566,NIG16867,16867,"07 April 2020",2020,1,"Violence against civilians","Abduction/forced disappearance","Unidentified Armed Group (Nigeria)",,3,"Civilians (Nigeria)","Catholic Christian Group (Nigeria)",7,37,"Western Africa",Nigeria,Nasarawa,Akwanga,,Gudi,8.8833,8.2667,1,"Premium Times (Nigeria); Vanguard (Nigeria); Nigeria Herald",National,"On 7 April 2020, unidentified gunmen abducted a Catholic priest on his way from Akwanga to Keffi at Gudi (Akwanga LGA, Nasarawa).",0,1589234761,NGA
7060678,566,NIG16704,16704,"07 April 2020",2020,1,Protests,"Protest with intervention","Protesters (Nigeria)","Taxi Drivers (Nigeria)",6,"Police Forces of Nigeria (2015-)",,1,16,"Western Africa",Nigeria,Delta,Bomadi,,Bomadi,5.1593,5.9252,1,"Vanguard (Nigeria)",National,"On 7 April 2020, hundreds of moto taxi drivers demonstrated in Bomadi (Bomadi LGA, Delta) over coronavirus restrictions and the implications on their businesses. Police forces used teargas to disperse the crowd. [size=hundreds]",0,1586813941,NGA
7061026,566,NIG16690,16690,"06 April 2020",2020,1,Protests,"Peaceful protest","Protesters (Nigeria)","Labour Group (Nigeria); Women (Nigeria)",6,,,0,60,"Western Africa",Nigeria,"Cross River",Calabar-Municipal,,Calabar,4.9667,8.3333,1,"This Day (Nigeria); Sun (Nigeria)",National,"On 6 April 2020, over fifty members of a women football team in Calabar (Calabar LGA, Cross River) demonstrated over the non-payment of their salaries. [size=over fifty)",0,1586814290,NGA
7061027,566,NIG16693,16693,"06 April 2020",2020,1,Riots,"Violent demonstration","Rioters (Nigeria)","Street Traders (Nigeria)",5,"Police Forces of Nigeria (2015-)","Civilian JTF: Civilian Joint Task Force",1,15,"Western Africa",Nigeria,Kaduna,"Kaduna North",,Kaduna,10.5222,7.4383,1,"Sun (Nigeria); CKN Nigeria; Vanguard (Nigeria); Inside Arewa (Nigeria); Guardian (Nigeria); Legit; Daily Trust (Nigeria)",Subnational-National,"On 6 April 2020, traders demonstrated at a market in Kaduna over the enforcement of the market's closure by Civilian-JTF as part of coronavirus measures. Police forces intervened with tear gas and live ammunition after being pelted with stones. Reports suggest between 4 and 6 people were killed and 10 injured. [size=at least 14]",4,1586814290,NGA
7061028,566,NIG16694,16694,"06 April 2020",2020,1,"Violence against civilians",Attack,"Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,"Civilians (Nigeria)",,7,27,"Western Africa",Nigeria,Adamawa,Madagali,,Kircinga,10.7828,13.3556,1,"Daily Independent (Nigeria); Daily Post (Nigeria); Daily Leadership (Nigeria); Nigeria Punch; Inside Arewa (Nigeria); Sun (Nigeria); Nigerian Eye; Legit; Guardian (Nigeria); Premium Times (Nigeria); Nigeria Herald",National,"On 6 April 2020, Boko Haram attacked Kircinga (Madagali LGA, Borno), looted shops, destroyed property and killed many people in the community. Unknown number of fatalities coded as 3.",3,1586814290,NGA
7061029,566,NIG16695,16695,"06 April 2020",2020,1,Battles,"Armed clash","Military Forces of Nigeria (2015-)","Military Forces of Niger (2011-)",1,"Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,12,"Western Africa",Nigeria,Borno,Kala/Balge,,Kure,11.8389,14.4433,1,"Vanguard (Nigeria); Daily Independent (Nigeria); Daily Trust (Nigeria); Nigeria Punch; Legit; Guardian (Nigeria); Daily Post (Nigeria); Sun (Nigeria); Nigerian Eye; Daily Leadership (Nigeria)",National,"On 6 April 2020, Nigerian and Niger Military Forces with support of the Air Force attacked a Boko Haram position at Kure (Kala/Balge LGA, Borno). 1 BH fighter was killed and equipment seized.",1,1586814290,NGA
7061030,566,NIG16696,16696,"06 April 2020",2020,1,Battles,"Armed clash","Military Forces of Nigeria (2015-) Joint Task Force","Military Forces of Niger (2011-)",1,"Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,12,"Western Africa",Nigeria,Borno,Monguno,,Monguno,12.6786,13.6079,2,"Sun (Nigeria); Daily Trust (Nigeria); Daily Independent (Nigeria); Nigeria Punch; Daily Leadership (Nigeria); Guardian (Nigeria)",National,"On 6 April 2020, the MNJTF with support of the Air Force from Nigeria and Niger, conducted air strikes on Boko Haram camps in the Lake Chad area (assumed in the Monguno LGA, Borno). 19 BH fighters were killed in the Nigerian part of Lake Chad.",19,1586814290,NGA
